CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,PATRIA-ORURO,JACHAJAKISASOLFESORC
1,Cercado,1,Oruro,2059,Oruro,103,U. E. Jose Maria Sierra Galvarro,4001321,10,96,71
1,Cercado,1,Oruro,2059,Oruro,103,U. E. Jose Maria Sierra Galvarro,4001331,11,108,73
1,Cercado,1,Oruro,2059,Oruro,104,Col. Mixto San Jose,4000831,1,109,74
1,Cercado,1,Oruro,2059,Oruro,104,Col. Mixto San Jose,4000841,2,115,63
1,Cercado,1,Oruro,2059,Oruro,104,Col. Mixto San Jose,4000851,3,113,59
1,Cercado,1,Oruro,2059,Oruro,104,Col. Mixto San Jose,4000861,4,128,55
1,Cercado,1,Oruro,2059,Oruro,104,Col. Mixto San Jose,4000871,5,42,27
1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,4007221,1,99,83
1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,4007231,2,109,69
1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,4007241,3,108,65
1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,4007251,4,100,77
1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,4007261,5,109,69
1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,4007271,6,111,64
1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,4007281,7,104,57
1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,4007291,8,97,67
1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,4007301,9,100,62
1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,4007311,10,117,65
1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,4007321,11,111,63
1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,4007331,12,105,67
1,Cercado,1,Oruro,2059,Oruro,105,U. E. Jose Ignacio De Sanjinez,4007341,13,23,16
1,Cercado,1,Oruro,2059,Oruro,106,Col. Nal. Mixto Bolivia,4007351,1,110,73
1,Cercado,1,Oruro,2059,Oruro,106,Col. Nal. Mixto Bolivia,4007361,2,100,71
1,Cercado,1,Oruro,2059,Oruro,106,Col. Nal. Mixto Bolivia,4007371,3,37,18
1,Cercado,1,Oruro,2059,Oruro,107,Col. Particular Naciones Unidas,4007381,1,122,71
1,Cercado,1,Oruro,2059,Oruro,107,Col. Particular Naciones Unidas,4007391,2,122,48
1,Cercado,1,Oruro,2059,Oruro,107,Col. Particular Naciones Unidas,4007401,3,109,76
1,Cercado,1,Oruro,2059,Oruro,107,Col. Particular Naciones Unidas,4007411,4,107,68
1,Cercado,1,Oruro,2059,Oruro,107,Col. Particular Naciones Unidas,4007421,5,114,73
1,Cercado,1,Oruro,2059,Oruro,107,Col. Particular Naciones Unidas,4007431,6,105,75
1,Cercado,1,Oruro,2059,Oruro,107,Col. Particular Naciones Unidas,4007441,7,103,85
1,Cercado,1,Oruro,2059,Oruro,107,Col. Particular Naciones Unidas,4007451,8,109,73
1,Cercado,1,Oruro,2059,Oruro,107,Col. Particular Naciones Unidas,4007461,9,106,72
1,Cercado,1,Oruro,2059,Oruro,107,Col. Particular Naciones Unidas,4007471,10,99,79
1,Cercado,1,Oruro,2059,Oruro,107,Col. Particular Naciones Unidas,4007481,11,98,81
1,Cercado,1,Oruro,2059,Oruro,107,Col. Particular Naciones Unidas,4007491,12,105,72
1,Cercado,1,Oruro,2059,Oruro,107,Col. Particular Naciones Unidas,4007501,13,107,74
1,Cercado,1,Oruro,2059,Oruro,107,Col. Particular Naciones Unidas,4007511,14,92,40
1,Cercado,1,Oruro,2059,Oruro,108,Col. Nal. Antonio Jose De Sainz,4000011,1,111,75
1,Cercado,1,Oruro,2059,Oruro,108,Col. Nal. Antonio Jose De Sainz,4000021,2,113,78
1,Cercado,1,Oruro,2059,Oruro,108,Col. Nal. Antonio Jose De Sainz,4000031,3,102,72
1,Cercado,1,Oruro,2059,Oruro,108,Col. Nal. Antonio Jose De Sainz,4000041,4,106,77
1,Cercado,1,Oruro,2059,Oruro,108,Col. Nal. Antonio Jose De Sainz,4000051,5,125,55
1,Cercado,1,Oruro,2059,Oruro,108,Col. Nal. Antonio Jose De Sainz,4000061,6,107,63
1,Cercado,1,Oruro,2059,Oruro,108,Col. Nal. Antonio Jose De Sainz,4000071,7,119,60
1,Cercado,1,Oruro,2059,Oruro,108,Col. Nal. Antonio Jose De Sainz,4000081,8,125,66
1,Cercado,1,Oruro,2059,Oruro,108,Col. Nal. Antonio Jose De Sainz,4000091,9,126,65
1,Cercado,1,Oruro,2059,Oruro,108,Col. Nal. Antonio Jose De Sainz,4000101,10,86,57
1,Cercado,1,Oruro,2059,Oruro,109,Col. Particular Reekie,4000111,1,113,69
1,Cercado,1,Oruro,2059,Oruro,109,Col. Particular Reekie,4000121,2,128,55
1,Cercado,1,Oruro,2059,Oruro,109,Col. Particular Reekie,4000131,3,128,57
1,Cercado,1,Oruro,2059,Oruro,109,Col. Particular Reekie,4000141,4,106,63
1,Cercado,1,Oruro,2059,Oruro,109,Col. Particular Reekie,4000151,5,98,74
1,Cercado,1,Oruro,2059,Oruro,109,Col. Particular Reekie,4000161,6,127,55
1,Cercado,1,Oruro,2059,Oruro,109,Col. Particular Reekie,4000171,7,92,57
1,Cercado,1,Oruro,2059,Oruro,111,Col. Nal. Simon Bolivar,4000181,1,116,55
1,Cercado,1,Oruro,2059,Oruro,111,Col. Nal. Simon Bolivar,4000191,2,115,62
1,Cercado,1,Oruro,2059,Oruro,111,Col. Nal. Simon Bolivar,4000201,3,99,68
1,Cercado,1,Oruro,2059,Oruro,111,Col. Nal. Simon Bolivar,4000211,4,110,68
1,Cercado,1,Oruro,2059,Oruro,111,Col. Nal. Simon Bolivar,4000221,5,114,58
1,Cercado,1,Oruro,2059,Oruro,111,Col. Nal. Simon Bolivar,4000231,6,114,59
1,Cercado,1,Oruro,2059,Oruro,111,Col. Nal. Simon Bolivar,4000241,7,110,62
1,Cercado,1,Oruro,2059,Oruro,111,Col. Nal. Simon Bolivar,4000251,8,120,59
1,Cercado,1,Oruro,2059,Oruro,111,Col. Nal. Simon Bolivar,4000261,9,119,60
1,Cercado,1,Oruro,2059,Oruro,111,Col. Nal. Simon Bolivar,4000271,10,123,55
1,Cercado,1,Oruro,2059,Oruro,111,Col. Nal. Simon Bolivar,4000281,11,104,56
1,Cercado,1,Oruro,2059,Oruro,111,Col. Nal. Simon Bolivar,4000291,12,16,21
1,Cercado,1,Oruro,2059,Oruro,112,Col. Ignacio Leon,4000301,1,115,70
1,Cercado,1,Oruro,2059,Oruro,112,Col. Ignacio Leon,4000311,2,113,65
1,Cercado,1,Oruro,2059,Oruro,112,Col. Ignacio Leon,4000321,3,114,65
1,Cercado,1,Oruro,2059,Oruro,112,Col. Ignacio Leon,4000331,4,109,65
1,Cercado,1,Oruro,2059,Oruro,112,Col. Ignacio Leon,4000341,5,113,66
1,Cercado,1,Oruro,2059,Oruro,112,Col. Ignacio Leon,4000351,6,111,74
1,Cercado,1,Oruro,2059,Oruro,112,Col. Ignacio Leon,4000361,7,111,67
1,Cercado,1,Oruro,2059,Oruro,112,Col. Ignacio Leon,4000371,8,103,65
1,Cercado,1,Oruro,2059,Oruro,112,Col. Ignacio Leon,4000381,9,111,66
1,Cercado,1,Oruro,2059,Oruro,112,Col. Ignacio Leon,4000391,10,101,77
1,Cercado,1,Oruro,2059,Oruro,112,Col. Ignacio Leon,4000401,11,18,13
1,Cercado,1,Oruro,2059,Oruro,113,Col. Donato Vasquez,4000411,1,126,40
1,Cercado,1,Oruro,2059,Oruro,113,Col. Donato Vasquez,4000421,2,99,77
1,Cercado,1,Oruro,2059,Oruro,113,Col. Donato Vasquez,4000431,3,99,66
1,Cercado,1,Oruro,2059,Oruro,113,Col. Donato Vasquez,4000441,4,114,65
1,Cercado,1,Oruro,2059,Oruro,113,Col. Donato Vasquez,4000451,5,113,60
1,Cercado,1,Oruro,2059,Oruro,113,Col. Donato Vasquez,4000461,6,102,65
1,Cercado,1,Oruro,2059,Oruro,113,Col. Donato Vasquez,4000471,7,128,53
1,Cercado,1,Oruro,2059,Oruro,113,Col. Donato Vasquez,4000481,8,33,13
1,Cercado,1,Oruro,2059,Oruro,114,U. E. Mcal. Antonio Jose De Sucre,4001421,1,87,87
1,Cercado,1,Oruro,2059,Oruro,114,U. E. Mcal. Antonio Jose De Sucre,4001431,2,118,63
1,Cercado,1,Oruro,2059,Oruro,114,U. E. Mcal. Antonio Jose De Sucre,4001441,3,99,71
1,Cercado,1,Oruro,2059,Oruro,114,U. E. Mcal. Antonio Jose De Sucre,4001451,4,103,62
1,Cercado,1,Oruro,2059,Oruro,114,U. E. Mcal. Antonio Jose De Sucre,4001461,5,119,53
1,Cercado,1,Oruro,2059,Oruro,114,U. E. Mcal. Antonio Jose De Sucre,4001471,6,106,69
1,Cercado,1,Oruro,2059,Oruro,114,U. E. Mcal. Antonio Jose De Sucre,4001481,7,101,73
1,Cercado,1,Oruro,2059,Oruro,114,U. E. Mcal. Antonio Jose De Sucre,4001491,8,102,75
1,Cercado,1,Oruro,2059,Oruro,114,U. E. Mcal. Antonio Jose De Sucre,4001501,9,107,79
1,Cercado,1,Oruro,2059,Oruro,114,U. E. Mcal. Antonio Jose De Sucre,4001511,10,79,91
1,Cercado,1,Oruro,2059,Oruro,114,U. E. Mcal. Antonio Jose De Sucre,4001521,11,75,66
1,Cercado,1,Oruro,2059,Oruro,115,Col. Jorge Oblitas,4001531,1,102,74
1,Cercado,1,Oruro,2059,Oruro,115,Col. Jorge Oblitas,4001541,2,124,51
1,Cercado,1,Oruro,2059,Oruro,115,Col. Jorge Oblitas,4001551,3,103,80
1,Cercado,1,Oruro,2059,Oruro,115,Col. Jorge Oblitas,4001561,4,108,68
1,Cercado,1,Oruro,2059,Oruro,115,Col. Jorge Oblitas,4001571,5,98,72
1,Cercado,1,Oruro,2059,Oruro,115,Col. Jorge Oblitas,4001581,6,109,66
1,Cercado,1,Oruro,2059,Oruro,115,Col. Jorge Oblitas,4001591,7,99,72
1,Cercado,1,Oruro,2059,Oruro,115,Col. Jorge Oblitas,4001601,8,59,27
1,Cercado,1,Oruro,2059,Oruro,116,U. E. Anglo Americano,4001611,1,110,62
1,Cercado,1,Oruro,2059,Oruro,116,U. E. Anglo Americano,4001621,2,95,70
1,Cercado,1,Oruro,2059,Oruro,116,U. E. Anglo Americano,4001631,3,104,61
1,Cercado,1,Oruro,2059,Oruro,116,U. E. Anglo Americano,4001641,4,93,88
1,Cercado,1,Oruro,2059,Oruro,116,U. E. Anglo Americano,4001651,5,72,61
1,Cercado,1,Oruro,2059,Oruro,117,U. Esc. Luis Llosa   España,4000881,1,121,64
1,Cercado,1,Oruro,2059,Oruro,117,U. Esc. Luis Llosa   España,4000891,2,117,69
1,Cercado,1,Oruro,2059,Oruro,117,U. Esc. Luis Llosa   España,4000901,3,123,58
1,Cercado,1,Oruro,2059,Oruro,117,U. Esc. Luis Llosa   España,4000911,4,114,63
1,Cercado,1,Oruro,2059,Oruro,117,U. Esc. Luis Llosa   España,4000921,5,31,23
1,Cercado,1,Oruro,2059,Oruro,118,Fac. De Derecho,4000931,1,120,64
1,Cercado,1,Oruro,2059,Oruro,118,Fac. De Derecho,4000941,2,96,69
1,Cercado,1,Oruro,2059,Oruro,118,Fac. De Derecho,4000951,3,96,68
1,Cercado,1,Oruro,2059,Oruro,118,Fac. De Derecho,4000961,4,91,57
1,Cercado,1,Oruro,2059,Oruro,119,Col. Nal. Juan Misael Saracho,4000971,1,111,57
1,Cercado,1,Oruro,2059,Oruro,119,Col. Nal. Juan Misael Saracho,4000981,2,114,58
1,Cercado,1,Oruro,2059,Oruro,119,Col. Nal. Juan Misael Saracho,4000991,3,110,53
1,Cercado,1,Oruro,2059,Oruro,119,Col. Nal. Juan Misael Saracho,4001001,4,137,43
1,Cercado,1,Oruro,2059,Oruro,119,Col. Nal. Juan Misael Saracho,4001011,5,128,56
1,Cercado,1,Oruro,2059,Oruro,119,Col. Nal. Juan Misael Saracho,4001021,6,101,70
1,Cercado,1,Oruro,2059,Oruro,119,Col. Nal. Juan Misael Saracho,4001031,7,129,48
1,Cercado,1,Oruro,2059,Oruro,119,Col. Nal. Juan Misael Saracho,4001041,8,59,31
1,Cercado,1,Oruro,2059,Oruro,120,U. E. Eduardo Avaroa,4001051,1,120,62
1,Cercado,1,Oruro,2059,Oruro,120,U. E. Eduardo Avaroa,4001061,2,108,67
1,Cercado,1,Oruro,2059,Oruro,120,U. E. Eduardo Avaroa,4001071,3,102,59
1,Cercado,1,Oruro,2059,Oruro,120,U. E. Eduardo Avaroa,4001081,4,110,67
1,Cercado,1,Oruro,2059,Oruro,120,U. E. Eduardo Avaroa,4001091,5,31,15
1,Cercado,1,Oruro,2059,Oruro,121,Esc. Juan Pablo,4010281,1,97,91
1,Cercado,1,Oruro,2059,Oruro,121,Esc. Juan Pablo,4010291,2,91,80
1,Cercado,1,Oruro,2059,Oruro,121,Esc. Juan Pablo,4010301,3,81,68
1,Cercado,1,Oruro,2059,Oruro,121,Esc. Juan Pablo,4010311,4,94,86
1,Cercado,1,Oruro,2059,Oruro,121,Esc. Juan Pablo,4010321,5,104,70
1,Cercado,1,Oruro,2059,Oruro,121,Esc. Juan Pablo,4010331,6,89,82
1,Cercado,1,Oruro,2059,Oruro,121,Esc. Juan Pablo,4010341,7,95,78
1,Cercado,1,Oruro,2059,Oruro,121,Esc. Juan Pablo,4010351,8,96,82
1,Cercado,1,Oruro,2059,Oruro,121,Esc. Juan Pablo,4010361,9,95,87
1,Cercado,1,Oruro,2059,Oruro,121,Esc. Juan Pablo,4010371,10,111,70
1,Cercado,1,Oruro,2059,Oruro,121,Esc. Juan Pablo,4010381,11,104,74
1,Cercado,1,Oruro,2059,Oruro,121,Esc. Juan Pablo,4010391,12,103,76
1,Cercado,1,Oruro,2059,Oruro,121,Esc. Juan Pablo,4010401,13,107,75
1,Cercado,1,Oruro,2059,Oruro,121,Esc. Juan Pablo,4010411,14,92,82
1,Cercado,1,Oruro,2059,Oruro,121,Esc. Juan Pablo,4010421,15,102,70
1,Cercado,1,Oruro,2059,Oruro,121,Esc. Juan Pablo,4010431,16,95,78
1,Cercado,1,Oruro,2059,Oruro,121,Esc. Juan Pablo,4010441,17,78,97
1,Cercado,1,Oruro,2059,Oruro,121,Esc. Juan Pablo,4010451,18,21,18
1,Cercado,1,Oruro,2059,Oruro,122,U. Esc. Uru Uru,4009761,1,102,74
1,Cercado,1,Oruro,2059,Oruro,122,U. Esc. Uru Uru,4009771,2,93,81
1,Cercado,1,Oruro,2059,Oruro,122,U. Esc. Uru Uru,4009781,3,119,68
1,Cercado,1,Oruro,2059,Oruro,122,U. Esc. Uru Uru,4009791,4,105,66
1,Cercado,1,Oruro,2059,Oruro,122,U. Esc. Uru Uru,4009801,5,108,78
1,Cercado,1,Oruro,2059,Oruro,122,U. Esc. Uru Uru,4009811,6,102,83
1,Cercado,1,Oruro,2059,Oruro,122,U. Esc. Uru Uru,4009821,7,96,81
1,Cercado,1,Oruro,2059,Oruro,122,U. Esc. Uru Uru,4009831,8,94,94
1,Cercado,1,Oruro,2059,Oruro,122,U. Esc. Uru Uru,4009841,9,20,16
1,Cercado,1,Oruro,2059,Oruro,123,Fundacion Infocal,4009851,1,108,70
1,Cercado,1,Oruro,2059,Oruro,123,Fundacion Infocal,4009861,2,99,77
1,Cercado,1,Oruro,2059,Oruro,123,Fundacion Infocal,4009871,3,101,69
1,Cercado,1,Oruro,2059,Oruro,123,Fundacion Infocal,4009881,4,96,78
1,Cercado,1,Oruro,2059,Oruro,123,Fundacion Infocal,4009891,5,41,38
1,Cercado,1,Oruro,2059,Oruro,124,Kinder Juancito Pinto,4009901,1,113,66
1,Cercado,1,Oruro,2059,Oruro,124,Kinder Juancito Pinto,4009911,2,101,79
1,Cercado,1,Oruro,2059,Oruro,124,Kinder Juancito Pinto,4009921,3,104,63
1,Cercado,1,Oruro,2059,Oruro,124,Kinder Juancito Pinto,4009931,4,93,83
1,Cercado,1,Oruro,2059,Oruro,124,Kinder Juancito Pinto,4009941,5,101,69
1,Cercado,1,Oruro,2059,Oruro,124,Kinder Juancito Pinto,4009951,6,117,76
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009491,1,107,80
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009501,2,95,75
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009511,3,101,70
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009521,4,115,76
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009531,5,99,85
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009541,6,109,62
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009551,7,92,65
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009561,8,92,72
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009571,9,117,70
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009581,10,111,72
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009591,11,101,86
1,Cercado,1,Oruro,2059,Oruro,125,Centro Educativo Alcira Cardona,4009601,12,42,37
1,Cercado,1,Oruro,2059,Oruro,126,U. Esc. Hijos Del Sol (Plan 500),4009961,1,106,74
1,Cercado,1,Oruro,2059,Oruro,126,U. Esc. Hijos Del Sol (Plan 500),4009971,2,92,86
1,Cercado,1,Oruro,2059,Oruro,126,U. Esc. Hijos Del Sol (Plan 500),4009981,3,95,80
1,Cercado,1,Oruro,2059,Oruro,126,U. Esc. Hijos Del Sol (Plan 500),4009991,4,87,89
1,Cercado,1,Oruro,2059,Oruro,126,U. Esc. Hijos Del Sol (Plan 500),4010001,5,92,86
1,Cercado,1,Oruro,2059,Oruro,126,U. Esc. Hijos Del Sol (Plan 500),4010011,6,96,88
1,Cercado,1,Oruro,2059,Oruro,126,U. Esc. Hijos Del Sol (Plan 500),4010021,7,86,83
1,Cercado,1,Oruro,2059,Oruro,126,U. Esc. Hijos Del Sol (Plan 500),4010031,8,75,96
1,Cercado,1,Oruro,2059,Oruro,126,U. Esc. Hijos Del Sol (Plan 500),4010041,9,18,29
1,Cercado,1,Oruro,2059,Oruro,127,Col. Nal.Mixto Mejillones (V. Challacollo),4010091,1,75,97
1,Cercado,1,Oruro,2059,Oruro,127,Col. Nal.Mixto Mejillones (V. Challacollo),4010101,2,85,95
1,Cercado,1,Oruro,2059,Oruro,127,Col. Nal.Mixto Mejillones (V. Challacollo),4010111,3,93,89
1,Cercado,1,Oruro,2059,Oruro,127,Col. Nal.Mixto Mejillones (V. Challacollo),4010121,4,78,99
1,Cercado,1,Oruro,2059,Oruro,127,Col. Nal.Mixto Mejillones (V. Challacollo),4010131,5,79,101
1,Cercado,1,Oruro,2059,Oruro,127,Col. Nal.Mixto Mejillones (V. Challacollo),4010141,6,71,99
1,Cercado,1,Oruro,2059,Oruro,127,Col. Nal.Mixto Mejillones (V. Challacollo),4010151,7,79,96
1,Cercado,1,Oruro,2059,Oruro,127,Col. Nal.Mixto Mejillones (V. Challacollo),4010161,8,51,52
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009611,1,123,61
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009621,2,95,77
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009631,3,110,72
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009641,4,107,72
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009651,5,123,67
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009661,6,110,74
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009671,7,102,78
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009681,8,117,59
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009691,9,116,55
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009701,10,109,60
1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,4009711,11,78,46
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007521,1,113,71
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007531,2,89,77
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007541,3,109,74
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007551,4,105,72
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007561,5,94,75
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007571,6,103,70
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007581,7,101,71
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007591,8,96,74
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007601,9,110,71
1,Cercado,1,Oruro,2059,Oruro,129,Col. Marcos Beltran Avila,4007611,10,110,57
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006901,1,89,107
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006911,2,88,94
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006921,3,91,89
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006931,4,80,93
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006941,5,101,78
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006951,6,88,92
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006961,7,107,74
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006971,8,86,92
1,Cercado,1,Oruro,2059,Oruro,130,U. Esc. Benemeritos De La Patria,4006981,9,87,80
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007621,1,74,85
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007631,2,92,85
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007641,3,85,95
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007651,4,89,93
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007661,5,72,98
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007671,6,102,77
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007681,7,94,76
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007691,8,82,95
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007701,9,88,104
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007711,10,88,86
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007721,11,83,83
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007731,12,81,89
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007741,13,89,85
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007751,14,92,76
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007761,15,96,85
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007771,16,99,79
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007781,17,80,94
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007791,18,80,95
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007801,19,82,87
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007811,20,103,74
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007821,21,98,83
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007831,22,89,82
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007841,23,69,95
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007851,24,91,77
1,Cercado,1,Oruro,2059,Oruro,131,U. E. Luis Mario Careaga,4007861,25,80,86
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007871,1,81,95
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007881,2,98,83
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007891,3,85,90
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007901,4,99,94
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007911,5,96,83
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007921,6,89,93
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007931,7,90,76
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007941,8,86,101
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007951,9,79,100
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007961,10,90,82
1,Cercado,1,Oruro,2059,Oruro,132,Kinder Edith Zamora De Paz,4007971,11,33,25
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4007981,1,113,86
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4007991,2,113,74
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008001,3,104,77
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008011,4,106,84
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008021,5,107,74
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008031,6,101,93
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008041,7,109,82
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008051,8,99,87
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008061,9,104,74
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008071,10,105,75
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008081,11,112,61
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008091,12,95,83
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008101,13,113,69
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008111,14,111,80
1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,4008121,15,117,71
