CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,MTS,PATRIA-UNIDOS,A.S.,MNR,NGP,APP,LIBRE,DEMOCRATAS,A-UPP,APB-SUMATE,UN,CAOP,PDC
1,Tomás Frías,1,Potosí,1494,Potosí,25638,U.E. María Gutiérrez,5002091,4,0,16,49,4,2,9,6,0,1,1,0,0,5
1,Tomás Frías,1,Potosí,1494,Potosí,25638,U.E. María Gutiérrez,5002101,5,1,20,48,2,1,12,3,1,1,0,2,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,25638,U.E. María Gutiérrez,5002111,6,2,26,37,3,1,11,10,1,1,6,2,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,25638,U.E. María Gutiérrez,5002121,7,1,18,33,5,0,11,6,0,4,1,3,1,5
1,Tomás Frías,1,Potosí,1494,Potosí,25638,U.E. María Gutiérrez,5002131,8,1,21,59,2,0,9,3,3,3,5,2,1,3
1,Tomás Frías,1,Potosí,1494,Potosí,25638,U.E. María Gutiérrez,5002141,9,9,20,52,4,2,5,7,5,5,4,1,5,1
1,Tomás Frías,1,Potosí,1494,Potosí,25638,U.E. María Gutiérrez,5002151,10,0,26,36,1,2,12,10,4,5,1,2,3,6
1,Tomás Frías,1,Potosí,1494,Potosí,25638,U.E. María Gutiérrez,5002161,11,3,17,54,0,3,8,7,1,4,2,2,0,3
1,Tomás Frías,1,Potosí,1494,Potosí,25638,U.E. María Gutiérrez,5002171,12,1,30,55,5,1,11,11,2,5,5,2,0,5
1,Tomás Frías,1,Potosí,1494,Potosí,25638,U.E. María Gutiérrez,5002181,13,2,24,49,6,0,11,11,2,3,3,3,3,0
1,Tomás Frías,1,Potosí,1494,Potosí,25638,U.E. María Gutiérrez,5002191,14,1,11,25,4,1,11,7,1,0,3,0,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,31101,U.E. San Roque (Inicial),5002671,1,0,23,44,4,1,23,11,2,1,3,3,0,1
1,Tomás Frías,1,Potosí,1494,Potosí,31101,U.E. San Roque (Inicial),5002681,2,0,28,46,5,1,14,10,3,3,3,4,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,31101,U.E. San Roque (Inicial),5002691,3,2,22,45,9,0,12,9,3,2,7,4,1,4
1,Tomás Frías,1,Potosí,1494,Potosí,31101,U.E. San Roque (Inicial),5002701,4,1,1,5,1,0,2,1,1,2,0,1,0,0
1,Tomás Frías,1,Potosí,1494,Potosí,31102,U. E. Tomás Frías,5002971,1,2,19,54,5,2,16,17,2,1,8,4,0,1
1,Tomás Frías,1,Potosí,1494,Potosí,31102,U. E. Tomás Frías,5002981,2,2,21,48,3,1,17,12,0,3,2,2,0,1
1,Tomás Frías,1,Potosí,1494,Potosí,31102,U. E. Tomás Frías,5002991,3,2,28,44,6,2,25,5,1,2,2,3,0,2
1,Tomás Frías,1,Potosí,1494,Potosí,31102,U. E. Tomás Frías,5003001,4,4,26,43,10,4,13,7,2,2,1,4,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,31102,U. E. Tomás Frías,5003011,5,1,15,54,10,3,17,10,2,1,3,2,1,3
1,Tomás Frías,1,Potosí,1494,Potosí,31102,U. E. Tomás Frías,5003021,6,4,8,30,7,0,11,6,1,1,4,3,2,0
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000641,1,1,25,32,0,3,10,6,2,3,2,0,2,4
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000651,2,5,17,33,0,4,13,3,2,4,2,0,7,1
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000661,3,6,20,45,2,0,12,3,1,1,4,0,2,0
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000671,4,1,14,42,0,4,8,6,2,3,0,1,4,0
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000681,5,1,15,49,4,7,7,3,0,0,3,3,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000691,6,1,18,57,2,2,4,2,1,1,1,0,4,3
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000701,7,0,19,41,0,4,7,2,0,4,2,1,8,1
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000711,8,0,13,35,3,0,6,5,1,1,2,0,6,1
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000721,9,2,16,51,1,3,6,4,2,3,2,0,4,0
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000731,10,1,9,43,0,1,6,4,2,3,1,1,4,1
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000741,11,2,18,59,1,1,13,3,1,2,0,2,5,1
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000751,12,0,23,35,1,2,15,4,2,0,0,5,4,0
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000761,13,1,7,52,1,1,4,7,4,2,4,0,3,4
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000771,14,1,8,54,3,3,5,4,0,3,4,2,3,3
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000781,15,0,20,39,2,1,6,3,1,1,6,3,4,2
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000791,16,0,14,50,2,3,9,6,2,3,1,2,2,2
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000801,17,1,6,35,1,1,8,2,0,1,0,2,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,31104,U. E. Ismael Montes  B,5000461,1,1,13,54,5,1,13,11,2,3,3,1,3,4
1,Tomás Frías,1,Potosí,1494,Potosí,31104,U. E. Ismael Montes  B,5000471,2,1,14,56,0,0,11,10,1,4,0,1,5,1
1,Tomás Frías,1,Potosí,1494,Potosí,31104,U. E. Ismael Montes  B,5000481,3,2,15,48,4,0,15,5,0,3,4,2,3,0
1,Tomás Frías,1,Potosí,1494,Potosí,31104,U. E. Ismael Montes  B,5000491,4,1,19,55,7,1,9,6,1,2,1,2,5,0
1,Tomás Frías,1,Potosí,1494,Potosí,31104,U. E. Ismael Montes  B,5000501,5,4,7,49,4,1,9,7,0,0,1,2,2,3
1,Tomás Frías,1,Potosí,1494,Potosí,31104,U. E. Ismael Montes  B,5000511,6,1,20,43,2,2,20,5,2,1,4,1,3,4
1,Tomás Frías,1,Potosí,1494,Potosí,31104,U. E. Ismael Montes  B,5000521,7,1,19,43,2,6,18,7,2,2,2,4,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,31106,U.E. Juan Manuel Calero,5003031,1,1,23,40,8,3,19,26,4,1,9,5,1,2
1,Tomás Frías,1,Potosí,1494,Potosí,31106,U.E. Juan Manuel Calero,5003041,2,0,13,36,3,1,20,13,2,3,1,4,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,31106,U.E. Juan Manuel Calero,5003051,3,1,15,49,6,1,21,9,1,1,3,2,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,31106,U.E. Juan Manuel Calero,5003061,4,3,17,42,3,1,19,13,1,2,6,4,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,31106,U.E. Juan Manuel Calero,5003071,5,1,20,60,6,2,17,12,2,2,8,3,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,31106,U.E. Juan Manuel Calero,5003081,6,4,22,39,7,0,9,8,1,2,7,6,0,2
1,Tomás Frías,1,Potosí,1494,Potosí,31106,U.E. Juan Manuel Calero,5003091,7,0,5,18,0,0,12,8,0,0,0,1,0,0
1,Tomás Frías,1,Potosí,1494,Potosí,31107,U. E. Manuel Belgrano,5001241,1,2,22,46,3,0,14,11,0,3,4,6,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,31107,U. E. Manuel Belgrano,5001251,2,1,24,44,3,0,11,4,1,3,3,4,2,4
1,Tomás Frías,1,Potosí,1494,Potosí,31107,U. E. Manuel Belgrano,5001261,3,0,25,41,2,0,16,11,1,1,4,5,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,31107,U. E. Manuel Belgrano,5001271,4,0,26,48,8,2,15,10,2,2,3,1,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,31107,U. E. Manuel Belgrano,5001281,5,4,30,59,1,3,21,13,0,4,1,6,6,1
1,Tomás Frías,1,Potosí,1494,Potosí,31107,U. E. Manuel Belgrano,5001291,6,0,14,41,3,3,8,5,0,2,5,4,5,0
1,Tomás Frías,1,Potosí,1494,Potosí,31108,U. E. 31 de Octubre  A  (Inicial),5003891,1,3,28,38,4,5,28,15,0,5,2,2,2,0
1,Tomás Frías,1,Potosí,1494,Potosí,31108,U. E. 31 de Octubre  A  (Inicial),5003901,2,3,19,66,10,1,28,9,3,5,2,4,0,0
1,Tomás Frías,1,Potosí,1494,Potosí,31108,U. E. 31 de Octubre  A  (Inicial),5003911,3,4,17,36,3,1,25,3,1,1,3,5,2,3
1,Tomás Frías,1,Potosí,1494,Potosí,31109,U. E. El Minero (Inicial),5004211,1,2,17,50,5,0,29,10,1,2,4,5,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,31109,U. E. El Minero (Inicial),5004221,2,4,24,56,3,2,23,10,0,0,4,1,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,31109,U. E. El Minero (Inicial),5004231,3,0,3,15,2,1,4,2,0,0,0,1,0,0
1,Tomás Frías,1,Potosí,1494,Potosí,31110,Instituto Tecnológico Superior Potosí   ETA   Potosí,5003991,1,1,22,58,1,2,17,12,2,4,5,1,0,2
1,Tomás Frías,1,Potosí,1494,Potosí,31110,Instituto Tecnológico Superior Potosí   ETA   Potosí,5004001,2,1,18,53,5,2,11,11,1,2,3,0,1,4
1,Tomás Frías,1,Potosí,1494,Potosí,31110,Instituto Tecnológico Superior Potosí   ETA   Potosí,5004011,3,1,16,59,2,2,19,8,1,2,3,1,5,2
1,Tomás Frías,1,Potosí,1494,Potosí,31110,Instituto Tecnológico Superior Potosí   ETA   Potosí,5004021,4,1,21,42,3,3,14,22,1,2,2,4,1,2
1,Tomás Frías,1,Potosí,1494,Potosí,31110,Instituto Tecnológico Superior Potosí   ETA   Potosí,5004031,5,1,4,27,1,0,6,4,1,3,3,2,2,4
1,Tomás Frías,1,Potosí,1494,Potosí,31111,U. E. Otto Felipe Braun,5003261,1,2,30,66,5,1,18,9,2,4,5,4,3,3
1,Tomás Frías,1,Potosí,1494,Potosí,31111,U. E. Otto Felipe Braun,5003271,2,1,19,47,9,5,23,15,2,4,2,3,7,4
1,Tomás Frías,1,Potosí,1494,Potosí,31111,U. E. Otto Felipe Braun,5003281,3,2,17,51,8,1,26,13,1,4,3,1,1,2
1,Tomás Frías,1,Potosí,1494,Potosí,31111,U. E. Otto Felipe Braun,5003291,4,5,22,48,4,1,22,17,0,5,3,7,0,8
1,Tomás Frías,1,Potosí,1494,Potosí,31111,U. E. Otto Felipe Braun,5003301,5,5,18,29,5,1,15,8,2,2,4,1,2,4
1,Tomás Frías,1,Potosí,1494,Potosí,31113,U. E. Pichincha,5003311,1,3,37,34,13,2,20,13,0,6,8,3,1,5
1,Tomás Frías,1,Potosí,1494,Potosí,31113,U. E. Pichincha,5003321,2,2,20,40,10,1,23,13,2,0,8,7,5,3
1,Tomás Frías,1,Potosí,1494,Potosí,31113,U. E. Pichincha,5003331,3,1,29,36,11,3,20,20,4,4,6,5,2,4
1,Tomás Frías,1,Potosí,1494,Potosí,31113,U. E. Pichincha,5003341,4,1,22,29,8,0,14,16,0,1,6,4,0,3
1,Tomás Frías,1,Potosí,1494,Potosí,31113,U. E. Pichincha,5003351,5,1,41,34,9,3,17,19,3,4,3,6,0,2
1,Tomás Frías,1,Potosí,1494,Potosí,31113,U. E. Pichincha,5003361,6,3,29,34,9,2,20,15,1,4,3,6,2,3
1,Tomás Frías,1,Potosí,1494,Potosí,31113,U. E. Pichincha,5003371,7,2,32,31,7,3,27,18,2,5,6,0,2,3
1,Tomás Frías,1,Potosí,1494,Potosí,31113,U. E. Pichincha,5003381,8,4,19,22,7,0,12,10,1,2,2,2,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,31114,U. E. Potosí (Inicial),5002451,1,1,26,46,11,4,18,23,3,0,4,6,6,1
1,Tomás Frías,1,Potosí,1494,Potosí,31114,U. E. Potosí (Inicial),5002461,2,3,33,38,12,2,21,10,1,6,6,6,1,2
1,Tomás Frías,1,Potosí,1494,Potosí,31114,U. E. Potosí (Inicial),5002471,3,1,26,41,8,5,29,13,3,1,3,6,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,31114,U. E. Potosí (Inicial),5002481,4,0,7,16,2,3,12,7,0,1,3,0,4,1
1,Tomás Frías,1,Potosí,1494,Potosí,31115,U. E. Andrés de Santa Cruz  A  (Inicial),5005181,1,2,16,58,2,1,9,11,1,3,3,1,4,3
1,Tomás Frías,1,Potosí,1494,Potosí,31115,U. E. Andrés de Santa Cruz  A  (Inicial),5005191,2,1,19,53,2,0,18,9,1,5,3,1,2,0
1,Tomás Frías,1,Potosí,1494,Potosí,31115,U. E. Andrés de Santa Cruz  A  (Inicial),5005201,3,3,12,27,2,0,7,9,0,0,2,0,1,2
1,Tomás Frías,1,Potosí,1494,Potosí,31116,Escuela Superior de Formación de Maestros  Eduardo Avaroa,5001801,1,3,18,40,4,1,26,13,2,1,3,3,0,2
1,Tomás Frías,1,Potosí,1494,Potosí,31116,Escuela Superior de Formación de Maestros  Eduardo Avaroa,5001811,2,2,12,69,3,1,15,5,2,1,0,5,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,31116,Escuela Superior de Formación de Maestros  Eduardo Avaroa,5001821,3,0,20,53,2,2,12,5,3,4,4,1,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,31116,Escuela Superior de Formación de Maestros  Eduardo Avaroa,5001831,4,1,14,55,3,1,19,5,0,0,4,2,4,0
1,Tomás Frías,1,Potosí,1494,Potosí,31116,Escuela Superior de Formación de Maestros  Eduardo Avaroa,5001841,5,0,25,59,3,0,15,5,1,5,0,3,0,3
1,Tomás Frías,1,Potosí,1494,Potosí,31116,Escuela Superior de Formación de Maestros  Eduardo Avaroa,5001851,6,2,13,43,3,0,21,6,0,5,2,2,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,31116,Escuela Superior de Formación de Maestros  Eduardo Avaroa,5001861,7,4,20,47,7,0,13,5,1,0,3,2,4,0
1,Tomás Frías,1,Potosí,1494,Potosí,31116,Escuela Superior de Formación de Maestros  Eduardo Avaroa,5001871,8,1,19,64,5,2,13,11,5,2,3,4,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,31116,Escuela Superior de Formación de Maestros  Eduardo Avaroa,5001881,9,1,16,59,1,2,15,11,2,1,1,2,4,3
1,Tomás Frías,1,Potosí,1494,Potosí,31116,Escuela Superior de Formación de Maestros  Eduardo Avaroa,5001891,10,0,25,52,5,1,25,9,3,0,4,6,1,5
1,Tomás Frías,1,Potosí,1494,Potosí,31116,Escuela Superior de Formación de Maestros  Eduardo Avaroa,5001901,11,0,5,19,1,0,9,6,1,0,0,0,0,1
1,Tomás Frías,1,Potosí,1494,Potosí,31118,U. E. Juan Pablo II  B  (Inicial),5006441,1,2,17,39,4,0,22,13,0,2,2,3,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,31118,U. E. Juan Pablo II  B  (Inicial),5006451,2,5,14,59,2,1,16,11,1,1,1,2,8,0
1,Tomás Frías,1,Potosí,1494,Potosí,31118,U. E. Juan Pablo II  B  (Inicial),5006461,3,3,13,51,3,0,16,4,0,3,5,0,4,3
1,Tomás Frías,1,Potosí,1494,Potosí,31118,U. E. Juan Pablo II  B  (Inicial),5006471,4,0,14,18,2,1,4,4,0,1,2,2,2,0
1,Tomás Frías,1,Potosí,1494,Potosí,31121,U. E. Hugo Chávez Frías,5007121,1,2,13,59,4,3,15,4,4,2,4,2,5,3
1,Tomás Frías,1,Potosí,1494,Potosí,31121,U. E. Hugo Chávez Frías,5007131,2,5,16,51,3,1,11,8,1,2,4,2,6,5
1,Tomás Frías,1,Potosí,1494,Potosí,31121,U. E. Hugo Chávez Frías,5007141,3,3,9,46,3,4,15,11,1,3,3,2,1,5
1,Tomás Frías,1,Potosí,1494,Potosí,31121,U. E. Hugo Chávez Frías,5007151,4,0,19,60,2,4,16,12,0,1,7,1,3,3
1,Tomás Frías,1,Potosí,1494,Potosí,31121,U. E. Hugo Chávez Frías,5007161,5,2,12,54,7,2,19,8,2,1,3,4,4,3
1,Tomás Frías,1,Potosí,1494,Potosí,31121,U. E. Hugo Chávez Frías,5007171,6,0,18,60,3,2,5,5,1,4,3,2,0,0
1,Tomás Frías,1,Potosí,1494,Potosí,31121,U. E. Hugo Chávez Frías,5007181,7,1,8,52,1,3,16,6,1,3,4,6,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,31121,U. E. Hugo Chávez Frías,5007191,8,1,12,40,1,4,10,7,1,2,2,2,0,3
1,Tomás Frías,1,Potosí,1494,Potosí,31122,U. E. Niño Jesús (Inicial),5004961,1,4,21,32,7,1,15,14,1,7,8,3,2,0
1,Tomás Frías,1,Potosí,1494,Potosí,31122,U. E. Niño Jesús (Inicial),5004971,2,3,12,55,6,1,17,7,0,0,4,4,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,31122,U. E. Niño Jesús (Inicial),5004981,3,2,16,56,6,1,16,12,1,0,8,5,2,3
1,Tomás Frías,1,Potosí,1494,Potosí,31122,U. E. Niño Jesús (Inicial),5004991,4,0,5,4,1,0,1,4,1,0,1,0,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,31123,U.A.T.F. Carrera Economía,5005211,1,2,29,43,5,1,18,16,2,4,3,8,5,3
1,Tomás Frías,1,Potosí,1494,Potosí,31123,U.A.T.F. Carrera Economía,5005221,2,4,16,46,3,2,24,11,3,2,7,5,0,1
1,Tomás Frías,1,Potosí,1494,Potosí,31123,U.A.T.F. Carrera Economía,5005231,3,2,13,50,3,2,21,11,4,4,5,2,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,31123,U.A.T.F. Carrera Economía,5005241,4,1,29,40,10,0,15,13,3,0,9,3,4,1
1,Tomás Frías,1,Potosí,1494,Potosí,31123,U.A.T.F. Carrera Economía,5005251,5,1,23,55,2,4,15,15,0,4,7,2,4,0
1,Tomás Frías,1,Potosí,1494,Potosí,31123,U.A.T.F. Carrera Economía,5005261,6,3,15,43,2,3,17,21,0,4,6,5,4,1
1,Tomás Frías,1,Potosí,1494,Potosí,31123,U.A.T.F. Carrera Economía,5005271,7,0,20,36,6,3,25,13,0,7,3,1,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,31125,Instituto Tecnológico Superior Nuevo Amanecer,5002711,1,0,24,50,4,2,4,8,3,2,2,1,5,5
1,Tomás Frías,1,Potosí,1494,Potosí,31125,Instituto Tecnológico Superior Nuevo Amanecer,5002721,2,1,21,40,2,1,14,8,2,1,2,2,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,31125,Instituto Tecnológico Superior Nuevo Amanecer,5002731,3,2,12,56,0,1,16,8,0,0,5,0,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,31125,Instituto Tecnológico Superior Nuevo Amanecer,5002741,4,1,16,40,3,2,19,8,4,0,4,1,0,1
1,Tomás Frías,1,Potosí,1494,Potosí,31125,Instituto Tecnológico Superior Nuevo Amanecer,5002751,5,0,17,26,0,1,4,5,0,1,3,0,0,1
1,Tomás Frías,1,Potosí,1494,Potosí,31127,U. E. Divino Maestro  C,5005701,1,0,31,46,4,1,14,21,2,4,2,2,2,4
1,Tomás Frías,1,Potosí,1494,Potosí,31127,U. E. Divino Maestro  C,5005711,2,1,19,50,5,4,14,20,0,1,1,0,2,5
1,Tomás Frías,1,Potosí,1494,Potosí,31127,U. E. Divino Maestro  C,5005721,3,4,30,44,11,4,16,10,0,2,1,1,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,31127,U. E. Divino Maestro  C,5005731,4,5,26,41,4,3,15,16,1,4,2,5,4,1
1,Tomás Frías,1,Potosí,1494,Potosí,31127,U. E. Divino Maestro  C,5005741,5,3,23,49,7,1,14,12,2,0,5,4,1,3
1,Tomás Frías,1,Potosí,1494,Potosí,31127,U. E. Divino Maestro  C,5005751,6,2,19,58,9,1,17,13,0,1,6,2,2,7
1,Tomás Frías,1,Potosí,1494,Potosí,31127,U. E. Divino Maestro  C,5005761,7,0,14,18,1,1,11,4,2,0,1,1,2,0
1,Tomás Frías,1,Potosí,1494,Potosí,32391,U. E. Técnico Humanístico Warisata,5006181,1,2,29,25,1,2,5,2,3,0,1,1,11,3
1,Tomás Frías,1,Potosí,1494,Potosí,32391,U. E. Técnico Humanístico Warisata,5006191,2,4,21,24,0,1,3,5,1,2,2,2,11,8
1,Tomás Frías,1,Potosí,1494,Potosí,32391,U. E. Técnico Humanístico Warisata,5006201,3,2,20,24,1,0,7,3,1,1,2,2,11,3
1,Tomás Frías,1,Potosí,1494,Potosí,32391,U. E. Técnico Humanístico Warisata,5006211,4,2,30,22,0,3,4,2,1,2,0,0,8,3
1,Tomás Frías,1,Potosí,1503,Tarapaya,58,Esc. Tarapaya,5000011,1,3,22,29,2,0,21,7,1,1,3,0,4,5
1,Tomás Frías,1,Potosí,1503,Tarapaya,58,Esc. Tarapaya,5000021,2,0,6,17,1,0,5,3,1,1,0,0,1,1
1,Tomás Frías,1,Potosí,1506,Huari Huari,61,Coleg. San Rafael,5000031,1,4,9,72,0,1,6,3,3,1,2,1,2,2
1,Tomás Frías,1,Potosí,1506,Huari Huari,61,Coleg. San Rafael,5000041,2,0,2,83,1,0,11,2,1,3,0,2,0,1
1,Tomás Frías,1,Potosí,1506,Huari Huari,61,Coleg. San Rafael,5000051,3,3,6,85,2,0,4,4,1,2,0,4,1,0
1,Tomás Frías,1,Potosí,1506,Huari Huari,61,Coleg. San Rafael,5000061,4,2,6,80,4,2,10,6,2,4,2,2,3,2
1,Tomás Frías,1,Potosí,1506,Huari Huari,61,Coleg. San Rafael,5000071,5,2,1,46,3,0,1,1,0,0,0,0,0,0
1,Tomás Frías,1,Potosí,1507,Manquiri,62,Esc. Manquiri,5000081,1,0,10,20,0,2,2,2,9,3,1,1,0,0
1,Tomás Frías,1,Potosí,1508,Chullchucani,64,Esc. Martin Cruz,5000091,1,2,32,51,1,0,12,1,4,3,3,7,9,0
1,Tomás Frías,1,Potosí,1508,Chullchucani,64,Esc. Martin Cruz,5000101,2,0,36,51,3,6,10,5,5,4,4,3,7,4
1,Tomás Frías,1,Potosí,2741,Santiago de Ockoruro,65,Esc. Ockoruro,5000111,1,0,1,23,0,0,3,0,4,1,1,0,1,0
1,Tomás Frías,1,Potosí,2889,Comunidad de Paranturi,509,U.E. Germán Busch,5000121,1,0,4,34,0,1,3,2,1,1,1,0,0,16
1,Tomás Frías,1,Potosí,3030,Modragon,513,Esc. Tomas Frias,5000131,1,0,4,84,2,0,11,1,0,2,0,2,3,4
1,Tomás Frías,1,Potosí,3134,Parantaca,535,Esc. Parantaca,5000141,1,1,17,30,1,1,6,0,2,1,2,1,21,0
1,Tomás Frías,1,Potosí,4568,Pati Pati,32277,U.E. San José de Pati Pati,5000151,1,0,13,22,1,2,32,3,2,3,0,1,3,3
1,Tomás Frías,1,Potosí,4568,Pati Pati,32277,U.E. San José de Pati Pati,5000161,2,0,4,6,1,0,36,0,1,0,0,1,0,2
1,Tomás Frías,2,Tinguipaya,1495,Tinguipaya,51,U. E. Mariscal Sucre A,5007401,1,1,8,44,2,1,15,1,4,7,0,3,0,0
1,Tomás Frías,2,Tinguipaya,1495,Tinguipaya,51,U. E. Mariscal Sucre A,5007411,2,0,7,55,0,0,10,0,3,4,0,0,3,0
1,Tomás Frías,2,Tinguipaya,1495,Tinguipaya,51,U. E. Mariscal Sucre A,5007421,3,0,8,34,1,0,16,2,2,7,1,1,1,0
1,Tomás Frías,2,Tinguipaya,1495,Tinguipaya,51,U. E. Mariscal Sucre A,5007431,4,0,11,40,1,1,7,0,1,4,0,0,3,1
1,Tomás Frías,2,Tinguipaya,1495,Tinguipaya,51,U. E. Mariscal Sucre A,5007441,5,0,4,10,1,0,3,0,0,2,0,0,3,1
1,Tomás Frías,2,Tinguipaya,1496,Piquira,52,U. E. Turiri,5007451,1,1,7,23,1,0,31,1,0,3,1,1,3,2
1,Tomás Frías,2,Tinguipaya,1496,Piquira,52,U. E. Turiri,5007461,2,3,4,22,1,0,16,1,0,6,0,1,0,1
1,Tomás Frías,2,Tinguipaya,1496,Piquira,52,U. E. Turiri,5007471,3,0,3,10,0,0,14,0,0,6,0,1,1,1
1,Tomás Frías,2,Tinguipaya,1497,Anthura,63,U. E. Anthura,5007581,1,1,10,47,0,0,10,0,1,2,0,0,2,1
1,Tomás Frías,2,Tinguipaya,1497,Anthura,63,U. E. Anthura,5007591,2,0,4,48,0,0,25,0,2,1,0,0,1,1
1,Tomás Frías,2,Tinguipaya,1497,Anthura,63,U. E. Anthura,5007601,3,0,6,37,0,2,18,0,2,1,0,0,1,0
1,Tomás Frías,2,Tinguipaya,1497,Anthura,63,U. E. Anthura,5007611,4,2,7,42,0,0,17,0,1,1,1,0,0,0
1,Tomás Frías,2,Tinguipaya,1497,Anthura,63,U. E. Anthura,5007621,5,1,7,24,0,0,6,0,0,1,0,0,0,1
1,Tomás Frías,2,Tinguipaya,1498,Jahuacaya,53,U. E. Jahuacaya,5007481,1,1,7,10,0,0,4,0,0,0,1,1,0,1
1,Tomás Frías,2,Tinguipaya,1498,Jahuacaya,53,U. E. Jahuacaya,5007491,2,0,6,10,1,1,5,2,0,5,0,2,2,0
1,Tomás Frías,2,Tinguipaya,1498,Jahuacaya,53,U. E. Jahuacaya,5007501,3,1,5,15,0,3,3,1,4,2,2,1,4,0
1,Tomás Frías,2,Tinguipaya,1498,Jahuacaya,53,U. E. Jahuacaya,5007511,4,0,1,4,0,2,1,0,0,2,0,1,1,1
1,Tomás Frías,2,Tinguipaya,1499,Tacohuara,54,U. E. Tacohara Baja,5007521,1,1,3,17,0,0,0,0,9,17,0,0,8,0
1,Tomás Frías,2,Tinguipaya,1500,Actara,55,U. E. Franz Tamayo De Actara,5007531,1,1,15,11,0,2,22,0,0,1,1,4,5,1
1,Tomás Frías,2,Tinguipaya,1500,Actara,55,U. E. Franz Tamayo De Actara,5007541,2,1,5,15,0,1,34,0,0,1,1,0,6,0
1,Tomás Frías,2,Tinguipaya,1500,Actara,55,U. E. Franz Tamayo De Actara,5007551,3,1,9,16,0,0,14,0,2,2,0,0,2,0
1,Tomás Frías,2,Tinguipaya,1500,Actara,55,U. E. Franz Tamayo De Actara,5007561,4,0,6,5,0,1,7,0,0,0,0,1,0,0
1,Tomás Frías,2,Tinguipaya,1502,Isla,57,U. E. Isla,5007571,1,1,2,10,1,1,2,1,0,1,0,0,1,2
1,Tomás Frías,2,Tinguipaya,2817,Utacalla,495,U. E. Juan Victor Montoya Medinacelli,5007631,1,0,7,26,0,1,22,1,4,6,1,1,0,0
