CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,IH,JALLALLA LP,NGP,PATRIA-SOL,A-UPP,VENCEREMOS,VIDA,PDC,FRI,M.P.S.,UPC,ASP,APB-SUMATE,SPBC,MTS,LUS-1S,LIBRE,ASLP,ML,UN,MNR,SCTR-LP,MACOJMA,CAOSAM,PODER-O,SICUS,PATRIA-LA-PAZ,ASI,MCCA-NP,PUMA,T.S.,MK-PC,CAOTM
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1402,U.E. Santa Rosa De Lima B,2024997,10,90,21,0,,4,9,4,1,3,6,0,7,16,22,2,,2,8,,,,,,,,,5,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1402,U.E. Santa Rosa De Lima B,2025007,11,78,21,0,,6,12,2,2,1,5,1,9,12,30,0,,2,10,,,,,,,,,3,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1402,U.E. Santa Rosa De Lima B,2025017,12,83,12,2,,1,8,1,0,2,13,2,7,13,29,1,,3,12,,,,,,,,,2,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1402,U.E. Santa Rosa De Lima B,2025027,13,90,9,2,,1,4,2,0,0,6,1,12,26,32,2,,2,9,,,,,,,,,1,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1402,U.E. Santa Rosa De Lima B,2025037,14,86,19,0,,1,14,1,0,3,6,0,5,13,22,3,,4,18,,,,,,,,,3,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1402,U.E. Santa Rosa De Lima B,2025047,15,80,20,0,,5,7,3,4,2,6,0,10,17,24,2,,2,9,,,,,,,,,0,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1402,U.E. Santa Rosa De Lima B,2025057,16,92,19,1,,2,4,1,2,0,6,1,4,17,31,0,,0,10,,,,,,,,,2,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1402,U.E. Santa Rosa De Lima B,2025067,17,77,24,3,,0,10,1,0,0,7,2,7,16,36,1,,1,16,,,,,,,,,3,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1402,U.E. Santa Rosa De Lima B,2025077,18,80,18,2,,1,8,3,1,0,6,0,5,10,35,1,,4,16,,,,,,,,,3,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1402,U.E. Santa Rosa De Lima B,2025087,19,79,11,0,,2,10,3,2,4,6,1,6,20,33,1,,4,8,,,,,,,,,1,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1402,U.E. Santa Rosa De Lima B,2025097,20,33,8,3,,3,5,0,0,0,0,0,6,11,16,0,,1,1,,,,,,,,,4,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1403,U.E. Bethesda,2024737,1,75,8,3,,1,24,3,0,0,9,1,12,16,22,1,,8,18,,,,,,,,,1,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1403,U.E. Bethesda,2024747,2,66,11,1,,4,12,0,0,0,9,0,11,27,31,1,,5,20,,,,,,,,,6,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1403,U.E. Bethesda,2024757,3,58,26,1,,6,17,4,2,2,15,1,13,21,25,1,,6,13,,,,,,,,,0,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1403,U.E. Bethesda,2024767,4,72,15,1,,3,9,1,1,1,9,0,9,22,22,0,,4,33,,,,,,,,,5,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1403,U.E. Bethesda,2024777,5,58,23,0,,7,11,1,0,1,11,0,4,23,38,2,,5,22,,,,,,,,,0,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1403,U.E. Bethesda,2024787,6,68,11,2,,0,22,1,0,0,5,1,7,26,27,2,,2,18,,,,,,,,,5,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1403,U.E. Bethesda,2024797,7,61,22,0,,2,14,1,0,0,11,0,9,32,28,1,,2,18,,,,,,,,,4,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1403,U.E. Bethesda,2024807,8,69,21,1,,2,17,2,3,3,5,0,8,15,22,0,,7,21,,,,,,,,,2,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1403,U.E. Bethesda,2024817,9,60,16,2,,3,10,0,1,2,17,0,8,16,33,3,,4,24,,,,,,,,,3,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1403,U.E. Bethesda,2024827,10,50,35,0,,2,8,2,2,2,18,0,10,17,29,1,,0,13,,,,,,,,,4,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1403,U.E. Bethesda,2024837,11,49,13,0,,1,30,3,1,1,11,1,9,15,28,0,,5,34,,,,,,,,,4,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1403,U.E. Bethesda,2024847,12,63,24,1,,1,17,1,3,3,11,0,15,19,24,1,,1,15,,,,,,,,,8,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1403,U.E. Bethesda,2024857,13,65,23,0,,7,9,1,1,2,4,1,5,25,18,0,,1,22,,,,,,,,,1,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1403,U.E. Bethesda,2024867,14,49,23,3,,1,18,1,0,0,5,2,8,25,30,0,,2,34,,,,,,,,,5,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1403,U.E. Bethesda,2024877,15,52,22,0,,1,13,1,0,0,8,0,13,22,30,0,,4,20,,,,,,,,,4,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1403,U.E. Bethesda,2024887,16,51,18,0,,0,18,0,1,0,8,0,10,22,19,0,,6,21,,,,,,,,,6,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1403,U.E. Bethesda,2024897,17,29,8,0,,3,3,1,0,0,5,0,4,9,8,1,,3,8,,,,,,,,,1,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1405,U.E. Chasquipampa A,2024187,1,62,21,1,,10,20,0,0,1,8,3,9,9,23,1,,5,15,,,,,,,,,0,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1405,U.E. Chasquipampa A,2024197,2,0,23,4,,4,26,1,0,0,71,0,11,7,14,21,,0,0,,,,,,,,,2,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1405,U.E. Chasquipampa A,2024207,3,66,18,0,,2,27,4,1,2,3,0,14,17,42,2,,1,13,,,,,,,,,2,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1405,U.E. Chasquipampa A,2024217,4,64,13,2,,0,31,3,0,1,6,0,12,12,28,4,,4,20,,,,,,,,,14,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1405,U.E. Chasquipampa A,2024227,5,80,20,1,,3,11,4,0,1,13,0,11,18,25,1,,1,14,,,,,,,,,3,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1405,U.E. Chasquipampa A,2024237,6,72,16,1,,1,23,3,0,2,16,1,8,13,29,1,,0,11,,,,,,,,,2,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1405,U.E. Chasquipampa A,2024247,7,56,19,1,,4,21,1,1,2,8,0,10,12,33,2,,4,23,,,,,,,,,1,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1405,U.E. Chasquipampa A,2024257,8,87,17,1,,2,14,3,2,0,5,0,9,14,29,1,,2,12,,,,,,,,,2,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1405,U.E. Chasquipampa A,2024267,9,75,12,2,,6,16,2,2,1,6,3,15,14,25,1,,3,18,,,,,,,,,1,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1405,U.E. Chasquipampa A,2024277,10,77,16,0,,2,5,1,1,1,18,0,10,21,33,0,,6,8,,,,,,,,,3,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1405,U.E. Chasquipampa A,2024287,11,68,16,2,,3,19,1,0,0,7,0,17,22,22,0,,4,15,,,,,,,,,5,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1405,U.E. Chasquipampa A,2024297,12,59,6,32,,1,32,3,0,1,5,1,12,16,0,0,,5,24,,,,,,,,,4,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1405,U.E. Chasquipampa A,2024307,13,68,22,0,,1,26,0,0,1,6,0,11,11,41,2,,5,13,,,,,,,,,3,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1405,U.E. Chasquipampa A,2024317,14,71,17,0,,2,24,0,1,1,10,0,13,15,27,0,,4,20,,,,,,,,,8,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1405,U.E. Chasquipampa A,2024327,15,63,14,1,,1,25,0,0,2,14,0,16,19,23,0,,4,19,,,,,,,,,4,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1405,U.E. Chasquipampa A,2024337,16,73,17,1,,0,20,2,1,0,5,0,12,16,21,3,,5,17,,,,,,,,,2,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1405,U.E. Chasquipampa A,2024347,17,70,21,0,,0,25,0,0,0,8,0,13,10,29,3,,6,15,,,,,,,,,3,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1405,U.E. Chasquipampa A,2024357,18,82,12,1,,3,28,4,2,0,4,0,4,21,28,2,,5,9,,,,,,,,,2,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1405,U.E. Chasquipampa A,2024367,19,71,14,2,,1,22,1,2,0,10,3,16,16,19,0,,4,16,,,,,,,,,5,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1405,U.E. Chasquipampa A,2024377,20,80,34,0,,6,13,0,0,1,4,0,9,11,28,1,,6,16,,,,,,,,,3,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1405,U.E. Chasquipampa A,2024387,21,79,26,1,,1,17,1,2,0,11,0,8,13,21,1,,0,9,,,,,,,,,2,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1405,U.E. Chasquipampa A,2024397,22,85,15,1,,5,17,2,0,1,7,0,17,19,31,2,,0,10,,,,,,,,,2,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1405,U.E. Chasquipampa A,2024407,23,60,14,0,,2,19,2,1,0,9,0,17,16,27,0,,4,15,,,,,,,,,9,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1405,U.E. Chasquipampa A,2024417,24,60,9,0,,2,30,0,0,3,8,1,11,17,16,1,,3,25,,,,,,,,,9,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1405,U.E. Chasquipampa A,2024427,25,53,24,0,,5,28,0,2,1,4,2,15,18,25,0,,5,16,,,,,,,,,4,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1405,U.E. Chasquipampa A,2024437,26,68,15,2,,0,16,0,4,1,11,1,7,22,24,2,,4,14,,,,,,,,,5,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1405,U.E. Chasquipampa A,2024447,27,81,23,0,,5,24,2,1,0,6,0,9,10,13,2,,3,17,,,,,,,,,5,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1405,U.E. Chasquipampa A,2024457,28,69,20,2,,2,21,0,0,1,14,0,6,15,27,1,,6,16,,,,,,,,,2,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1405,U.E. Chasquipampa A,2024467,29,32,3,0,,0,23,0,0,0,5,1,11,11,5,0,,4,13,,,,,,,,,2,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1501,Iglesia del Nazareno Boliviano,2025287,1,36,3,0,,3,52,4,0,0,3,1,17,6,17,0,,3,41,,,,,,,,,5,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1501,Iglesia del Nazareno Boliviano,2025297,2,27,1,0,,5,54,1,0,1,2,0,12,13,13,1,,10,40,,,,,,,,,0,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1501,Iglesia del Nazareno Boliviano,2025307,3,41,3,0,,0,49,2,0,2,1,1,14,5,9,0,,4,44,,,,,,,,,10,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1501,Iglesia del Nazareno Boliviano,2025317,4,12,5,0,,0,30,0,0,3,0,1,9,1,8,2,,1,20,,,,,,,,,4,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1512,U.E. Jupapina,2025327,1,42,11,1,,1,25,1,3,3,5,0,16,11,29,1,,9,30,,,,,,,,,11,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1512,U.E. Jupapina,2025337,2,50,12,0,,6,27,0,2,1,7,2,13,10,41,0,,3,28,,,,,,,,,5,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1512,U.E. Jupapina,2025347,3,50,10,1,,1,31,1,2,1,5,2,13,11,30,0,,3,29,,,,,,,,,8,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1512,U.E. Jupapina,2025357,4,46,12,0,,5,20,0,2,0,4,1,17,21,21,0,,1,32,,,,,,,,,13,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1512,U.E. Jupapina,2025367,5,48,7,2,,5,16,4,1,0,5,2,8,17,35,0,,4,26,,,,,,,,,2,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1512,U.E. Jupapina,2025377,6,63,10,2,,8,15,0,3,1,9,2,10,16,31,2,,2,23,,,,,,,,,4,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1512,U.E. Jupapina,2025387,7,52,8,1,,0,26,3,2,3,8,2,11,13,27,1,,5,19,,,,,,,,,7,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1512,U.E. Jupapina,2025397,8,40,11,1,,10,31,0,1,5,5,0,8,13,41,0,,4,36,,,,,,,,,0,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1602,U.E. Juan Herschel A,2026757,1,33,6,0,,0,43,1,0,1,7,0,20,10,36,1,,3,14,,,,,,,,,9,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1602,U.E. Juan Herschel A,2026767,2,30,7,0,,1,53,3,1,0,6,0,21,10,16,1,,4,33,,,,,,,,,11,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1602,U.E. Juan Herschel A,2026777,3,39,2,1,,3,51,1,0,0,4,1,21,12,25,2,,2,26,,,,,,,,,4,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1602,U.E. Juan Herschel A,2026787,4,36,4,0,,5,48,0,0,0,7,1,15,13,13,0,,3,45,,,,,,,,,10,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1602,U.E. Juan Herschel A,2026797,5,33,14,0,,4,41,2,0,1,7,2,18,23,28,1,,3,26,,,,,,,,,7,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1602,U.E. Juan Herschel A,2026807,6,30,11,1,,0,41,0,1,0,5,0,20,11,25,0,,5,33,,,,,,,,,6,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1602,U.E. Juan Herschel A,2026817,7,41,8,0,,0,43,0,0,0,3,1,19,10,19,1,,6,39,,,,,,,,,8,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1602,U.E. Juan Herschel A,2026827,8,41,2,0,,3,47,0,0,0,1,2,11,11,23,1,,9,39,,,,,,,,,2,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1602,U.E. Juan Herschel A,2026837,9,40,6,2,,1,42,1,0,1,8,0,20,13,26,3,,5,27,,,,,,,,,7,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1602,U.E. Juan Herschel A,2026847,10,42,14,0,,1,41,1,0,0,3,0,11,15,22,2,,5,35,,,,,,,,,6,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1602,U.E. Juan Herschel A,2026857,11,26,5,1,,2,47,2,0,0,4,2,16,9,36,0,,6,42,,,,,,,,,7,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1602,U.E. Juan Herschel A,2026867,12,32,10,2,,0,47,1,1,1,0,1,17,17,24,2,,5,34,,,,,,,,,4,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1602,U.E. Juan Herschel A,2026877,13,39,6,2,,0,36,0,0,6,5,0,23,14,25,0,,2,36,,,,,,,,,9,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1602,U.E. Juan Herschel A,2026887,14,33,7,1,,1,41,1,1,3,6,3,21,12,22,1,,5,34,,,,,,,,,5,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1602,U.E. Juan Herschel A,2026897,15,29,9,4,,0,41,0,1,0,2,3,20,11,27,0,,5,45,,,,,,,,,11,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1602,U.E. Juan Herschel A,2026907,16,28,3,2,,0,52,0,1,2,1,0,20,11,23,0,,4,38,,,,,,,,,10,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1602,U.E. Juan Herschel A,2026917,17,36,6,2,,0,45,2,0,0,4,1,12,21,30,0,,1,31,,,,,,,,,7,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1602,U.E. Juan Herschel A,2026927,18,28,6,1,,2,41,0,0,2,4,2,15,26,24,1,,3,35,,,,,,,,,8,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1602,U.E. Juan Herschel A,2026937,19,21,3,0,,0,31,0,0,2,4,0,16,10,15,1,,6,14,,,,,,,,,2,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1604,U.E. Francisco de Miranda B,2026247,1,47,7,1,,0,15,2,0,0,9,1,5,25,37,1,,5,26,,,,,,,,,5,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1604,U.E. Francisco de Miranda B,2026257,2,58,9,0,,1,14,1,1,3,14,2,6,20,27,1,,5,35,,,,,,,,,7,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1604,U.E. Francisco de Miranda B,2026267,3,50,7,1,,0,11,3,1,1,4,2,11,26,34,1,,5,35,,,,,,,,,9,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1604,U.E. Francisco de Miranda B,2026277,4,50,14,2,,2,17,0,1,2,11,1,7,20,27,0,,4,37,,,,,,,,,4,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1604,U.E. Francisco de Miranda B,2026287,5,61,17,0,,1,25,2,1,2,10,0,8,23,31,2,,1,24,,,,,,,,,3,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1604,U.E. Francisco de Miranda B,2026297,6,70,7,2,,0,16,0,0,1,13,1,9,20,42,2,,1,10,,,,,,,,,6,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1604,U.E. Francisco de Miranda B,2026307,7,51,12,4,,1,25,1,0,1,10,0,9,20,33,1,,3,21,,,,,,,,,2,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1604,U.E. Francisco de Miranda B,2026317,8,56,9,1,,1,19,0,3,2,10,0,14,26,35,1,,3,22,,,,,,,,,6,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1604,U.E. Francisco de Miranda B,2026327,9,45,18,1,,1,16,2,0,0,10,0,13,15,36,0,,3,31,,,,,,,,,4,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1604,U.E. Francisco de Miranda B,2026337,10,71,8,0,,3,14,0,1,2,14,1,8,28,33,0,,3,22,,,,,,,,,4,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1604,U.E. Francisco de Miranda B,2026347,11,76,6,0,,1,23,1,3,0,17,3,5,20,25,2,,4,19,,,,,,,,,2,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1604,U.E. Francisco de Miranda B,2026357,12,66,14,1,,1,18,0,1,1,6,1,11,17,26,2,,3,27,,,,,,,,,4,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1604,U.E. Francisco de Miranda B,2026367,13,65,9,1,,1,11,3,0,0,21,0,10,15,21,1,,2,17,,,,,,,,,6,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1604,U.E. Francisco de Miranda B,2026377,14,51,9,1,,1,19,3,0,0,8,1,12,15,28,4,,4,26,,,,,,,,,2,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1604,U.E. Francisco de Miranda B,2026387,15,49,10,2,,0,18,6,1,1,6,3,20,19,36,1,,7,23,,,,,,,,,2,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1604,U.E. Francisco de Miranda B,2026397,16,49,15,0,,4,14,3,2,3,11,1,3,18,35,0,,2,26,,,,,,,,,3,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1604,U.E. Francisco de Miranda B,2026407,17,49,20,0,,16,12,2,3,0,10,4,11,19,35,0,,10,2,,,,,,,,,16,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1604,U.E. Francisco de Miranda B,2026417,18,61,9,1,,1,18,1,1,1,11,3,12,16,21,3,,3,17,,,,,,,,,3,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1604,U.E. Francisco de Miranda B,2026427,19,51,14,2,,0,19,2,1,0,8,0,12,22,30,2,,7,39,,,,,,,,,5,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1604,U.E. Francisco de Miranda B,2026437,20,56,10,0,,3,28,0,0,1,9,2,10,20,23,1,,3,33,,,,,,,,,0,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1604,U.E. Francisco de Miranda B,2026447,21,44,13,1,,5,13,2,0,1,8,1,12,32,29,1,,8,20,,,,,,,,,4,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1604,U.E. Francisco de Miranda B,2026457,22,60,12,2,,1,20,1,2,2,5,0,9,23,47,1,,6,23,,,,,,,,,6,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1605,U.E. Juan Pablo II,2026117,1,34,3,1,,0,45,1,0,4,5,0,20,25,21,1,,4,33,,,,,,,,,3,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1605,U.E. Juan Pablo II,2026127,2,37,4,0,,1,49,1,0,1,1,0,23,22,15,1,,7,36,,,,,,,,,10,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1605,U.E. Juan Pablo II,2026137,3,42,8,0,,0,35,3,1,3,5,0,15,23,17,1,,7,31,,,,,,,,,7,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1605,U.E. Juan Pablo II,2026147,4,34,3,4,,4,45,1,1,1,3,0,26,13,15,4,,5,41,,,,,,,,,0,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1605,U.E. Juan Pablo II,2026157,5,37,6,0,,0,49,0,0,0,8,0,13,14,15,0,,6,45,,,,,,,,,8,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1605,U.E. Juan Pablo II,2026167,6,40,12,0,,1,35,2,0,0,5,0,10,11,27,1,,7,30,,,,,,,,,7,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1605,U.E. Juan Pablo II,2026177,7,47,6,2,,5,33,1,2,1,4,1,16,16,22,3,,4,33,,,,,,,,,5,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1605,U.E. Juan Pablo II,2026187,8,32,5,0,,4,42,0,0,1,5,1,13,9,22,1,,6,35,,,,,,,,,15,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1605,U.E. Juan Pablo II,2026197,9,38,2,1,,0,45,2,1,2,9,1,21,16,23,1,,6,35,,,,,,,,,7,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1605,U.E. Juan Pablo II,2026207,10,31,3,0,,0,49,0,0,0,6,1,13,19,22,0,,4,41,,,,,,,,,8,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1605,U.E. Juan Pablo II,2026217,11,25,10,0,,0,54,1,1,1,5,1,16,17,18,0,,10,37,,,,,,,,,11,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1605,U.E. Juan Pablo II,2026227,12,33,6,2,,0,58,2,1,1,4,0,19,24,15,1,,2,28,,,,,,,,,13,,,,,,
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,1605,U.E. Juan Pablo II,2026237,13,12,1,1,,1,36,0,0,0,2,2,3,11,13,0,,2,24,,,,,,,,,7,,,,,,
