CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,AGN,PATRIA-UNIDOS
1,Oropeza,1,Sucre,2794,Sucre,217,U.E. Marcelo Quiroga Santa Cruz,1002861,15,83,80
1,Oropeza,1,Sucre,2794,Sucre,217,U.E. Marcelo Quiroga Santa Cruz,1002871,16,80,91
1,Oropeza,1,Sucre,2794,Sucre,217,U.E. Marcelo Quiroga Santa Cruz,1002881,17,82,82
1,Oropeza,1,Sucre,2794,Sucre,217,U.E. Marcelo Quiroga Santa Cruz,1002891,18,92,89
1,Oropeza,1,Sucre,2794,Sucre,217,U.E. Marcelo Quiroga Santa Cruz,1002901,19,88,75
1,Oropeza,1,Sucre,2794,Sucre,217,U.E. Marcelo Quiroga Santa Cruz,1002911,20,92,81
1,Oropeza,1,Sucre,2794,Sucre,217,U.E. Marcelo Quiroga Santa Cruz,1002921,21,83,86
1,Oropeza,1,Sucre,2794,Sucre,217,U.E. Marcelo Quiroga Santa Cruz,1002931,22,17,38
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003251,1,81,93
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003261,2,119,68
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003271,3,90,85
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003281,4,79,93
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003291,5,78,82
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003301,6,85,87
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003311,7,86,92
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003321,8,73,98
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003331,9,71,108
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003341,10,89,81
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003351,11,87,85
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003361,12,83,96
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003371,13,81,98
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003381,14,86,84
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003391,15,84,89
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003401,16,90,96
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003411,17,89,89
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003421,18,80,91
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003431,19,89,94
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003441,20,86,87
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003451,21,101,81
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003461,22,100,80
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003471,23,88,93
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003481,24,76,95
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003491,25,13,18
1,Oropeza,1,Sucre,2794,Sucre,222,Col. Cardenal Maurer,1001191,1,104,75
1,Oropeza,1,Sucre,2794,Sucre,222,Col. Cardenal Maurer,1001201,2,116,67
1,Oropeza,1,Sucre,2794,Sucre,222,Col. Cardenal Maurer,1001211,3,105,73
1,Oropeza,1,Sucre,2794,Sucre,222,Col. Cardenal Maurer,1001221,4,126,61
1,Oropeza,1,Sucre,2794,Sucre,222,Col. Cardenal Maurer,1001231,5,118,69
1,Oropeza,1,Sucre,2794,Sucre,222,Col. Cardenal Maurer,1001241,6,107,75
1,Oropeza,1,Sucre,2794,Sucre,222,Col. Cardenal Maurer,1001251,7,106,84
1,Oropeza,1,Sucre,2794,Sucre,222,Col. Cardenal Maurer,1001261,8,117,71
1,Oropeza,1,Sucre,2794,Sucre,222,Col. Cardenal Maurer,1001271,9,101,41
1,Oropeza,1,Sucre,2794,Sucre,227,Col. Emilio Hoschman,1002101,1,85,95
1,Oropeza,1,Sucre,2794,Sucre,227,Col. Emilio Hoschman,1002111,2,69,96
1,Oropeza,1,Sucre,2794,Sucre,227,Col. Emilio Hoschman,1002121,3,63,96
1,Oropeza,1,Sucre,2794,Sucre,227,Col. Emilio Hoschman,1002131,4,72,87
1,Oropeza,1,Sucre,2794,Sucre,227,Col. Emilio Hoschman,1002141,5,96,63
1,Oropeza,1,Sucre,2794,Sucre,227,Col. Emilio Hoschman,1002151,6,72,101
1,Oropeza,1,Sucre,2794,Sucre,227,Col. Emilio Hoschman,1002161,7,70,86
1,Oropeza,1,Sucre,2794,Sucre,227,Col. Emilio Hoschman,1002171,8,93,93
1,Oropeza,1,Sucre,2794,Sucre,227,Col. Emilio Hoschman,1002181,9,81,89
1,Oropeza,1,Sucre,2794,Sucre,227,Col. Emilio Hoschman,1002191,10,77,87
1,Oropeza,1,Sucre,2794,Sucre,227,Col. Emilio Hoschman,1002201,11,78,99
1,Oropeza,1,Sucre,2794,Sucre,227,Col. Emilio Hoschman,1002211,12,68,90
1,Oropeza,1,Sucre,2794,Sucre,227,Col. Emilio Hoschman,1002221,13,71,99
1,Oropeza,1,Sucre,2794,Sucre,227,Col. Emilio Hoschman,1002231,14,82,80
1,Oropeza,1,Sucre,2794,Sucre,227,Col. Emilio Hoschman,1002241,15,84,88
1,Oropeza,1,Sucre,2794,Sucre,227,Col. Emilio Hoschman,1002251,16,84,90
1,Oropeza,1,Sucre,2794,Sucre,227,Col. Emilio Hoschman,1002261,17,73,90
1,Oropeza,1,Sucre,2794,Sucre,227,Col. Emilio Hoschman,1002271,18,71,90
1,Oropeza,1,Sucre,2794,Sucre,227,Col. Emilio Hoschman,1002281,19,73,97
1,Oropeza,1,Sucre,2794,Sucre,227,Col. Emilio Hoschman,1002291,20,78,88
1,Oropeza,1,Sucre,2794,Sucre,227,Col. Emilio Hoschman,1002301,21,76,97
1,Oropeza,1,Sucre,2794,Sucre,227,Col. Emilio Hoschman,1002311,22,58,50
1,Oropeza,1,Sucre,2794,Sucre,228,Colegio Fe y Alegria,1006751,1,112,72
1,Oropeza,1,Sucre,2794,Sucre,228,Colegio Fe y Alegria,1006761,2,107,83
1,Oropeza,1,Sucre,2794,Sucre,228,Colegio Fe y Alegria,1006771,3,103,98
1,Oropeza,1,Sucre,2794,Sucre,228,Colegio Fe y Alegria,1006781,4,89,89
1,Oropeza,1,Sucre,2794,Sucre,228,Colegio Fe y Alegria,1006791,5,117,74
1,Oropeza,1,Sucre,2794,Sucre,228,Colegio Fe y Alegria,1006801,6,105,86
1,Oropeza,1,Sucre,2794,Sucre,228,Colegio Fe y Alegria,1006811,7,106,79
1,Oropeza,1,Sucre,2794,Sucre,228,Colegio Fe y Alegria,1006821,8,117,86
1,Oropeza,1,Sucre,2794,Sucre,228,Colegio Fe y Alegria,1006831,9,112,67
1,Oropeza,1,Sucre,2794,Sucre,228,Colegio Fe y Alegria,1006841,10,105,79
1,Oropeza,1,Sucre,2794,Sucre,228,Colegio Fe y Alegria,1006851,11,109,78
1,Oropeza,1,Sucre,2794,Sucre,228,Colegio Fe y Alegria,1006861,12,100,84
1,Oropeza,1,Sucre,2794,Sucre,228,Colegio Fe y Alegria,1006871,13,117,69
1,Oropeza,1,Sucre,2794,Sucre,228,Colegio Fe y Alegria,1006881,14,103,82
1,Oropeza,1,Sucre,2794,Sucre,228,Colegio Fe y Alegria,1006891,15,108,72
1,Oropeza,1,Sucre,2794,Sucre,228,Colegio Fe y Alegria,1006901,16,107,85
1,Oropeza,1,Sucre,2794,Sucre,228,Colegio Fe y Alegria,1006911,17,125,73
1,Oropeza,1,Sucre,2794,Sucre,228,Colegio Fe y Alegria,1006921,18,107,82
1,Oropeza,1,Sucre,2794,Sucre,228,Colegio Fe y Alegria,1006931,19,95,87
1,Oropeza,1,Sucre,2794,Sucre,228,Colegio Fe y Alegria,1006941,20,121,72
1,Oropeza,1,Sucre,2794,Sucre,228,Colegio Fe y Alegria,1006951,21,21,15
1,Oropeza,1,Sucre,2794,Sucre,229,Colegio Domingo Sabio,1007631,1,84,104
1,Oropeza,1,Sucre,2794,Sucre,229,Colegio Domingo Sabio,1007641,2,100,88
1,Oropeza,1,Sucre,2794,Sucre,229,Colegio Domingo Sabio,1007651,3,79,109
1,Oropeza,1,Sucre,2794,Sucre,229,Colegio Domingo Sabio,1007661,4,94,79
1,Oropeza,1,Sucre,2794,Sucre,229,Colegio Domingo Sabio,1007671,5,90,72
1,Oropeza,1,Sucre,2794,Sucre,229,Colegio Domingo Sabio,1007681,6,78,97
1,Oropeza,1,Sucre,2794,Sucre,229,Colegio Domingo Sabio,1007691,7,88,84
1,Oropeza,1,Sucre,2794,Sucre,229,Colegio Domingo Sabio,1007701,8,81,102
1,Oropeza,1,Sucre,2794,Sucre,229,Colegio Domingo Sabio,1007711,9,91,93
1,Oropeza,1,Sucre,2794,Sucre,229,Colegio Domingo Sabio,1007721,10,102,80
1,Oropeza,1,Sucre,2794,Sucre,229,Colegio Domingo Sabio,1007731,11,18,35
1,Oropeza,1,Sucre,2794,Sucre,230,Unidad Educativa 6 de Junio,1007331,1,88,84
1,Oropeza,1,Sucre,2794,Sucre,230,Unidad Educativa 6 de Junio,1007341,2,87,87
1,Oropeza,1,Sucre,2794,Sucre,230,Unidad Educativa 6 de Junio,1007351,3,85,83
1,Oropeza,1,Sucre,2794,Sucre,230,Unidad Educativa 6 de Junio,1007361,4,78,90
1,Oropeza,1,Sucre,2794,Sucre,230,Unidad Educativa 6 de Junio,1007371,5,88,90
1,Oropeza,1,Sucre,2794,Sucre,230,Unidad Educativa 6 de Junio,1007381,6,83,103
1,Oropeza,1,Sucre,2794,Sucre,230,Unidad Educativa 6 de Junio,1007391,7,83,75
1,Oropeza,1,Sucre,2794,Sucre,230,Unidad Educativa 6 de Junio,1007401,8,95,75
1,Oropeza,1,Sucre,2794,Sucre,230,Unidad Educativa 6 de Junio,1007411,9,87,83
1,Oropeza,1,Sucre,2794,Sucre,230,Unidad Educativa 6 de Junio,1007421,10,80,96
1,Oropeza,1,Sucre,2794,Sucre,230,Unidad Educativa 6 de Junio,1007431,11,90,85
1,Oropeza,1,Sucre,2794,Sucre,230,Unidad Educativa 6 de Junio,1007441,12,83,94
1,Oropeza,1,Sucre,2794,Sucre,230,Unidad Educativa 6 de Junio,1007451,13,83,84
1,Oropeza,1,Sucre,2794,Sucre,230,Unidad Educativa 6 de Junio,1007461,14,100,84
1,Oropeza,1,Sucre,2794,Sucre,230,Unidad Educativa 6 de Junio,1007471,15,83,102
1,Oropeza,1,Sucre,2794,Sucre,230,Unidad Educativa 6 de Junio,1007481,16,67,61
1,Oropeza,1,Sucre,2794,Sucre,231,E.S.F.M. Mariscal Sucre,1001801,1,110,81
1,Oropeza,1,Sucre,2794,Sucre,231,E.S.F.M. Mariscal Sucre,1001811,2,104,87
1,Oropeza,1,Sucre,2794,Sucre,231,E.S.F.M. Mariscal Sucre,1001821,3,115,73
1,Oropeza,1,Sucre,2794,Sucre,231,E.S.F.M. Mariscal Sucre,1001831,4,103,73
1,Oropeza,1,Sucre,2794,Sucre,231,E.S.F.M. Mariscal Sucre,1001841,5,114,77
1,Oropeza,1,Sucre,2794,Sucre,231,E.S.F.M. Mariscal Sucre,1001851,6,95,79
1,Oropeza,1,Sucre,2794,Sucre,231,E.S.F.M. Mariscal Sucre,1001861,7,17,3
1,Oropeza,1,Sucre,2794,Sucre,400,Fac. Derecho,1004501,1,99,80
1,Oropeza,1,Sucre,2794,Sucre,400,Fac. Derecho,1004511,2,114,67
1,Oropeza,1,Sucre,2794,Sucre,400,Fac. Derecho,1004521,3,99,74
1,Oropeza,1,Sucre,2794,Sucre,400,Fac. Derecho,1004531,4,117,77
1,Oropeza,1,Sucre,2794,Sucre,400,Fac. Derecho,1004541,5,110,78
1,Oropeza,1,Sucre,2794,Sucre,400,Fac. Derecho,1004551,6,110,79
1,Oropeza,1,Sucre,2794,Sucre,400,Fac. Derecho,1004561,7,120,69
1,Oropeza,1,Sucre,2794,Sucre,400,Fac. Derecho,1004571,8,109,94
1,Oropeza,1,Sucre,2794,Sucre,400,Fac. Derecho,1004581,9,126,65
1,Oropeza,1,Sucre,2794,Sucre,400,Fac. Derecho,1004591,10,101,90
1,Oropeza,1,Sucre,2794,Sucre,400,Fac. Derecho,1004601,11,108,86
1,Oropeza,1,Sucre,2794,Sucre,400,Fac. Derecho,1004611,12,103,77
1,Oropeza,1,Sucre,2794,Sucre,400,Fac. Derecho,1004621,13,110,79
1,Oropeza,1,Sucre,2794,Sucre,400,Fac. Derecho,1004631,14,101,80
1,Oropeza,1,Sucre,2794,Sucre,400,Fac. Derecho,1004641,15,107,76
1,Oropeza,1,Sucre,2794,Sucre,401,Col. Victorino Vega,1008931,1,89,85
1,Oropeza,1,Sucre,2794,Sucre,401,Col. Victorino Vega,1008941,2,84,91
1,Oropeza,1,Sucre,2794,Sucre,401,Col. Victorino Vega,1008951,3,106,78
1,Oropeza,1,Sucre,2794,Sucre,401,Col. Victorino Vega,1008961,4,91,77
1,Oropeza,1,Sucre,2794,Sucre,401,Col. Victorino Vega,1008971,5,101,79
1,Oropeza,1,Sucre,2794,Sucre,401,Col. Victorino Vega,1008981,6,92,70
1,Oropeza,1,Sucre,2794,Sucre,401,Col. Victorino Vega,1008991,7,103,80
1,Oropeza,1,Sucre,2794,Sucre,401,Col. Victorino Vega,1009001,8,82,97
1,Oropeza,1,Sucre,2794,Sucre,401,Col. Victorino Vega,1009011,9,108,76
1,Oropeza,1,Sucre,2794,Sucre,401,Col. Victorino Vega,1009021,10,100,75
1,Oropeza,1,Sucre,2794,Sucre,401,Col. Victorino Vega,1009031,11,79,102
1,Oropeza,1,Sucre,2794,Sucre,401,Col. Victorino Vega,1009041,12,107,82
1,Oropeza,1,Sucre,2794,Sucre,401,Col. Victorino Vega,1009051,13,83,90
1,Oropeza,1,Sucre,2794,Sucre,401,Col. Victorino Vega,1009061,14,98,82
1,Oropeza,1,Sucre,2794,Sucre,401,Col. Victorino Vega,1009071,15,90,89
1,Oropeza,1,Sucre,2794,Sucre,401,Col. Victorino Vega,1009081,16,93,86
1,Oropeza,1,Sucre,2794,Sucre,401,Col. Victorino Vega,1009091,17,106,77
1,Oropeza,1,Sucre,2794,Sucre,401,Col. Victorino Vega,1009101,18,92,86
1,Oropeza,1,Sucre,2794,Sucre,401,Col. Victorino Vega,1009111,19,83,89
1,Oropeza,1,Sucre,2794,Sucre,401,Col. Victorino Vega,1009121,20,55,36
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001471,1,98,67
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001481,2,108,71
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001491,3,86,84
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001501,4,92,91
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001511,5,96,84
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001521,6,86,87
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001531,7,100,86
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001541,8,84,97
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001551,9,87,74
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001561,10,90,87
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001571,11,84,86
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001581,12,91,83
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001591,13,84,100
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001601,14,88,87
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001611,15,96,82
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001621,16,81,90
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001631,17,94,92
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001641,18,83,89
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001651,19,85,93
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001661,20,87,94
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001671,21,84,94
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001681,22,107,80
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001691,23,80,105
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001701,24,97,84
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001711,25,52,63
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002541,1,108,78
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002551,2,129,69
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002561,3,105,83
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002571,4,91,90
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002581,5,105,80
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002591,6,102,65
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002601,7,110,67
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002611,8,106,71
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002621,9,95,85
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002631,10,111,82
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002641,11,97,80
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002651,12,108,83
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002661,13,99,90
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002671,14,101,81
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002681,15,90,98
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002691,16,106,81
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002701,17,108,93
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002711,18,49,29
1,Oropeza,1,Sucre,2794,Sucre,408,Esc. Angel Baspineiro,1005521,1,84,69
1,Oropeza,1,Sucre,2794,Sucre,408,Esc. Angel Baspineiro,1005531,2,83,68
1,Oropeza,1,Sucre,2794,Sucre,408,Esc. Angel Baspineiro,1005541,3,78,70
1,Oropeza,1,Sucre,2794,Sucre,408,Esc. Angel Baspineiro,1005551,4,75,80
1,Oropeza,1,Sucre,2794,Sucre,408,Esc. Angel Baspineiro,1005561,5,73,83
1,Oropeza,1,Sucre,2794,Sucre,408,Esc. Angel Baspineiro,1005571,6,83,74
1,Oropeza,1,Sucre,2794,Sucre,408,Esc. Angel Baspineiro,1005581,7,91,66
1,Oropeza,1,Sucre,2794,Sucre,408,Esc. Angel Baspineiro,1005591,8,78,77
1,Oropeza,1,Sucre,2794,Sucre,408,Esc. Angel Baspineiro,1005601,9,82,73
1,Oropeza,1,Sucre,2794,Sucre,408,Esc. Angel Baspineiro,1005611,10,85,77
1,Oropeza,1,Sucre,2794,Sucre,408,Esc. Angel Baspineiro,1005621,11,97,63
1,Oropeza,1,Sucre,2794,Sucre,408,Esc. Angel Baspineiro,1005631,12,102,67
1,Oropeza,1,Sucre,2794,Sucre,408,Esc. Angel Baspineiro,1005641,13,46,41
1,Oropeza,1,Sucre,2794,Sucre,409,Campo Deportivo 20 de Octubre,1007241,1,100,85
1,Oropeza,1,Sucre,2794,Sucre,409,Campo Deportivo 20 de Octubre,1007251,2,100,85
1,Oropeza,1,Sucre,2794,Sucre,409,Campo Deportivo 20 de Octubre,1007261,3,78,91
1,Oropeza,1,Sucre,2794,Sucre,409,Campo Deportivo 20 de Octubre,1007271,4,90,84
1,Oropeza,1,Sucre,2794,Sucre,409,Campo Deportivo 20 de Octubre,1007281,5,85,96
1,Oropeza,1,Sucre,2794,Sucre,409,Campo Deportivo 20 de Octubre,1007291,6,59,70
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006201,1,70,92
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006211,2,89,74
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006221,3,80,91
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006231,4,83,83
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006241,5,75,75
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006251,6,91,68
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006261,7,79,76
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006271,8,95,71
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006281,9,73,92
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006291,10,72,90
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006301,11,69,92
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006311,12,78,74
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006321,13,86,79
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006331,14,82,85
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006341,15,86,75
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006351,16,89,84
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006361,17,68,86
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006371,18,81,81
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006381,19,72,85
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006391,20,77,102
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006401,21,79,81
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006411,22,85,79
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006421,23,73,84
1,Oropeza,1,Sucre,2794,Sucre,410,Unid. Educativa Victoria Diez,1006431,24,54,71
1,Oropeza,1,Sucre,2794,Sucre,502,Seminario Teologico Del Sur,1003971,1,102,83
1,Oropeza,1,Sucre,2794,Sucre,502,Seminario Teologico Del Sur,1003981,2,89,93
1,Oropeza,1,Sucre,2794,Sucre,502,Seminario Teologico Del Sur,1003991,3,101,78
1,Oropeza,1,Sucre,2794,Sucre,502,Seminario Teologico Del Sur,1004001,4,93,76
1,Oropeza,1,Sucre,2794,Sucre,502,Seminario Teologico Del Sur,1004011,5,102,74
1,Oropeza,1,Sucre,2794,Sucre,502,Seminario Teologico Del Sur,1004021,6,104,79
1,Oropeza,1,Sucre,2794,Sucre,502,Seminario Teologico Del Sur,1004031,7,104,80
1,Oropeza,1,Sucre,2794,Sucre,502,Seminario Teologico Del Sur,1004041,8,101,83
1,Oropeza,1,Sucre,2794,Sucre,502,Seminario Teologico Del Sur,1004051,9,90,88
1,Oropeza,1,Sucre,2794,Sucre,502,Seminario Teologico Del Sur,1004061,10,98,82
1,Oropeza,1,Sucre,2794,Sucre,502,Seminario Teologico Del Sur,1004071,11,86,87
1,Oropeza,1,Sucre,2794,Sucre,502,Seminario Teologico Del Sur,1004081,12,91,87
1,Oropeza,1,Sucre,2794,Sucre,502,Seminario Teologico Del Sur,1004091,13,109,77
1,Oropeza,1,Sucre,2794,Sucre,504,U.E. Cristina Aitken de Gutierrez,1001721,1,118,75
1,Oropeza,1,Sucre,2794,Sucre,504,U.E. Cristina Aitken de Gutierrez,1001731,2,113,76
1,Oropeza,1,Sucre,2794,Sucre,504,U.E. Cristina Aitken de Gutierrez,1001741,3,102,92
1,Oropeza,1,Sucre,2794,Sucre,504,U.E. Cristina Aitken de Gutierrez,1001751,4,119,69
1,Oropeza,1,Sucre,2794,Sucre,504,U.E. Cristina Aitken de Gutierrez,1001761,5,132,65
1,Oropeza,1,Sucre,2794,Sucre,504,U.E. Cristina Aitken de Gutierrez,1001771,6,109,74
1,Oropeza,1,Sucre,2794,Sucre,504,U.E. Cristina Aitken de Gutierrez,1001781,7,106,74
1,Oropeza,1,Sucre,2794,Sucre,504,U.E. Cristina Aitken de Gutierrez,1001791,8,76,65
1,Oropeza,1,Sucre,2794,Sucre,506,Fundacion Pachamama,1007201,1,115,65
1,Oropeza,1,Sucre,2794,Sucre,506,Fundacion Pachamama,1007211,2,119,67
1,Oropeza,1,Sucre,2794,Sucre,506,Fundacion Pachamama,1007221,3,106,71
1,Oropeza,1,Sucre,2794,Sucre,506,Fundacion Pachamama,1007231,4,118,73
1,Oropeza,1,Sucre,2794,Sucre,507,Jardín De Niños San Lázaro,1009211,1,126,71
1,Oropeza,1,Sucre,2794,Sucre,507,Jardín De Niños San Lázaro,1009221,2,99,84
1,Oropeza,1,Sucre,2794,Sucre,507,Jardín De Niños San Lázaro,1009231,3,119,69
1,Oropeza,1,Sucre,2794,Sucre,507,Jardín De Niños San Lázaro,1009241,4,109,76
1,Oropeza,1,Sucre,2794,Sucre,507,Jardín De Niños San Lázaro,1009251,5,49,27
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004201,1,113,70
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004211,2,102,82
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004221,3,103,85
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004231,4,103,89
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004241,5,109,77
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004251,6,106,79
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004261,7,109,80
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004271,8,111,79
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004281,9,109,89
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004291,10,102,91
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004301,11,110,78
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004311,12,121,65
1,Oropeza,1,Sucre,2794,Sucre,508,IPTK N Aguirre 560 CERPI,1004321,13,40,41
1,Oropeza,1,Sucre,2794,Sucre,509,Kinder Gerardo Vaca Guzman,1000571,1,99,76
1,Oropeza,1,Sucre,2794,Sucre,509,Kinder Gerardo Vaca Guzman,1000581,2,112,74
1,Oropeza,1,Sucre,2794,Sucre,509,Kinder Gerardo Vaca Guzman,1000591,3,111,72
