CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,MNR,PATRIA-UNIDOS
1,Cercado,1,Trinidad,2526,Trinidad,25030,U.E. 15 de Agosto,8001441,5,89,93
1,Cercado,1,Trinidad,2526,Trinidad,25030,U.E. 15 de Agosto,8001451,6,73,110
1,Cercado,1,Trinidad,2526,Trinidad,25030,U.E. 15 de Agosto,8001461,7,89,98
1,Cercado,1,Trinidad,2526,Trinidad,25030,U.E. 15 de Agosto,8001471,8,79,113
1,Cercado,1,Trinidad,2526,Trinidad,25030,U.E. 15 de Agosto,8001481,9,100,87
1,Cercado,1,Trinidad,2526,Trinidad,25030,U.E. 15 de Agosto,8001491,10,73,102
1,Cercado,1,Trinidad,2526,Trinidad,25030,U.E. 15 de Agosto,8001501,11,42,54
1,Cercado,1,Trinidad,2526,Trinidad,25031,U.E. Luis Espinal Cams,8001221,1,90,76
1,Cercado,1,Trinidad,2526,Trinidad,25031,U.E. Luis Espinal Cams,8001231,2,87,71
1,Cercado,1,Trinidad,2526,Trinidad,25031,U.E. Luis Espinal Cams,8001241,3,92,79
1,Cercado,1,Trinidad,2526,Trinidad,25031,U.E. Luis Espinal Cams,8001251,4,87,80
1,Cercado,1,Trinidad,2526,Trinidad,25031,U.E. Luis Espinal Cams,8001261,5,101,76
1,Cercado,1,Trinidad,2526,Trinidad,25031,U.E. Luis Espinal Cams,8001271,6,90,88
1,Cercado,1,Trinidad,2526,Trinidad,25031,U.E. Luis Espinal Cams,8001281,7,78,77
1,Cercado,1,Trinidad,2526,Trinidad,25031,U.E. Luis Espinal Cams,8001291,8,93,81
1,Cercado,1,Trinidad,2526,Trinidad,25031,U.E. Luis Espinal Cams,8001301,9,104,62
1,Cercado,1,Trinidad,2526,Trinidad,25032,U.E. Gonzalo Suarez D.,8000851,1,87,79
1,Cercado,1,Trinidad,2526,Trinidad,25032,U.E. Gonzalo Suarez D.,8000861,2,70,99
1,Cercado,1,Trinidad,2526,Trinidad,25032,U.E. Gonzalo Suarez D.,8000871,3,78,87
1,Cercado,1,Trinidad,2526,Trinidad,25032,U.E. Gonzalo Suarez D.,8000881,4,89,82
1,Cercado,1,Trinidad,2526,Trinidad,25032,U.E. Gonzalo Suarez D.,8000891,5,9,9
1,Cercado,1,Trinidad,2526,Trinidad,25033,U.E. Los Cedros,8003571,1,69,97
1,Cercado,1,Trinidad,2526,Trinidad,25033,U.E. Los Cedros,8003581,2,66,115
1,Cercado,1,Trinidad,2526,Trinidad,25033,U.E. Los Cedros,8003591,3,56,115
1,Cercado,1,Trinidad,2526,Trinidad,25033,U.E. Los Cedros,8003601,4,64,117
1,Cercado,1,Trinidad,2526,Trinidad,25033,U.E. Los Cedros,8003611,5,48,138
1,Cercado,1,Trinidad,2526,Trinidad,25033,U.E. Los Cedros,8003621,6,59,121
1,Cercado,1,Trinidad,2526,Trinidad,25033,U.E. Los Cedros,8003631,7,12,22
1,Cercado,1,Trinidad,2526,Trinidad,26180,U.E. La Palmera,8003641,1,68,143
1,Cercado,1,Trinidad,2526,Trinidad,26180,U.E. La Palmera,8003651,2,78,120
1,Cercado,1,Trinidad,2526,Trinidad,26180,U.E. La Palmera,8003661,3,71,128
1,Cercado,1,Trinidad,2526,Trinidad,26180,U.E. La Palmera,8003671,4,69,131
1,Cercado,1,Trinidad,2526,Trinidad,26180,U.E. La Palmera,8003681,5,11,37
1,Cercado,1,Trinidad,2526,Trinidad,32003,U.A.B. Medicina,8002401,1,65,123
1,Cercado,1,Trinidad,2526,Trinidad,32003,U.A.B. Medicina,8002411,2,61,113
1,Cercado,1,Trinidad,2526,Trinidad,32003,U.A.B. Medicina,8002421,3,70,111
1,Cercado,1,Trinidad,2526,Trinidad,32003,U.A.B. Medicina,8002431,4,72,117
1,Cercado,1,Trinidad,2526,Trinidad,32003,U.A.B. Medicina,8002441,5,75,114
1,Cercado,1,Trinidad,2526,Trinidad,32003,U.A.B. Medicina,8002451,6,12,13
1,Cercado,1,Trinidad,2526,Trinidad,32005,Palacio de los Deportes Trinidad,8000281,1,80,93
1,Cercado,1,Trinidad,2526,Trinidad,32005,Palacio de los Deportes Trinidad,8000291,2,102,82
1,Cercado,1,Trinidad,2526,Trinidad,32005,Palacio de los Deportes Trinidad,8000301,3,94,90
1,Cercado,1,Trinidad,2526,Trinidad,32005,Palacio de los Deportes Trinidad,8000311,4,89,86
1,Cercado,1,Trinidad,2526,Trinidad,32007,U.E. Kinder República Argentina,8000321,1,72,104
1,Cercado,1,Trinidad,2526,Trinidad,32007,U.E. Kinder República Argentina,8000331,2,67,114
1,Cercado,1,Trinidad,2526,Trinidad,32007,U.E. Kinder República Argentina,8000341,3,45,89
1,Cercado,1,Trinidad,2526,Trinidad,32008,U.E. Metodista Instituto Americano Trinidad,8000351,1,60,111
1,Cercado,1,Trinidad,2526,Trinidad,32008,U.E. Metodista Instituto Americano Trinidad,8000361,2,69,114
1,Cercado,1,Trinidad,2526,Trinidad,32008,U.E. Metodista Instituto Americano Trinidad,8000371,3,52,123
1,Cercado,1,Trinidad,2526,Trinidad,32008,U.E. Metodista Instituto Americano Trinidad,8000381,4,38,93
1,Cercado,1,Trinidad,2526,Trinidad,32009,U.E. Andrés Bello,8002491,1,67,107
1,Cercado,1,Trinidad,2526,Trinidad,32009,U.E. Andrés Bello,8002501,2,57,120
1,Cercado,1,Trinidad,2526,Trinidad,32009,U.E. Andrés Bello,8002511,3,23,41
1,Cercado,1,Trinidad,2526,Trinidad,32010,U.E. Christa Mc Auliffe,8001831,1,59,113
1,Cercado,1,Trinidad,2526,Trinidad,32010,U.E. Christa Mc Auliffe,8001841,2,69,122
1,Cercado,1,Trinidad,2526,Trinidad,32010,U.E. Christa Mc Auliffe,8001851,3,87,102
1,Cercado,1,Trinidad,2526,Trinidad,32010,U.E. Christa Mc Auliffe,8001861,4,76,108
1,Cercado,1,Trinidad,2526,Trinidad,32010,U.E. Christa Mc Auliffe,8001871,5,70,98
1,Cercado,1,Trinidad,2526,Trinidad,32011,U.E. Evangélico Cuatro,8002621,1,68,114
1,Cercado,1,Trinidad,2526,Trinidad,32011,U.E. Evangélico Cuatro,8002631,2,66,117
1,Cercado,1,Trinidad,2526,Trinidad,32011,U.E. Evangélico Cuatro,8002641,3,80,118
1,Cercado,1,Trinidad,2526,Trinidad,32011,U.E. Evangélico Cuatro,8002651,4,27,36
1,Cercado,1,Trinidad,2526,Trinidad,32012,U.E.Inmaculada,8002831,1,78,104
1,Cercado,1,Trinidad,2526,Trinidad,32012,U.E.Inmaculada,8002841,2,89,96
1,Cercado,1,Trinidad,2526,Trinidad,32012,U.E.Inmaculada,8002851,3,68,112
1,Cercado,1,Trinidad,2526,Trinidad,32012,U.E.Inmaculada,8002861,4,88,98
1,Cercado,1,Trinidad,2526,Trinidad,32012,U.E.Inmaculada,8002871,5,79,98
1,Cercado,1,Trinidad,2526,Trinidad,32012,U.E.Inmaculada,8002881,6,88,97
1,Cercado,1,Trinidad,2526,Trinidad,32012,U.E.Inmaculada,8002891,7,91,77
1,Cercado,1,Trinidad,2526,Trinidad,32012,U.E.Inmaculada,8002901,8,98,90
1,Cercado,1,Trinidad,2526,Trinidad,32012,U.E.Inmaculada,8002911,9,81,101
1,Cercado,1,Trinidad,2526,Trinidad,32012,U.E.Inmaculada,8002921,10,87,94
1,Cercado,1,Trinidad,2526,Trinidad,32012,U.E.Inmaculada,8002931,11,30,27
1,Cercado,1,Trinidad,2526,Trinidad,32013,E. S. F. M. Clara Parada de Pinto,8003211,1,71,100
1,Cercado,1,Trinidad,2526,Trinidad,32013,E. S. F. M. Clara Parada de Pinto,8003221,2,64,120
1,Cercado,1,Trinidad,2526,Trinidad,32013,E. S. F. M. Clara Parada de Pinto,8003231,3,67,113
1,Cercado,1,Trinidad,2526,Trinidad,32013,E. S. F. M. Clara Parada de Pinto,8003241,4,78,95
1,Cercado,1,Trinidad,2526,Trinidad,32013,E. S. F. M. Clara Parada de Pinto,8003251,5,70,101
1,Cercado,1,Trinidad,2526,Trinidad,32013,E. S. F. M. Clara Parada de Pinto,8003261,6,58,128
1,Cercado,1,Trinidad,2526,Trinidad,32013,E. S. F. M. Clara Parada de Pinto,8003271,7,66,125
1,Cercado,1,Trinidad,2526,Trinidad,32013,E. S. F. M. Clara Parada de Pinto,8003281,8,66,109
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8002941,1,96,98
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8002951,2,103,99
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8002961,3,94,93
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8002971,4,93,107
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8002981,5,109,86
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8002991,6,85,107
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8003001,7,72,102
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8003011,8,88,98
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8003021,9,92,95
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8003031,10,81,104
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8003041,11,78,109
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8003051,12,16,29
1,Cercado,1,Trinidad,2526,Trinidad,32147,U.E.Villa Magdalena,8003841,1,81,117
1,Cercado,1,Trinidad,2526,Trinidad,32147,U.E.Villa Magdalena,8003851,2,83,108
1,Cercado,1,Trinidad,2526,Trinidad,32147,U.E.Villa Magdalena,8003861,3,82,101
1,Cercado,1,Trinidad,2526,Trinidad,32147,U.E.Villa Magdalena,8003871,4,84,113
1,Cercado,1,Trinidad,2526,Trinidad,32147,U.E.Villa Magdalena,8003881,5,61,116
1,Cercado,1,Trinidad,2526,Trinidad,32147,U.E.Villa Magdalena,8003891,6,29,39
1,Cercado,1,Trinidad,2526,Trinidad,32148,U.E.Villa Marin,8001511,1,80,92
1,Cercado,1,Trinidad,2526,Trinidad,32148,U.E.Villa Marin,8001521,2,97,79
1,Cercado,1,Trinidad,2526,Trinidad,32148,U.E.Villa Marin,8001531,3,79,84
1,Cercado,1,Trinidad,2526,Trinidad,32148,U.E.Villa Marin,8001541,4,80,87
1,Cercado,1,Trinidad,2526,Trinidad,32148,U.E.Villa Marin,8001551,5,74,101
1,Cercado,1,Trinidad,2526,Trinidad,32148,U.E.Villa Marin,8001561,6,80,80
1,Cercado,1,Trinidad,2526,Trinidad,32148,U.E.Villa Marin,8001571,7,75,60
1,Cercado,1,Trinidad,2526,Trinidad,32150,U.E. Nacional 6 de Agosto,8003901,1,81,112
1,Cercado,1,Trinidad,2526,Trinidad,32150,U.E. Nacional 6 de Agosto,8003911,2,68,119
1,Cercado,1,Trinidad,2526,Trinidad,32150,U.E. Nacional 6 de Agosto,8003921,3,62,119
1,Cercado,1,Trinidad,2526,Trinidad,32150,U.E. Nacional 6 de Agosto,8003931,4,61,119
1,Cercado,1,Trinidad,2526,Trinidad,32150,U.E. Nacional 6 de Agosto,8003941,5,66,116
1,Cercado,1,Trinidad,2526,Trinidad,32150,U.E. Nacional 6 de Agosto,8003951,6,46,87
1,Cercado,1,Trinidad,2526,Trinidad,32370,U.E. Hernán Melgar Justiniano,8001091,1,94,88
1,Cercado,1,Trinidad,2527,Loma Suárez,1,Esc. Loma Suarez,8000011,1,44,90
1,Cercado,1,Trinidad,2527,Loma Suárez,1,Esc. Loma Suarez,8000021,2,48,80
1,Cercado,1,Trinidad,2527,Loma Suárez,1,Esc. Loma Suarez,8000031,3,47,94
1,Cercado,1,Trinidad,2527,Loma Suárez,1,Esc. Loma Suarez,8000041,4,33,41
1,Cercado,1,Trinidad,2528,Puerto Ballivián,1,Esc. Puerto Ballivian,8000051,1,58,87
1,Cercado,1,Trinidad,2529,Puerto Almacén,1,Esc. Mayor Pedro Vaca Diez,8000061,1,89,90
1,Cercado,1,Trinidad,2529,Puerto Almacén,1,Esc. Mayor Pedro Vaca Diez,8000071,2,58,97
1,Cercado,1,Trinidad,2534,San Juan de Aguas Dulces,1,Esc. San Juan De Aguas Dulces,8000081,1,23,83
1,Cercado,1,Trinidad,3069,Casarabe,1,Escuela Casarabe,8000091,1,67,95
1,Cercado,1,Trinidad,3069,Casarabe,1,Escuela Casarabe,8000101,2,68,104
1,Cercado,1,Trinidad,3069,Casarabe,1,Escuela Casarabe,8000111,3,80,81
1,Cercado,1,Trinidad,3070,Ibiato,1,Escuela Iviato,8000121,1,46,127
1,Cercado,1,Trinidad,3070,Ibiato,1,Escuela Iviato,8000131,2,31,55
1,Cercado,1,Trinidad,3125,Puerto Barador,1,Esc. Puerto Varador,8000141,1,68,97
1,Cercado,1,Trinidad,3125,Puerto Barador,1,Esc. Puerto Varador,8000151,2,52,113
1,Cercado,1,Trinidad,3125,Puerto Barador,1,Esc. Puerto Varador,8000161,3,83,75
1,Cercado,1,Trinidad,3125,Puerto Barador,1,Esc. Puerto Varador,8000171,4,31,40
1,Cercado,2,San Javier,2530,San Javier,2,Escuela San Javier,8004011,1,80,62
1,Cercado,2,San Javier,2530,San Javier,2,Escuela San Javier,8004021,2,92,80
1,Cercado,2,San Javier,2530,San Javier,2,Escuela San Javier,8004031,3,97,74
1,Cercado,2,San Javier,2532,Espíritu Santo,2,Escuela Espiritu Santo,8004041,1,24,14
1,Cercado,2,San Javier,2535,San Pedro,2,Escuela San Pedro,8004051,1,37,130
1,Cercado,2,San Javier,2535,San Pedro,2,Escuela San Pedro,8004061,2,35,145
1,Cercado,2,San Javier,2539,Nueva Israel,2,Escuela Nueva Israel,8004071,1,68,89
1,Cercado,2,San Javier,2539,Nueva Israel,2,Escuela Nueva Israel,8004081,2,81,65
1,Cercado,2,San Javier,2539,Nueva Israel,2,Escuela Nueva Israel,8004091,3,76,67
1,Cercado,2,San Javier,2539,Nueva Israel,2,Escuela Nueva Israel,8004101,4,61,67
1,Cercado,2,San Javier,3126,Laguna Colorada,2,Escuela Laguna Colorada,8004111,1,50,22
1,Cercado,2,San Javier,3340,Pedro Ignacio Muiba,1,Escuela Pedro Ignacio Muiba,8003961,1,25,113
1,Cercado,2,San Javier,3340,Pedro Ignacio Muiba,1,Escuela Pedro Ignacio Muiba,8003971,2,25,66
1,Cercado,2,San Javier,3867,La Curva,1,U.E. La Curva,8003981,1,41,34
1,Cercado,2,San Javier,3867,La Curva,1,U.E. La Curva,8003991,2,23,64
1,Cercado,2,San Javier,3867,La Curva,1,U.E. La Curva,8004001,3,1,6
1,Cercado,2,San Javier,4172,Villa Rodeo,25567,U.E. Villa Rodeo,8004121,1,22,29
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004421,1,77,87
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004431,2,75,75
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004441,3,74,77
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004451,4,69,99
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004461,5,77,75
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004471,6,75,70
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004481,7,81,69
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004491,8,79,74
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004501,9,78,83
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004511,10,69,98
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004521,11,65,83
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004531,12,78,73
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004541,13,6,8
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005181,1,84,97
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005191,2,72,96
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005201,3,110,88
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005211,4,99,85
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005221,5,87,89
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005231,6,92,95
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005241,7,92,82
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005251,8,70,81
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005261,9,92,87
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005271,10,79,96
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005281,11,67,65
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006091,1,88,70
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006101,2,102,89
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006111,3,81,85
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006121,4,94,77
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006131,5,90,74
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006141,6,85,69
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006151,7,83,76
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006161,8,85,84
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006171,9,79,74
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006181,10,82,87
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006191,11,95,81
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006201,12,48,37
2,Vaca Diez,1,Riberalta,2540,Riberalta,6,U.E. Juana Azurduy De Padilla,8004551,1,80,87
2,Vaca Diez,1,Riberalta,2540,Riberalta,6,U.E. Juana Azurduy De Padilla,8004561,2,71,72
2,Vaca Diez,1,Riberalta,2540,Riberalta,6,U.E. Juana Azurduy De Padilla,8004571,3,59,93
2,Vaca Diez,1,Riberalta,2540,Riberalta,6,U.E. Juana Azurduy De Padilla,8004581,4,74,87
2,Vaca Diez,1,Riberalta,2540,Riberalta,6,U.E. Juana Azurduy De Padilla,8004591,5,8,13
2,Vaca Diez,1,Riberalta,2540,Riberalta,8,U.E. 6 de Junio,8004821,1,76,84
2,Vaca Diez,1,Riberalta,2540,Riberalta,8,U.E. 6 de Junio,8004831,2,69,85
2,Vaca Diez,1,Riberalta,2540,Riberalta,8,U.E. 6 de Junio,8004841,3,85,89
2,Vaca Diez,1,Riberalta,2540,Riberalta,8,U.E. 6 de Junio,8004851,4,78,88
2,Vaca Diez,1,Riberalta,2540,Riberalta,8,U.E. 6 de Junio,8004861,5,77,74
2,Vaca Diez,1,Riberalta,2540,Riberalta,8,U.E. 6 de Junio,8004871,6,81,76
2,Vaca Diez,1,Riberalta,2540,Riberalta,8,U.E. 6 de Junio,8004881,7,65,92
2,Vaca Diez,1,Riberalta,2540,Riberalta,8,U.E. 6 de Junio,8004891,8,7,9
2,Vaca Diez,1,Riberalta,2540,Riberalta,9,U.E. Nacional Pedro Kramer,8004601,1,67,98
2,Vaca Diez,1,Riberalta,2540,Riberalta,9,U.E. Nacional Pedro Kramer,8004611,2,78,91
2,Vaca Diez,1,Riberalta,2540,Riberalta,9,U.E. Nacional Pedro Kramer,8004621,3,75,92
2,Vaca Diez,1,Riberalta,2540,Riberalta,9,U.E. Nacional Pedro Kramer,8004631,4,90,86
2,Vaca Diez,1,Riberalta,2540,Riberalta,9,U.E. Nacional Pedro Kramer,8004641,5,70,114
2,Vaca Diez,1,Riberalta,2540,Riberalta,9,U.E. Nacional Pedro Kramer,8004651,6,47,55
2,Vaca Diez,1,Riberalta,2540,Riberalta,10,U.E.Jhon Fitzgerald Kennedy,8004661,1,85,99
2,Vaca Diez,1,Riberalta,2540,Riberalta,10,U.E.Jhon Fitzgerald Kennedy,8004671,2,95,94
2,Vaca Diez,1,Riberalta,2540,Riberalta,10,U.E.Jhon Fitzgerald Kennedy,8004681,3,86,98
2,Vaca Diez,1,Riberalta,2540,Riberalta,10,U.E.Jhon Fitzgerald Kennedy,8004691,4,85,94
2,Vaca Diez,1,Riberalta,2540,Riberalta,10,U.E.Jhon Fitzgerald Kennedy,8004701,5,96,89
2,Vaca Diez,1,Riberalta,2540,Riberalta,10,U.E.Jhon Fitzgerald Kennedy,8004711,6,94,99
2,Vaca Diez,1,Riberalta,2540,Riberalta,10,U.E.Jhon Fitzgerald Kennedy,8004721,7,32,35
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006211,1,87,83
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006221,2,78,92
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006231,3,83,83
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006241,4,93,79
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006251,5,89,84
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006261,6,85,79
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006271,7,91,76
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006281,8,86,82
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006291,9,82,89
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006301,10,86,83
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006311,11,84,80
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006321,12,65,60
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005611,1,96,83
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005621,2,83,98
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005631,3,95,82
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005641,4,91,91
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005651,5,83,87
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005661,6,90,81
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005671,7,99,79
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005681,8,96,87
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005691,9,78,84
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005701,10,81,83
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005711,11,95,93
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005721,12,104,71
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005731,13,91,93
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005741,14,76,85
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005751,15,80,81
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005761,16,71,86
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005291,1,87,88
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005301,2,83,98
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005311,3,94,70
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005321,4,72,92
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005331,5,82,82
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005341,6,79,87
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005351,7,81,110
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005361,8,77,87
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005371,9,97,87
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005381,10,94,92
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005391,11,80,91
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005401,12,87,94
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005411,13,97,86
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005421,14,52,56
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004901,1,93,77
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004911,2,87,84
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004921,3,83,76
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004931,4,78,81
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004941,5,88,91
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004951,6,90,82
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004961,7,91,81
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004971,8,94,65
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004981,9,83,86
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004991,10,74,89
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8005001,11,56,47
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006331,1,77,82
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006341,2,85,71
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006351,3,75,91
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006361,4,79,73
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006371,5,88,66
