CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,SOLUCIONES-CON-TODOS,PATRIA-UNIDOS,LIBRE,MTS,UNIDOS-,NGP,PDC,FRI,A-UPP,APB-SUMATE
1,Cercado,1,Cochabamba,821,Cochabamba,179,Colegio San Francisco de Asis,3007841,16,3,5,14,17,5,13,3,1,20,52
1,Cercado,1,Cochabamba,821,Cochabamba,179,Colegio San Francisco de Asis,3007851,17,8,7,7,12,3,1,4,1,16,67
1,Cercado,1,Cochabamba,821,Cochabamba,179,Colegio San Francisco de Asis,3007861,18,6,4,8,18,1,8,4,4,19,61
1,Cercado,1,Cochabamba,821,Cochabamba,179,Colegio San Francisco de Asis,3007871,19,4,7,12,15,1,5,3,3,20,73
1,Cercado,1,Cochabamba,821,Cochabamba,179,Colegio San Francisco de Asis,3007881,20,6,2,5,20,1,10,4,3,24,71
1,Cercado,1,Cochabamba,821,Cochabamba,179,Colegio San Francisco de Asis,3007891,21,2,6,17,19,2,7,3,2,28,60
1,Cercado,1,Cochabamba,821,Cochabamba,179,Colegio San Francisco de Asis,3007901,22,4,14,15,18,9,7,3,4,22,66
1,Cercado,1,Cochabamba,821,Cochabamba,179,Colegio San Francisco de Asis,3007911,23,0,11,5,21,3,10,2,2,20,62
1,Cercado,1,Cochabamba,821,Cochabamba,179,Colegio San Francisco de Asis,3007921,24,2,6,10,23,1,10,6,0,11,70
1,Cercado,1,Cochabamba,821,Cochabamba,179,Colegio San Francisco de Asis,3007931,25,4,10,17,15,2,6,3,1,31,69
1,Cercado,1,Cochabamba,821,Cochabamba,179,Colegio San Francisco de Asis,3007941,26,5,5,10,26,5,2,3,1,14,61
1,Cercado,1,Cochabamba,821,Cochabamba,179,Colegio San Francisco de Asis,3007951,27,2,9,12,15,2,8,3,3,21,68
1,Cercado,1,Cochabamba,821,Cochabamba,179,Colegio San Francisco de Asis,3007961,28,4,6,13,17,2,6,6,3,18,64
1,Cercado,1,Cochabamba,821,Cochabamba,179,Colegio San Francisco de Asis,3007971,29,4,6,10,15,3,5,2,5,16,67
1,Cercado,1,Cochabamba,821,Cochabamba,179,Colegio San Francisco de Asis,3007981,30,7,2,17,23,8,2,4,3,27,60
1,Cercado,1,Cochabamba,821,Cochabamba,179,Colegio San Francisco de Asis,3007991,31,6,6,13,12,1,3,3,3,19,39
1,Cercado,1,Cochabamba,821,Cochabamba,180,Unidad Educativa Obispo Anaya,3011941,1,5,5,10,14,8,3,5,1,28,28
1,Cercado,1,Cochabamba,821,Cochabamba,180,Unidad Educativa Obispo Anaya,3011951,2,4,5,12,17,2,13,6,4,30,38
1,Cercado,1,Cochabamba,821,Cochabamba,180,Unidad Educativa Obispo Anaya,3011961,3,3,9,8,16,3,7,5,2,23,27
1,Cercado,1,Cochabamba,821,Cochabamba,180,Unidad Educativa Obispo Anaya,3011971,4,2,3,11,24,4,9,4,2,44,33
1,Cercado,1,Cochabamba,821,Cochabamba,180,Unidad Educativa Obispo Anaya,3011981,5,2,6,9,21,1,10,2,0,27,38
1,Cercado,1,Cochabamba,821,Cochabamba,180,Unidad Educativa Obispo Anaya,3011991,6,5,8,11,28,2,9,6,3,23,33
1,Cercado,1,Cochabamba,821,Cochabamba,180,Unidad Educativa Obispo Anaya,3012001,7,4,3,6,14,2,6,8,4,47,22
1,Cercado,1,Cochabamba,821,Cochabamba,180,Unidad Educativa Obispo Anaya,3012011,8,0,3,5,8,3,7,5,6,41,34
1,Cercado,1,Cochabamba,821,Cochabamba,180,Unidad Educativa Obispo Anaya,3012021,9,4,5,9,17,6,6,6,3,30,37
1,Cercado,1,Cochabamba,821,Cochabamba,180,Unidad Educativa Obispo Anaya,3012031,10,4,6,4,18,3,4,10,3,48,36
1,Cercado,1,Cochabamba,821,Cochabamba,180,Unidad Educativa Obispo Anaya,3012041,11,3,11,14,18,6,8,6,2,35,39
1,Cercado,1,Cochabamba,821,Cochabamba,180,Unidad Educativa Obispo Anaya,3012051,12,4,3,12,15,2,12,2,1,45,37
1,Cercado,1,Cochabamba,821,Cochabamba,180,Unidad Educativa Obispo Anaya,3012061,13,4,2,16,16,4,8,7,3,24,36
1,Cercado,1,Cochabamba,821,Cochabamba,181,Unidad Educativa Vision Mundial,3010321,1,0,3,3,14,1,4,2,0,25,46
1,Cercado,1,Cochabamba,821,Cochabamba,181,Unidad Educativa Vision Mundial,3010331,2,2,2,10,14,5,11,3,2,38,33
1,Cercado,1,Cochabamba,821,Cochabamba,181,Unidad Educativa Vision Mundial,3010341,3,0,2,4,18,2,9,2,4,34,37
1,Cercado,1,Cochabamba,821,Cochabamba,181,Unidad Educativa Vision Mundial,3010351,4,0,4,5,12,5,7,3,3,44,35
1,Cercado,1,Cochabamba,821,Cochabamba,181,Unidad Educativa Vision Mundial,3010361,5,0,6,7,22,6,3,2,5,25,42
1,Cercado,1,Cochabamba,821,Cochabamba,181,Unidad Educativa Vision Mundial,3010371,6,1,3,8,11,0,5,8,4,36,41
1,Cercado,1,Cochabamba,821,Cochabamba,181,Unidad Educativa Vision Mundial,3010381,7,3,4,6,25,1,1,1,4,40,27
1,Cercado,1,Cochabamba,821,Cochabamba,181,Unidad Educativa Vision Mundial,3010391,8,3,8,8,16,3,8,2,1,33,24
1,Cercado,1,Cochabamba,821,Cochabamba,181,Unidad Educativa Vision Mundial,3010401,9,0,4,3,14,4,5,3,1,44,32
1,Cercado,1,Cochabamba,821,Cochabamba,181,Unidad Educativa Vision Mundial,3010411,10,4,10,7,17,2,9,3,2,31,34
1,Cercado,1,Cochabamba,821,Cochabamba,181,Unidad Educativa Vision Mundial,3010421,11,4,2,6,11,2,7,3,0,35,39
1,Cercado,1,Cochabamba,821,Cochabamba,181,Unidad Educativa Vision Mundial,3010431,12,1,4,9,19,4,9,4,2,39,34
1,Cercado,1,Cochabamba,821,Cochabamba,181,Unidad Educativa Vision Mundial,3010441,13,2,3,2,14,2,7,11,4,32,40
1,Cercado,1,Cochabamba,821,Cochabamba,181,Unidad Educativa Vision Mundial,3010451,14,0,5,11,20,2,4,2,1,35,33
1,Cercado,1,Cochabamba,821,Cochabamba,181,Unidad Educativa Vision Mundial,3010461,15,0,0,1,0,2,0,2,1,13,8
1,Cercado,1,Cochabamba,821,Cochabamba,182,Escuela Gerardo Vargas,3012411,1,4,5,6,17,3,3,4,2,42,22
1,Cercado,1,Cochabamba,821,Cochabamba,182,Escuela Gerardo Vargas,3012421,2,0,5,3,11,1,6,0,4,50,16
1,Cercado,1,Cochabamba,821,Cochabamba,182,Escuela Gerardo Vargas,3012431,3,0,2,4,18,0,4,3,1,38,18
1,Cercado,1,Cochabamba,821,Cochabamba,182,Escuela Gerardo Vargas,3012441,4,3,1,3,8,2,6,2,2,45,26
1,Cercado,1,Cochabamba,821,Cochabamba,182,Escuela Gerardo Vargas,3012451,5,3,4,2,10,5,3,5,2,42,17
1,Cercado,1,Cochabamba,821,Cochabamba,182,Escuela Gerardo Vargas,3012461,6,4,5,8,12,1,6,4,2,40,20
1,Cercado,1,Cochabamba,821,Cochabamba,182,Escuela Gerardo Vargas,3012471,7,3,3,5,8,4,9,1,2,38,39
1,Cercado,1,Cochabamba,821,Cochabamba,182,Escuela Gerardo Vargas,3012481,8,4,5,6,18,2,6,1,1,41,18
1,Cercado,1,Cochabamba,821,Cochabamba,182,Escuela Gerardo Vargas,3012491,9,1,2,1,9,8,3,0,0,37,20
1,Cercado,1,Cochabamba,821,Cochabamba,182,Escuela Gerardo Vargas,3012501,10,3,6,5,14,4,3,1,1,60,25
1,Cercado,1,Cochabamba,821,Cochabamba,182,Escuela Gerardo Vargas,3012511,11,2,5,4,17,4,3,5,1,39,25
1,Cercado,1,Cochabamba,821,Cochabamba,182,Escuela Gerardo Vargas,3012521,12,1,2,0,12,6,3,3,0,51,18
1,Cercado,1,Cochabamba,821,Cochabamba,182,Escuela Gerardo Vargas,3012531,13,4,4,10,17,6,5,5,3,39,28
1,Cercado,1,Cochabamba,821,Cochabamba,182,Escuela Gerardo Vargas,3012541,14,2,2,6,13,6,5,4,3,35,26
1,Cercado,1,Cochabamba,821,Cochabamba,182,Escuela Gerardo Vargas,3012551,15,1,5,8,17,8,4,4,1,63,23
1,Cercado,1,Cochabamba,821,Cochabamba,182,Escuela Gerardo Vargas,3012561,16,1,7,9,15,1,3,5,2,47,30
1,Cercado,1,Cochabamba,821,Cochabamba,182,Escuela Gerardo Vargas,3012571,17,1,5,6,19,6,7,3,1,36,17
1,Cercado,1,Cochabamba,821,Cochabamba,183,Unidad Educativa El Salvador San Javier,3010601,1,3,3,7,13,1,7,6,2,22,30
1,Cercado,1,Cochabamba,821,Cochabamba,183,Unidad Educativa El Salvador San Javier,3010611,2,1,2,10,22,2,7,2,8,38,31
1,Cercado,1,Cochabamba,821,Cochabamba,183,Unidad Educativa El Salvador San Javier,3010621,3,7,3,5,12,6,6,9,7,39,36
1,Cercado,1,Cochabamba,821,Cochabamba,183,Unidad Educativa El Salvador San Javier,3010631,4,2,11,15,13,5,6,6,0,33,30
1,Cercado,1,Cochabamba,821,Cochabamba,183,Unidad Educativa El Salvador San Javier,3010641,5,3,3,8,12,3,13,4,3,44,30
1,Cercado,1,Cochabamba,821,Cochabamba,183,Unidad Educativa El Salvador San Javier,3010651,6,1,3,13,18,3,11,3,1,38,24
1,Cercado,1,Cochabamba,821,Cochabamba,183,Unidad Educativa El Salvador San Javier,3010661,7,2,2,9,17,7,5,5,2,49,34
1,Cercado,1,Cochabamba,821,Cochabamba,183,Unidad Educativa El Salvador San Javier,3010671,8,4,4,4,15,3,8,3,4,39,34
1,Cercado,1,Cochabamba,821,Cochabamba,183,Unidad Educativa El Salvador San Javier,3010681,9,0,3,5,11,0,6,3,2,46,25
1,Cercado,1,Cochabamba,821,Cochabamba,183,Unidad Educativa El Salvador San Javier,3010691,10,3,3,10,11,5,6,4,6,40,32
1,Cercado,1,Cochabamba,821,Cochabamba,183,Unidad Educativa El Salvador San Javier,3010701,11,3,4,4,18,3,6,5,4,33,41
1,Cercado,1,Cochabamba,821,Cochabamba,183,Unidad Educativa El Salvador San Javier,3010711,12,2,6,11,15,2,4,3,4,36,30
1,Cercado,1,Cochabamba,821,Cochabamba,183,Unidad Educativa El Salvador San Javier,3010721,13,0,5,6,28,3,5,2,3,34,34
1,Cercado,1,Cochabamba,821,Cochabamba,183,Unidad Educativa El Salvador San Javier,3010731,14,4,2,13,14,6,5,8,6,37,25
1,Cercado,1,Cochabamba,821,Cochabamba,183,Unidad Educativa El Salvador San Javier,3010741,15,2,3,12,25,5,14,8,3,42,27
1,Cercado,1,Cochabamba,821,Cochabamba,183,Unidad Educativa El Salvador San Javier,3010751,16,2,13,11,20,3,13,7,3,47,45
1,Cercado,1,Cochabamba,821,Cochabamba,183,Unidad Educativa El Salvador San Javier,3010761,17,2,8,12,14,5,14,10,3,55,36
1,Cercado,1,Cochabamba,821,Cochabamba,183,Unidad Educativa El Salvador San Javier,3010771,18,2,6,11,30,7,12,12,4,54,42
1,Cercado,1,Cochabamba,821,Cochabamba,183,Unidad Educativa El Salvador San Javier,3010781,19,2,4,4,6,3,4,5,1,21,18
1,Cercado,1,Cochabamba,821,Cochabamba,184,Centro Integrado El Salvador S Vera Cruz,3011671,1,2,8,6,20,2,5,7,2,40,35
1,Cercado,1,Cochabamba,821,Cochabamba,184,Centro Integrado El Salvador S Vera Cruz,3011681,2,2,4,4,16,2,8,6,1,43,33
1,Cercado,1,Cochabamba,821,Cochabamba,184,Centro Integrado El Salvador S Vera Cruz,3011691,3,2,5,4,14,4,10,2,3,38,32
1,Cercado,1,Cochabamba,821,Cochabamba,184,Centro Integrado El Salvador S Vera Cruz,3011701,4,7,5,7,16,2,3,4,0,42,33
1,Cercado,1,Cochabamba,821,Cochabamba,184,Centro Integrado El Salvador S Vera Cruz,3011711,5,1,6,8,15,1,9,7,0,37,38
1,Cercado,1,Cochabamba,821,Cochabamba,184,Centro Integrado El Salvador S Vera Cruz,3011721,6,3,6,8,17,2,8,2,3,38,29
1,Cercado,1,Cochabamba,821,Cochabamba,184,Centro Integrado El Salvador S Vera Cruz,3011731,7,3,3,9,13,3,5,4,6,33,34
1,Cercado,1,Cochabamba,821,Cochabamba,184,Centro Integrado El Salvador S Vera Cruz,3011741,8,1,3,2,12,1,4,0,0,22,20
1,Cercado,1,Cochabamba,821,Cochabamba,185,Unidad Educativa Rene Barrientos Ortuño,3011751,1,2,3,5,11,4,11,4,2,89,27
1,Cercado,1,Cochabamba,821,Cochabamba,185,Unidad Educativa Rene Barrientos Ortuño,3011761,2,2,4,5,8,1,7,2,4,68,12
1,Cercado,1,Cochabamba,821,Cochabamba,185,Unidad Educativa Rene Barrientos Ortuño,3011771,3,1,3,5,8,3,8,2,1,54,17
1,Cercado,1,Cochabamba,821,Cochabamba,185,Unidad Educativa Rene Barrientos Ortuño,3011781,4,1,2,3,8,3,6,0,1,58,5
1,Cercado,1,Cochabamba,821,Cochabamba,185,Unidad Educativa Rene Barrientos Ortuño,3011791,5,1,2,1,4,0,6,5,2,53,9
1,Cercado,1,Cochabamba,821,Cochabamba,185,Unidad Educativa Rene Barrientos Ortuño,3011801,6,1,4,3,6,1,1,0,2,55,15
1,Cercado,1,Cochabamba,821,Cochabamba,185,Unidad Educativa Rene Barrientos Ortuño,3011811,7,1,8,2,9,3,6,3,2,41,15
1,Cercado,1,Cochabamba,821,Cochabamba,185,Unidad Educativa Rene Barrientos Ortuño,3011821,8,3,2,10,14,4,8,3,3,55,11
1,Cercado,1,Cochabamba,821,Cochabamba,185,Unidad Educativa Rene Barrientos Ortuño,3011831,9,2,3,2,6,2,5,0,1,53,11
1,Cercado,1,Cochabamba,821,Cochabamba,185,Unidad Educativa Rene Barrientos Ortuño,3011841,10,6,2,8,6,4,11,3,0,52,16
1,Cercado,1,Cochabamba,821,Cochabamba,185,Unidad Educativa Rene Barrientos Ortuño,3011851,11,1,8,6,10,7,2,6,1,55,11
1,Cercado,1,Cochabamba,821,Cochabamba,185,Unidad Educativa Rene Barrientos Ortuño,3011861,12,0,0,1,7,1,10,2,0,66,18
1,Cercado,1,Cochabamba,821,Cochabamba,185,Unidad Educativa Rene Barrientos Ortuño,3011871,13,0,1,0,10,0,4,2,0,71,9
1,Cercado,1,Cochabamba,821,Cochabamba,185,Unidad Educativa Rene Barrientos Ortuño,3011881,14,1,4,1,16,0,2,4,2,54,17
1,Cercado,1,Cochabamba,821,Cochabamba,185,Unidad Educativa Rene Barrientos Ortuño,3011891,15,2,1,2,3,0,2,3,2,60,12
1,Cercado,1,Cochabamba,821,Cochabamba,185,Unidad Educativa Rene Barrientos Ortuño,3011901,16,4,4,5,6,3,4,0,0,61,15
1,Cercado,1,Cochabamba,821,Cochabamba,185,Unidad Educativa Rene Barrientos Ortuño,3011911,17,1,4,2,12,2,2,2,1,60,21
1,Cercado,1,Cochabamba,821,Cochabamba,185,Unidad Educativa Rene Barrientos Ortuño,3011921,18,1,1,5,11,1,8,0,3,64,25
1,Cercado,1,Cochabamba,821,Cochabamba,185,Unidad Educativa Rene Barrientos Ortuño,3011931,19,0,1,2,6,4,1,1,1,20,9
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014171,1,1,1,7,8,2,4,4,5,53,36
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014181,2,3,9,7,1,5,2,4,37,22,16
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014191,3,1,6,5,11,1,2,8,0,37,45
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014201,4,0,3,12,10,3,5,3,3,62,42
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014211,5,2,1,7,7,2,4,4,5,33,28
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014221,6,3,5,9,7,2,6,3,4,55,22
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014231,7,2,2,8,13,4,7,4,4,45,28
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014241,8,7,5,12,11,1,4,4,3,46,22
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014251,9,5,4,5,16,1,3,5,1,62,24
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014261,10,4,8,9,6,4,7,5,0,47,37
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014271,11,2,7,9,8,3,8,5,2,60,21
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014281,12,1,2,5,13,4,4,6,1,51,23
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014291,13,3,4,7,9,1,6,2,1,52,22
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014301,14,6,2,4,9,3,2,4,3,61,20
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014311,15,2,2,10,14,2,8,5,4,61,21
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014321,16,2,3,7,12,2,5,3,0,42,28
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014331,17,3,3,6,12,2,1,2,5,45,24
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014341,18,6,4,5,9,0,2,4,2,49,31
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014351,19,1,1,6,15,4,4,1,3,52,27
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014361,20,2,6,13,17,1,3,5,2,50,26
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014371,21,4,5,6,14,5,9,4,2,63,24
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014381,22,4,6,7,12,3,6,3,3,49,47
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014391,23,2,1,7,3,3,4,8,1,52,36
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014401,24,2,1,7,14,4,6,8,3,42,23
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014411,25,2,2,12,11,0,5,4,1,49,24
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014421,26,1,4,7,8,2,6,4,0,56,23
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014431,27,5,4,5,12,6,3,2,3,55,25
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014441,28,4,2,5,8,4,8,5,4,46,36
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014451,29,2,3,8,14,0,10,3,3,56,29
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014461,30,1,7,14,9,2,7,3,2,41,28
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014471,31,5,5,9,5,2,4,5,0,45,19
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014481,32,2,0,5,6,7,2,8,3,58,16
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014491,33,1,3,7,17,4,2,3,3,112,34
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014501,34,5,5,8,8,7,4,9,0,45,19
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014511,35,3,6,12,16,0,1,5,2,41,28
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014521,36,5,5,9,9,6,4,9,1,40,43
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014531,37,1,5,9,9,4,4,7,5,53,35
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014541,38,2,3,10,8,4,3,1,3,55,26
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014551,39,1,4,12,9,5,3,6,7,52,27
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014561,40,5,2,2,12,2,3,5,6,53,27
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014571,41,5,1,11,12,3,4,2,7,41,31
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014581,42,0,3,12,4,2,3,0,4,39,14
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014591,43,5,3,12,13,2,4,2,6,53,28
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014601,44,7,4,7,11,4,6,2,5,42,36
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014611,45,1,4,6,8,1,3,7,1,39,21
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014621,46,1,4,7,6,2,5,4,0,46,30
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014631,47,1,4,11,8,2,9,2,1,46,25
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014641,48,3,6,7,6,3,2,3,3,51,23
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014651,49,2,6,7,16,2,8,7,2,40,21
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014661,50,2,0,6,10,2,6,6,2,46,29
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014671,51,1,5,11,9,7,9,1,3,46,25
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014681,52,2,5,17,4,4,0,4,3,44,41
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014691,53,1,4,6,17,5,2,3,2,46,35
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014701,54,2,2,11,12,5,4,6,3,44,18
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014711,55,2,10,7,18,3,4,3,0,63,20
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014721,56,3,1,7,10,3,5,3,2,78,23
1,Cercado,1,Cochabamba,821,Cochabamba,187,Colegio San Antonio De Pucara,3014731,57,3,5,12,4,5,2,2,3,37,18
1,Cercado,1,Cochabamba,821,Cochabamba,188,Colegio Laura Vicuña,3013301,1,3,5,5,18,6,4,4,3,39,35
1,Cercado,1,Cochabamba,821,Cochabamba,188,Colegio Laura Vicuña,3013311,2,3,4,7,12,6,5,7,4,34,39
1,Cercado,1,Cochabamba,821,Cochabamba,188,Colegio Laura Vicuña,3013321,3,4,4,8,7,4,4,5,1,46,44
1,Cercado,1,Cochabamba,821,Cochabamba,188,Colegio Laura Vicuña,3013331,4,6,3,7,4,2,5,8,3,37,46
1,Cercado,1,Cochabamba,821,Cochabamba,188,Colegio Laura Vicuña,3013341,5,2,4,8,8,4,6,6,2,30,48
1,Cercado,1,Cochabamba,821,Cochabamba,188,Colegio Laura Vicuña,3013351,6,9,8,12,17,2,7,3,5,54,41
1,Cercado,1,Cochabamba,821,Cochabamba,188,Colegio Laura Vicuña,3013361,7,0,14,0,6,1,2,5,7,36,48
1,Cercado,1,Cochabamba,821,Cochabamba,189,Escuela Ceferino Namuncura,3015271,1,2,1,9,19,4,2,2,1,27,40
1,Cercado,1,Cochabamba,821,Cochabamba,189,Escuela Ceferino Namuncura,3015281,2,2,1,8,13,3,3,2,1,36,31
1,Cercado,1,Cochabamba,821,Cochabamba,189,Escuela Ceferino Namuncura,3015291,3,1,2,7,9,1,6,5,2,47,24
1,Cercado,1,Cochabamba,821,Cochabamba,189,Escuela Ceferino Namuncura,3015301,4,3,9,9,13,10,7,3,4,42,43
1,Cercado,1,Cochabamba,821,Cochabamba,189,Escuela Ceferino Namuncura,3015311,5,5,1,9,15,5,6,3,1,26,25
1,Cercado,1,Cochabamba,821,Cochabamba,189,Escuela Ceferino Namuncura,3015321,6,3,8,11,10,3,3,2,4,31,35
1,Cercado,1,Cochabamba,821,Cochabamba,189,Escuela Ceferino Namuncura,3015331,7,7,8,6,8,3,7,3,5,26,29
1,Cercado,1,Cochabamba,821,Cochabamba,190,Unidad Educativa Demetrio Canelas,3015401,1,2,2,8,10,5,2,2,4,58,40
1,Cercado,1,Cochabamba,821,Cochabamba,190,Unidad Educativa Demetrio Canelas,3015411,2,2,8,8,7,4,6,1,5,34,36
1,Cercado,1,Cochabamba,821,Cochabamba,190,Unidad Educativa Demetrio Canelas,3015421,3,5,3,5,10,5,14,0,9,30,34
1,Cercado,1,Cochabamba,821,Cochabamba,190,Unidad Educativa Demetrio Canelas,3015431,4,1,1,6,7,2,3,8,4,37,46
1,Cercado,1,Cochabamba,821,Cochabamba,190,Unidad Educativa Demetrio Canelas,3015441,5,5,4,12,10,4,4,5,6,40,43
1,Cercado,1,Cochabamba,821,Cochabamba,190,Unidad Educativa Demetrio Canelas,3015451,6,3,6,12,9,2,8,5,3,32,34
1,Cercado,1,Cochabamba,821,Cochabamba,190,Unidad Educativa Demetrio Canelas,3015461,7,2,2,3,8,1,8,6,5,30,35
1,Cercado,1,Cochabamba,821,Cochabamba,190,Unidad Educativa Demetrio Canelas,3015471,8,1,4,9,9,3,9,6,7,45,47
1,Cercado,1,Cochabamba,821,Cochabamba,190,Unidad Educativa Demetrio Canelas,3015481,9,2,3,5,11,4,3,1,4,51,37
1,Cercado,1,Cochabamba,821,Cochabamba,190,Unidad Educativa Demetrio Canelas,3015491,10,4,7,7,17,3,9,3,4,44,56
1,Cercado,1,Cochabamba,821,Cochabamba,190,Unidad Educativa Demetrio Canelas,3015501,11,0,7,11,13,7,9,4,9,51,39
1,Cercado,1,Cochabamba,821,Cochabamba,191,Escuela 6 de Agosto,3016381,1,5,2,7,10,1,4,6,2,56,21
1,Cercado,1,Cochabamba,821,Cochabamba,191,Escuela 6 de Agosto,3016391,2,1,4,9,10,2,5,4,4,58,20
1,Cercado,1,Cochabamba,821,Cochabamba,191,Escuela 6 de Agosto,3016401,3,4,4,12,7,1,2,5,1,71,13
1,Cercado,1,Cochabamba,821,Cochabamba,191,Escuela 6 de Agosto,3016411,4,1,3,8,9,1,3,2,3,67,28
1,Cercado,1,Cochabamba,821,Cochabamba,191,Escuela 6 de Agosto,3016421,5,1,8,4,8,2,4,6,0,61,17
1,Cercado,1,Cochabamba,821,Cochabamba,191,Escuela 6 de Agosto,3016431,6,6,1,3,8,2,2,5,4,66,17
1,Cercado,1,Cochabamba,821,Cochabamba,191,Escuela 6 de Agosto,3016441,7,2,2,5,9,2,3,1,1,66,17
1,Cercado,1,Cochabamba,821,Cochabamba,191,Escuela 6 de Agosto,3016451,8,1,3,3,6,3,1,4,3,51,18
1,Cercado,1,Cochabamba,821,Cochabamba,191,Escuela 6 de Agosto,3016461,9,3,2,6,6,1,2,3,1,55,18
1,Cercado,1,Cochabamba,821,Cochabamba,191,Escuela 6 de Agosto,3016471,10,2,1,7,4,2,8,3,2,67,14
