CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,MTS,DESPIERTA,PATRIA-UNIDOS,TUFE,MNR,NGP,CPEM-B,A-UPP
1,Cercado,1,Trinidad,2526,Trinidad,40,U.E.  13 de Abril,8000442,6,9,10,85,17,,4,2,
1,Cercado,1,Trinidad,2526,Trinidad,40,U.E.  13 de Abril,8000452,7,7,16,79,22,,5,5,
1,Cercado,1,Trinidad,2526,Trinidad,40,U.E.  13 de Abril,8000462,8,16,25,72,30,,1,2,
1,Cercado,1,Trinidad,2526,Trinidad,40,U.E.  13 de Abril,8000472,9,7,16,71,28,,3,4,
1,Cercado,1,Trinidad,2526,Trinidad,40,U.E.  13 de Abril,8000482,10,9,18,81,17,,4,0,
1,Cercado,1,Trinidad,2526,Trinidad,40,U.E.  13 de Abril,8000492,11,5,16,73,18,,3,1,
1,Cercado,1,Trinidad,2526,Trinidad,40,U.E.  13 de Abril,8000502,12,12,17,74,17,,4,0,
1,Cercado,1,Trinidad,2526,Trinidad,40,U.E.  13 de Abril,8000512,13,17,12,82,10,,6,4,
1,Cercado,1,Trinidad,2526,Trinidad,40,U.E.  13 de Abril,8000522,14,16,10,80,20,,4,0,
1,Cercado,1,Trinidad,2526,Trinidad,40,U.E.  13 de Abril,8000532,15,15,22,59,17,,7,6,
1,Cercado,1,Trinidad,2526,Trinidad,40,U.E.  13 de Abril,8000542,16,10,19,81,31,,6,2,
1,Cercado,1,Trinidad,2526,Trinidad,40,U.E.  13 de Abril,8000552,17,16,10,71,23,,2,1,
1,Cercado,1,Trinidad,2526,Trinidad,40,U.E.  13 de Abril,8000562,18,8,12,57,23,,4,3,
1,Cercado,1,Trinidad,2526,Trinidad,25027,U.E. Joaquín Hurtado Chavez,8003742,1,8,20,67,29,,2,5,
1,Cercado,1,Trinidad,2526,Trinidad,25027,U.E. Joaquín Hurtado Chavez,8003752,2,11,12,73,19,,5,4,
1,Cercado,1,Trinidad,2526,Trinidad,25027,U.E. Joaquín Hurtado Chavez,8003762,3,9,17,74,30,,3,5,
1,Cercado,1,Trinidad,2526,Trinidad,25027,U.E. Joaquín Hurtado Chavez,8003772,4,7,11,54,26,,0,3,
1,Cercado,1,Trinidad,2526,Trinidad,25027,U.E. Joaquín Hurtado Chavez,8003782,5,16,11,72,24,,3,3,
1,Cercado,1,Trinidad,2526,Trinidad,25027,U.E. Joaquín Hurtado Chavez,8003792,6,16,20,61,18,,2,3,
1,Cercado,1,Trinidad,2526,Trinidad,25027,U.E. Joaquín Hurtado Chavez,8003802,7,10,17,66,30,,5,0,
1,Cercado,1,Trinidad,2526,Trinidad,25027,U.E. Joaquín Hurtado Chavez,8003812,8,10,7,68,17,,2,3,
1,Cercado,1,Trinidad,2526,Trinidad,25027,U.E. Joaquín Hurtado Chavez,8003822,9,9,17,71,25,,3,0,
1,Cercado,1,Trinidad,2526,Trinidad,25027,U.E. Joaquín Hurtado Chavez,8003832,10,7,13,56,18,,6,2,
1,Cercado,1,Trinidad,2526,Trinidad,25028,U.E. Orlando Monasterio Claure,8001582,1,7,26,43,22,,3,2,
1,Cercado,1,Trinidad,2526,Trinidad,25028,U.E. Orlando Monasterio Claure,8001592,2,8,21,48,33,,2,7,
1,Cercado,1,Trinidad,2526,Trinidad,25028,U.E. Orlando Monasterio Claure,8001602,3,3,8,12,13,,0,1,
1,Cercado,1,Trinidad,2526,Trinidad,25029,U.A.B. (Carrera de Derecho),8002012,1,15,24,89,22,,1,4,
1,Cercado,1,Trinidad,2526,Trinidad,25029,U.A.B. (Carrera de Derecho),8002022,2,16,22,91,24,,1,2,
1,Cercado,1,Trinidad,2526,Trinidad,25029,U.A.B. (Carrera de Derecho),8002032,3,16,13,94,26,,2,3,
1,Cercado,1,Trinidad,2526,Trinidad,25029,U.A.B. (Carrera de Derecho),8002042,4,12,18,93,26,,3,1,
1,Cercado,1,Trinidad,2526,Trinidad,25029,U.A.B. (Carrera de Derecho),8002052,5,7,26,72,24,,1,3,
1,Cercado,1,Trinidad,2526,Trinidad,25029,U.A.B. (Carrera de Derecho),8002062,6,8,25,82,23,,2,4,
1,Cercado,1,Trinidad,2526,Trinidad,25029,U.A.B. (Carrera de Derecho),8002072,7,15,20,99,18,,4,3,
1,Cercado,1,Trinidad,2526,Trinidad,25029,U.A.B. (Carrera de Derecho),8002082,8,10,20,100,19,,3,2,
1,Cercado,1,Trinidad,2526,Trinidad,25029,U.A.B. (Carrera de Derecho),8002092,9,11,13,102,21,,5,4,
1,Cercado,1,Trinidad,2526,Trinidad,25029,U.A.B. (Carrera de Derecho),8002102,10,18,24,90,22,,2,0,
1,Cercado,1,Trinidad,2526,Trinidad,25029,U.A.B. (Carrera de Derecho),8002112,11,15,26,83,15,,2,1,
1,Cercado,1,Trinidad,2526,Trinidad,25029,U.A.B. (Carrera de Derecho),8002122,12,9,22,86,16,,3,7,
1,Cercado,1,Trinidad,2526,Trinidad,25029,U.A.B. (Carrera de Derecho),8002132,13,17,32,80,19,,2,2,
1,Cercado,1,Trinidad,2526,Trinidad,25029,U.A.B. (Carrera de Derecho),8002142,14,17,24,79,20,,4,4,
1,Cercado,1,Trinidad,2526,Trinidad,25029,U.A.B. (Carrera de Derecho),8002152,15,3,5,19,4,,0,0,
1,Cercado,1,Trinidad,2526,Trinidad,25030,U.E. 15 de Agosto,8001402,1,11,17,64,25,,4,3,
1,Cercado,1,Trinidad,2526,Trinidad,25030,U.E. 15 de Agosto,8001412,2,13,21,61,22,,5,1,
1,Cercado,1,Trinidad,2526,Trinidad,25030,U.E. 15 de Agosto,8001422,3,9,32,71,18,,4,0,
1,Cercado,1,Trinidad,2526,Trinidad,25030,U.E. 15 de Agosto,8001432,4,17,26,57,18,,3,5,
1,Cercado,1,Trinidad,2526,Trinidad,25030,U.E. 15 de Agosto,8001442,5,11,18,56,25,,8,2,
1,Cercado,1,Trinidad,2526,Trinidad,25030,U.E. 15 de Agosto,8001452,6,7,22,65,23,,5,5,
1,Cercado,1,Trinidad,2526,Trinidad,25030,U.E. 15 de Agosto,8001462,7,13,17,71,26,,2,5,
1,Cercado,1,Trinidad,2526,Trinidad,25030,U.E. 15 de Agosto,8001472,8,8,20,69,28,,5,0,
1,Cercado,1,Trinidad,2526,Trinidad,25030,U.E. 15 de Agosto,8001482,9,16,25,62,17,,3,2,
1,Cercado,1,Trinidad,2526,Trinidad,25030,U.E. 15 de Agosto,8001492,10,10,20,57,26,,5,5,
1,Cercado,1,Trinidad,2526,Trinidad,25030,U.E. 15 de Agosto,8001502,11,9,13,34,13,,3,4,
1,Cercado,1,Trinidad,2526,Trinidad,25031,U.E. Luis Espinal Cams,8001222,1,14,13,56,38,,2,4,
1,Cercado,1,Trinidad,2526,Trinidad,25031,U.E. Luis Espinal Cams,8001232,2,7,15,54,18,,6,2,
1,Cercado,1,Trinidad,2526,Trinidad,25031,U.E. Luis Espinal Cams,8001242,3,17,17,40,17,,6,1,
1,Cercado,1,Trinidad,2526,Trinidad,25031,U.E. Luis Espinal Cams,8001252,4,8,15,48,15,,3,7,
1,Cercado,1,Trinidad,2526,Trinidad,25031,U.E. Luis Espinal Cams,8001262,5,7,21,53,27,,1,3,
1,Cercado,1,Trinidad,2526,Trinidad,25031,U.E. Luis Espinal Cams,8001272,6,12,25,51,21,,3,2,
1,Cercado,1,Trinidad,2526,Trinidad,25031,U.E. Luis Espinal Cams,8001282,7,7,15,54,21,,2,2,
1,Cercado,1,Trinidad,2526,Trinidad,25031,U.E. Luis Espinal Cams,8001292,8,6,21,46,21,,1,4,
1,Cercado,1,Trinidad,2526,Trinidad,25031,U.E. Luis Espinal Cams,8001302,9,4,24,50,24,,4,4,
1,Cercado,1,Trinidad,2526,Trinidad,25032,U.E. Gonzalo Suarez D.,8000852,1,15,19,63,22,,3,8,
1,Cercado,1,Trinidad,2526,Trinidad,25032,U.E. Gonzalo Suarez D.,8000862,2,7,15,69,29,,2,6,
1,Cercado,1,Trinidad,2526,Trinidad,25032,U.E. Gonzalo Suarez D.,8000872,3,7,18,73,18,,1,2,
1,Cercado,1,Trinidad,2526,Trinidad,25032,U.E. Gonzalo Suarez D.,8000882,4,19,15,55,20,,3,4,
1,Cercado,1,Trinidad,2526,Trinidad,25032,U.E. Gonzalo Suarez D.,8000892,5,1,2,13,1,,0,0,
1,Cercado,1,Trinidad,2526,Trinidad,25033,U.E. Los Cedros,8003572,1,10,18,75,21,,3,0,
1,Cercado,1,Trinidad,2526,Trinidad,25033,U.E. Los Cedros,8003582,2,10,30,84,16,,1,2,
1,Cercado,1,Trinidad,2526,Trinidad,25033,U.E. Los Cedros,8003592,3,13,20,94,22,,1,3,
1,Cercado,1,Trinidad,2526,Trinidad,25033,U.E. Los Cedros,8003602,4,13,17,81,24,,2,2,
1,Cercado,1,Trinidad,2526,Trinidad,25033,U.E. Los Cedros,8003612,5,12,28,83,20,,0,1,
1,Cercado,1,Trinidad,2526,Trinidad,25033,U.E. Los Cedros,8003622,6,6,24,96,23,,3,2,
1,Cercado,1,Trinidad,2526,Trinidad,25033,U.E. Los Cedros,8003632,7,2,10,15,3,,0,0,
1,Cercado,1,Trinidad,2526,Trinidad,26180,U.E. La Palmera,8003642,1,16,14,108,19,,4,7,
1,Cercado,1,Trinidad,2526,Trinidad,26180,U.E. La Palmera,8003652,2,8,23,105,30,,3,2,
1,Cercado,1,Trinidad,2526,Trinidad,26180,U.E. La Palmera,8003662,3,15,19,110,23,,1,5,
1,Cercado,1,Trinidad,2526,Trinidad,26180,U.E. La Palmera,8003672,4,13,15,120,28,,3,3,
1,Cercado,1,Trinidad,2526,Trinidad,26180,U.E. La Palmera,8003682,5,2,4,36,2,,1,1,
1,Cercado,1,Trinidad,2526,Trinidad,32003,U.A.B. Medicina,8002402,1,13,20,92,28,,1,3,
1,Cercado,1,Trinidad,2526,Trinidad,32003,U.A.B. Medicina,8002412,2,16,25,68,19,,5,4,
1,Cercado,1,Trinidad,2526,Trinidad,32003,U.A.B. Medicina,8002422,3,16,23,89,26,,0,2,
1,Cercado,1,Trinidad,2526,Trinidad,32003,U.A.B. Medicina,8002432,4,15,20,80,24,,5,3,
1,Cercado,1,Trinidad,2526,Trinidad,32003,U.A.B. Medicina,8002442,5,18,14,101,25,,4,2,
1,Cercado,1,Trinidad,2526,Trinidad,32003,U.A.B. Medicina,8002452,6,2,5,9,4,,0,1,
1,Cercado,1,Trinidad,2526,Trinidad,32005,Palacio de los Deportes Trinidad,8000282,1,18,21,59,20,,3,4,
1,Cercado,1,Trinidad,2526,Trinidad,32005,Palacio de los Deportes Trinidad,8000292,2,14,22,58,35,,5,2,
1,Cercado,1,Trinidad,2526,Trinidad,32005,Palacio de los Deportes Trinidad,8000302,3,9,15,75,28,,4,6,
1,Cercado,1,Trinidad,2526,Trinidad,32005,Palacio de los Deportes Trinidad,8000312,4,19,11,51,26,,5,6,
1,Cercado,1,Trinidad,2526,Trinidad,32007,U.E. Kinder República Argentina,8000322,1,7,48,68,37,,1,2,
1,Cercado,1,Trinidad,2526,Trinidad,32007,U.E. Kinder República Argentina,8000332,2,13,23,81,22,,1,0,
1,Cercado,1,Trinidad,2526,Trinidad,32007,U.E. Kinder República Argentina,8000342,3,13,18,58,11,,1,0,
1,Cercado,1,Trinidad,2526,Trinidad,32008,U.E. Metodista Instituto Americano Trinidad,8000352,1,10,17,80,18,,2,8,
1,Cercado,1,Trinidad,2526,Trinidad,32008,U.E. Metodista Instituto Americano Trinidad,8000362,2,15,31,79,20,,2,3,
1,Cercado,1,Trinidad,2526,Trinidad,32008,U.E. Metodista Instituto Americano Trinidad,8000372,3,19,33,72,26,,2,1,
1,Cercado,1,Trinidad,2526,Trinidad,32008,U.E. Metodista Instituto Americano Trinidad,8000382,4,15,20,65,24,,2,0,
1,Cercado,1,Trinidad,2526,Trinidad,32009,U.E. Andrés Bello,8002492,1,16,21,89,22,,1,2,
1,Cercado,1,Trinidad,2526,Trinidad,32009,U.E. Andrés Bello,8002502,2,12,27,84,17,,4,1,
1,Cercado,1,Trinidad,2526,Trinidad,32009,U.E. Andrés Bello,8002512,3,4,5,27,5,,0,3,
1,Cercado,1,Trinidad,2526,Trinidad,32010,U.E. Christa Mc Auliffe,8001832,1,9,19,76,22,,2,2,
1,Cercado,1,Trinidad,2526,Trinidad,32010,U.E. Christa Mc Auliffe,8001842,2,8,27,83,26,,5,2,
1,Cercado,1,Trinidad,2526,Trinidad,32010,U.E. Christa Mc Auliffe,8001852,3,20,13,84,17,,0,1,
1,Cercado,1,Trinidad,2526,Trinidad,32010,U.E. Christa Mc Auliffe,8001862,4,10,16,86,27,,3,1,
1,Cercado,1,Trinidad,2526,Trinidad,32010,U.E. Christa Mc Auliffe,8001872,5,11,19,69,26,,3,4,
1,Cercado,1,Trinidad,2526,Trinidad,32011,U.E. Evangélico Cuatro,8002622,1,11,21,92,10,,1,5,
1,Cercado,1,Trinidad,2526,Trinidad,32011,U.E. Evangélico Cuatro,8002632,2,17,23,78,23,,1,1,
1,Cercado,1,Trinidad,2526,Trinidad,32011,U.E. Evangélico Cuatro,8002642,3,11,17,86,22,,1,4,
1,Cercado,1,Trinidad,2526,Trinidad,32011,U.E. Evangélico Cuatro,8002652,4,5,8,26,8,,0,0,
1,Cercado,1,Trinidad,2526,Trinidad,32012,U.E.Inmaculada,8002832,1,12,16,85,21,,4,4,
1,Cercado,1,Trinidad,2526,Trinidad,32012,U.E.Inmaculada,8002842,2,11,16,87,25,,5,1,
1,Cercado,1,Trinidad,2526,Trinidad,32012,U.E.Inmaculada,8002852,3,12,11,93,23,,3,0,
1,Cercado,1,Trinidad,2526,Trinidad,32012,U.E.Inmaculada,8002862,4,13,21,81,19,,4,2,
1,Cercado,1,Trinidad,2526,Trinidad,32012,U.E.Inmaculada,8002872,5,10,25,61,19,,2,2,
1,Cercado,1,Trinidad,2526,Trinidad,32012,U.E.Inmaculada,8002882,6,6,16,71,15,,1,1,
1,Cercado,1,Trinidad,2526,Trinidad,32012,U.E.Inmaculada,8002892,7,13,24,55,27,,4,3,
1,Cercado,1,Trinidad,2526,Trinidad,32012,U.E.Inmaculada,8002902,8,11,13,77,19,,5,3,
1,Cercado,1,Trinidad,2526,Trinidad,32012,U.E.Inmaculada,8002912,9,12,17,71,18,,14,2,
1,Cercado,1,Trinidad,2526,Trinidad,32012,U.E.Inmaculada,8002922,10,25,24,68,25,,3,5,
1,Cercado,1,Trinidad,2526,Trinidad,32012,U.E.Inmaculada,8002932,11,1,5,22,7,,2,0,
1,Cercado,1,Trinidad,2526,Trinidad,32013,E. S. F. M. Clara Parada de Pinto,8003212,1,17,19,91,20,,4,3,
1,Cercado,1,Trinidad,2526,Trinidad,32013,E. S. F. M. Clara Parada de Pinto,8003222,2,14,17,90,22,,1,2,
1,Cercado,1,Trinidad,2526,Trinidad,32013,E. S. F. M. Clara Parada de Pinto,8003232,3,12,18,92,17,,4,4,
1,Cercado,1,Trinidad,2526,Trinidad,32013,E. S. F. M. Clara Parada de Pinto,8003242,4,7,22,71,25,,4,7,
1,Cercado,1,Trinidad,2526,Trinidad,32013,E. S. F. M. Clara Parada de Pinto,8003252,5,12,14,82,20,,2,4,
1,Cercado,1,Trinidad,2526,Trinidad,32013,E. S. F. M. Clara Parada de Pinto,8003262,6,9,17,105,17,,1,4,
1,Cercado,1,Trinidad,2526,Trinidad,32013,E. S. F. M. Clara Parada de Pinto,8003272,7,14,15,93,22,,2,1,
1,Cercado,1,Trinidad,2526,Trinidad,32013,E. S. F. M. Clara Parada de Pinto,8003282,8,12,11,79,28,,4,6,
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8002942,1,12,12,73,24,,2,2,
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8002952,2,13,15,73,34,,3,3,
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8002962,3,13,21,77,19,,4,5,
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8002972,4,14,21,75,22,,3,5,
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8002982,5,6,20,66,30,,4,2,
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8002992,6,13,18,83,18,,2,5,
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8003002,7,17,17,63,19,,0,8,
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8003012,8,7,25,60,19,,3,3,
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8003022,9,10,14,76,18,,4,2,
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8003032,10,14,16,71,26,,2,3,
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8003042,11,9,19,78,25,,1,5,
1,Cercado,1,Trinidad,2526,Trinidad,32014,U.E. Jesús Rioja Aponte,8003052,12,2,7,20,3,,1,0,
1,Cercado,1,Trinidad,2526,Trinidad,32147,U.E.Villa Magdalena,8003842,1,14,23,84,24,,2,4,
1,Cercado,1,Trinidad,2526,Trinidad,32147,U.E.Villa Magdalena,8003852,2,9,21,81,22,,3,6,
1,Cercado,1,Trinidad,2526,Trinidad,32147,U.E.Villa Magdalena,8003862,3,17,18,86,15,,0,1,
1,Cercado,1,Trinidad,2526,Trinidad,32147,U.E.Villa Magdalena,8003872,4,9,10,96,30,,2,6,
1,Cercado,1,Trinidad,2526,Trinidad,32147,U.E.Villa Magdalena,8003882,5,9,20,95,26,,2,4,
1,Cercado,1,Trinidad,2526,Trinidad,32147,U.E.Villa Magdalena,8003892,6,4,6,27,9,,1,0,
1,Cercado,1,Trinidad,2526,Trinidad,32148,U.E.Villa Marin,8001512,1,7,19,70,19,,3,2,
1,Cercado,1,Trinidad,2526,Trinidad,32148,U.E.Villa Marin,8001522,2,15,25,50,29,,2,4,
1,Cercado,1,Trinidad,2526,Trinidad,32148,U.E.Villa Marin,8001532,3,14,22,70,24,,8,3,
1,Cercado,1,Trinidad,2526,Trinidad,32148,U.E.Villa Marin,8001542,4,8,19,56,23,,5,6,
1,Cercado,1,Trinidad,2526,Trinidad,32148,U.E.Villa Marin,8001552,5,8,17,61,28,,2,5,
1,Cercado,1,Trinidad,2526,Trinidad,32148,U.E.Villa Marin,8001562,6,12,22,54,24,,5,1,
1,Cercado,1,Trinidad,2526,Trinidad,32148,U.E.Villa Marin,8001572,7,8,16,53,12,,1,4,
1,Cercado,1,Trinidad,2526,Trinidad,32150,U.E. Nacional 6 de Agosto,8003902,1,12,25,89,22,,3,6,
1,Cercado,1,Trinidad,2526,Trinidad,32150,U.E. Nacional 6 de Agosto,8003912,2,13,19,110,23,,4,2,
1,Cercado,1,Trinidad,2526,Trinidad,32150,U.E. Nacional 6 de Agosto,8003922,3,14,17,100,21,,1,4,
1,Cercado,1,Trinidad,2526,Trinidad,32150,U.E. Nacional 6 de Agosto,8003932,4,7,15,110,19,,2,4,
1,Cercado,1,Trinidad,2526,Trinidad,32150,U.E. Nacional 6 de Agosto,8003942,5,12,21,94,18,,3,3,
1,Cercado,1,Trinidad,2526,Trinidad,32150,U.E. Nacional 6 de Agosto,8003952,6,7,9,78,13,,1,2,
1,Cercado,1,Trinidad,2526,Trinidad,32370,U.E. Hernán Melgar Justiniano,8001092,1,23,17,73,22,,3,12,
1,Cercado,1,Trinidad,2527,Loma Suárez,1,Esc. Loma Suarez,8000012,1,12,12,66,4,,3,0,
1,Cercado,1,Trinidad,2527,Loma Suárez,1,Esc. Loma Suarez,8000022,2,3,7,73,9,,10,2,
1,Cercado,1,Trinidad,2527,Loma Suárez,1,Esc. Loma Suarez,8000032,3,7,8,77,4,,0,1,
1,Cercado,1,Trinidad,2527,Loma Suárez,1,Esc. Loma Suarez,8000042,4,2,4,37,2,,6,2,
1,Cercado,1,Trinidad,2528,Puerto Ballivián,1,Esc. Puerto Ballivian,8000052,1,21,25,46,8,,3,1,
1,Cercado,1,Trinidad,2529,Puerto Almacén,1,Esc. Mayor Pedro Vaca Diez,8000062,1,12,5,59,15,,2,5,
1,Cercado,1,Trinidad,2529,Puerto Almacén,1,Esc. Mayor Pedro Vaca Diez,8000072,2,12,11,53,13,,2,1,
1,Cercado,1,Trinidad,2534,San Juan de Aguas Dulces,1,Esc. San Juan De Aguas Dulces,8000082,1,0,8,73,4,,0,0,
1,Cercado,1,Trinidad,3069,Casarabe,1,Escuela Casarabe,8000092,1,5,40,53,8,,2,1,
1,Cercado,1,Trinidad,3069,Casarabe,1,Escuela Casarabe,8000102,2,7,26,55,8,,1,1,
1,Cercado,1,Trinidad,3069,Casarabe,1,Escuela Casarabe,8000112,3,4,41,52,5,,0,1,
1,Cercado,1,Trinidad,3070,Ibiato,1,Escuela Iviato,8000122,1,22,34,53,14,,2,5,
1,Cercado,1,Trinidad,3070,Ibiato,1,Escuela Iviato,8000132,2,14,19,22,3,,0,1,
1,Cercado,1,Trinidad,3125,Puerto Barador,1,Esc. Puerto Varador,8000142,1,15,21,58,15,,3,1,
1,Cercado,1,Trinidad,3125,Puerto Barador,1,Esc. Puerto Varador,8000152,2,11,27,48,22,,0,3,
1,Cercado,1,Trinidad,3125,Puerto Barador,1,Esc. Puerto Varador,8000162,3,8,20,40,21,,0,3,
1,Cercado,1,Trinidad,3125,Puerto Barador,1,Esc. Puerto Varador,8000172,4,3,12,20,9,,2,3,
1,Cercado,2,San Javier,2530,San Javier,2,Escuela San Javier,8004012,1,29,17,79,7,27,,,1
1,Cercado,2,San Javier,2530,San Javier,2,Escuela San Javier,8004022,2,23,15,96,14,18,,,5
1,Cercado,2,San Javier,2530,San Javier,2,Escuela San Javier,8004032,3,46,15,94,4,26,,,3
1,Cercado,2,San Javier,2532,Espíritu Santo,2,Escuela Espiritu Santo,8004042,1,4,2,26,0,2,,,2
1,Cercado,2,San Javier,2535,San Pedro,2,Escuela San Pedro,8004052,1,4,23,87,6,12,,,32
1,Cercado,2,San Javier,2535,San Pedro,2,Escuela San Pedro,8004062,2,1,28,75,11,15,,,27
1,Cercado,2,San Javier,2539,Nueva Israel,2,Escuela Nueva Israel,8004072,1,1,35,70,15,17,,,8
1,Cercado,2,San Javier,2539,Nueva Israel,2,Escuela Nueva Israel,8004082,2,3,24,57,22,23,,,10
1,Cercado,2,San Javier,2539,Nueva Israel,2,Escuela Nueva Israel,8004092,3,5,20,62,27,21,,,17
1,Cercado,2,San Javier,2539,Nueva Israel,2,Escuela Nueva Israel,8004102,4,2,22,39,26,11,,,17
1,Cercado,2,San Javier,3126,Laguna Colorada,2,Escuela Laguna Colorada,8004112,1,7,22,20,6,12,,,3
1,Cercado,2,San Javier,3340,Pedro Ignacio Muiba,1,Escuela Pedro Ignacio Muiba,8003962,1,1,17,78,36,3,,,3
1,Cercado,2,San Javier,3340,Pedro Ignacio Muiba,1,Escuela Pedro Ignacio Muiba,8003972,2,1,17,66,19,6,,,0
1,Cercado,2,San Javier,3867,La Curva,1,U.E. La Curva,8003982,1,1,4,48,3,18,,,2
1,Cercado,2,San Javier,3867,La Curva,1,U.E. La Curva,8003992,2,1,6,67,1,14,,,3
1,Cercado,2,San Javier,3867,La Curva,1,U.E. La Curva,8004002,3,0,1,6,0,0,,,0
1,Cercado,2,San Javier,4172,Villa Rodeo,25567,U.E. Villa Rodeo,8004122,1,1,12,14,6,4,,,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004422,1,8,29,48,,17,8,4,
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004432,2,4,26,47,,21,6,8,
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004442,3,8,29,37,,19,7,4,
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004452,4,4,26,57,,15,9,5,
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004462,5,3,19,58,,19,7,7,
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004472,6,10,27,46,,15,8,6,
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004482,7,8,22,44,,19,7,8,
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004492,8,4,21,43,,22,10,5,
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004502,9,6,24,46,,18,8,3,
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004512,10,6,25,56,,27,5,4,
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004522,11,5,29,43,,15,6,3,
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004532,12,1,25,53,,16,6,2,
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004542,13,0,0,6,,4,0,1,
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005182,1,1,32,65,,16,13,3,
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005192,2,5,22,72,,17,9,6,
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005202,3,6,26,53,,19,10,6,
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005212,4,7,27,63,,25,6,8,
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005222,5,7,33,69,,16,4,1,
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005232,6,3,25,62,,20,9,5,
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005242,7,2,31,60,,22,13,4,
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005252,8,4,28,45,,20,10,3,
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005262,9,4,20,72,,22,6,5,
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005272,10,2,37,64,,23,6,6,
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005282,11,6,22,48,,14,13,1,
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006092,1,3,39,37,,12,8,8,
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006102,2,6,31,44,,12,7,3,
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006112,3,6,25,41,,19,7,8,
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006122,4,7,28,46,,14,11,5,
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006132,5,4,20,51,,20,8,9,
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006142,6,11,20,28,,28,12,3,
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006152,7,5,33,39,,16,6,9,
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006162,8,8,31,42,,17,7,6,
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006172,9,6,30,31,,15,5,15,
