CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,GH,A-UPP,SPT,NGP,DEMOCRATAS,UN,FE,PATRIA-UNIDOS,UNIDOS,LIBRE,SOL,TODOS-,CREEMOS,PDC,PSC,VOS,ASIP,MTS,PC,APC,LIBRES,NPC,CAMPO,MN,APB-SUMATE,MATICO,VPT,SW,PP
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7022,U.E. Nuevo Horizonte,7020117,5,,3,8,1,,3,1,16,2,,0,24,,2,14,119,0,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7022,U.E. Nuevo Horizonte,7020127,6,,2,8,0,,4,2,9,1,,0,27,,1,13,140,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7022,U.E. Nuevo Horizonte,7020137,7,,2,7,1,,1,2,17,3,,0,21,,0,9,135,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7022,U.E. Nuevo Horizonte,7020147,8,,1,11,0,,1,0,17,1,,0,20,,3,11,138,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7022,U.E. Nuevo Horizonte,7020157,9,,1,7,1,,1,2,10,4,,0,15,,5,15,125,0,3,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7022,U.E. Nuevo Horizonte,7020167,10,,3,12,1,,0,1,15,1,,0,24,,2,14,130,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7022,U.E. Nuevo Horizonte,7020177,11,,1,9,1,,1,0,6,5,,0,4,,0,18,91,0,2,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7022,U.E. Nuevo Horizonte,7020187,12,,2,11,1,,1,2,7,1,,0,22,,1,14,134,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7022,U.E. Nuevo Horizonte,7020197,13,,3,9,0,,4,2,18,0,,0,6,,1,18,143,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7022,U.E. Nuevo Horizonte,7020207,14,,5,10,3,,0,1,14,3,,0,18,,2,9,126,0,3,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7022,U.E. Nuevo Horizonte,7020217,15,,0,6,0,,0,2,19,2,,0,9,,2,11,140,0,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7022,U.E. Nuevo Horizonte,7020227,16,,3,11,0,,1,1,8,1,,0,12,,2,15,144,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7022,U.E. Nuevo Horizonte,7020237,17,,2,6,0,,2,0,10,0,,0,12,,2,12,155,0,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7022,U.E. Nuevo Horizonte,7020247,18,,2,7,1,,1,0,8,3,,0,13,,2,11,137,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7022,U.E. Nuevo Horizonte,7020257,19,,1,12,1,,1,0,10,3,,0,16,,2,11,142,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7022,U.E. Nuevo Horizonte,7020267,20,,1,4,0,,2,1,3,0,,0,4,,0,2,18,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7023,Col. Central Obrera Departamental,7022907,1,,2,13,1,,4,0,15,0,,0,20,,1,13,128,0,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7023,Col. Central Obrera Departamental,7022917,2,,2,8,0,,3,0,12,5,,0,20,,0,18,129,0,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7023,Col. Central Obrera Departamental,7022927,3,,1,9,0,,4,1,8,0,,0,14,,0,15,151,0,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7023,Col. Central Obrera Departamental,7022937,4,,1,11,0,,4,2,16,1,,0,19,,3,14,134,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7023,Col. Central Obrera Departamental,7022947,5,,1,16,2,,2,4,16,3,,0,18,,0,10,132,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7023,Col. Central Obrera Departamental,7022957,6,,4,10,0,,2,3,11,1,,0,29,,0,5,130,0,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7023,Col. Central Obrera Departamental,7022967,7,,1,8,0,,2,3,14,3,,0,14,,0,17,134,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7023,Col. Central Obrera Departamental,7022977,8,,0,9,0,,2,1,22,1,,0,11,,2,24,120,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7023,Col. Central Obrera Departamental,7022987,9,,2,11,1,,3,4,15,3,,0,24,,1,13,125,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7023,Col. Central Obrera Departamental,7022997,10,,1,13,0,,0,2,15,2,,0,20,,0,7,128,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7023,Col. Central Obrera Departamental,7023007,11,,2,9,0,,5,1,16,1,,0,17,,0,14,115,0,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7023,Col. Central Obrera Departamental,7023017,12,,2,12,1,,3,2,15,1,,0,31,,3,16,107,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7023,Col. Central Obrera Departamental,7023027,13,,6,7,0,,6,1,14,1,,0,29,,0,13,108,0,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7023,Col. Central Obrera Departamental,7023037,14,,1,8,0,,8,0,13,1,,0,11,,1,27,123,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7023,Col. Central Obrera Departamental,7023047,15,,7,6,2,,4,0,17,2,,0,15,,1,21,123,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7023,Col. Central Obrera Departamental,7023057,16,,2,14,1,,1,1,10,2,,0,16,,1,16,136,0,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7023,Col. Central Obrera Departamental,7023067,17,,3,14,0,,0,3,7,2,,0,12,,1,15,137,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7023,Col. Central Obrera Departamental,7023077,18,,3,8,1,,3,0,15,0,,0,25,,1,17,130,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7023,Col. Central Obrera Departamental,7023087,19,,1,9,2,,3,1,10,1,,0,15,,2,23,136,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7023,Col. Central Obrera Departamental,7023097,20,,1,18,0,,2,3,12,3,,0,9,,3,9,133,0,2,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7023,Col. Central Obrera Departamental,7023107,21,,3,9,0,,3,2,12,2,,0,7,,1,25,124,0,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7023,Col. Central Obrera Departamental,7023117,22,,2,13,1,,4,1,7,1,,0,17,,0,18,135,0,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7023,Col. Central Obrera Departamental,7023127,23,,1,10,0,,1,2,11,0,,0,15,,0,19,130,0,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7023,Col. Central Obrera Departamental,7023137,24,,2,12,1,,4,2,11,2,,0,18,,4,19,132,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7023,Col. Central Obrera Departamental,7023147,25,,2,11,0,,1,1,6,3,,0,20,,2,11,144,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7023,Col. Central Obrera Departamental,7023157,26,,1,3,1,,1,0,1,0,,0,0,,0,6,18,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7024,U. E. El Retoño,7021827,1,,3,8,2,,1,4,13,2,,0,10,,0,18,130,0,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7024,U. E. El Retoño,7021837,2,,1,16,1,,1,3,13,2,,0,9,,3,16,128,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7024,U. E. El Retoño,7021847,3,,3,11,3,,1,0,13,3,,0,10,,2,15,126,0,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7024,U. E. El Retoño,7021857,4,,4,12,5,,0,2,10,0,,0,14,,0,25,110,0,2,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7024,U. E. El Retoño,7021867,5,,2,13,1,,4,3,12,3,,0,19,,1,13,122,0,2,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7024,U. E. El Retoño,7021877,6,,3,10,2,,2,1,10,3,,0,5,,1,8,139,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7024,U. E. El Retoño,7021887,7,,2,4,2,,2,1,15,1,,0,9,,1,20,135,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7024,U. E. El Retoño,7021897,8,,3,3,3,,2,1,11,3,,0,16,,1,12,130,0,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7024,U. E. El Retoño,7021907,9,,2,13,2,,5,0,13,3,,0,5,,2,8,136,0,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7024,U. E. El Retoño,7021917,10,,1,19,3,,1,6,10,3,,0,4,,1,10,135,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7024,U. E. El Retoño,7021927,11,,0,14,2,,2,2,12,2,,0,11,,2,16,126,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7024,U. E. El Retoño,7021937,12,,1,15,2,,1,4,9,3,,0,17,,2,11,122,0,3,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7024,U. E. El Retoño,7021947,13,,4,8,0,,1,1,13,0,,0,8,,3,22,134,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7024,U. E. El Retoño,7021957,14,,2,16,0,,4,4,14,1,,0,5,,0,15,133,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7024,U. E. El Retoño,7021967,15,,3,7,3,,2,4,8,2,,0,10,,6,12,138,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7024,U. E. El Retoño,7021977,16,,0,14,0,,1,1,12,3,,0,7,,2,25,132,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7024,U. E. El Retoño,7021987,17,,2,6,0,,4,1,6,3,,0,5,,0,15,75,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7025,U.E. Alfredo Barbery Chavez A,7017647,1,,1,6,1,,0,1,13,3,,0,17,,5,12,145,0,2,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7025,U.E. Alfredo Barbery Chavez A,7017657,2,,2,10,0,,3,3,7,0,,0,9,,2,15,147,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7025,U.E. Alfredo Barbery Chavez A,7017667,3,,0,6,0,,5,1,7,2,,0,10,,1,28,125,0,2,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7025,U.E. Alfredo Barbery Chavez A,7017677,4,,3,4,3,,1,2,12,0,,0,11,,2,13,146,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7025,U.E. Alfredo Barbery Chavez A,7017687,5,,1,14,0,,3,1,10,1,,0,14,,2,14,133,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7025,U.E. Alfredo Barbery Chavez A,7017697,6,,1,10,1,,0,2,9,0,,0,15,,3,16,118,0,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7025,U.E. Alfredo Barbery Chavez A,7017707,7,,3,5,2,,2,1,14,2,,0,24,,2,9,132,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7025,U.E. Alfredo Barbery Chavez A,7017717,8,,0,5,0,,3,1,10,2,,0,10,,1,13,152,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7025,U.E. Alfredo Barbery Chavez A,7017727,9,,1,12,0,,3,0,7,2,,0,7,,0,18,150,0,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7025,U.E. Alfredo Barbery Chavez A,7017737,10,,1,9,1,,4,3,20,1,,0,10,,0,11,133,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7025,U.E. Alfredo Barbery Chavez A,7017747,11,,3,2,4,,2,4,11,3,,0,12,,1,10,146,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7025,U.E. Alfredo Barbery Chavez A,7017757,12,,4,8,0,,3,3,12,2,,0,20,,3,15,138,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7025,U.E. Alfredo Barbery Chavez A,7017767,13,,4,7,0,,4,3,7,0,,0,11,,1,16,136,0,2,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7025,U.E. Alfredo Barbery Chavez A,7017777,14,,1,6,0,,0,4,11,2,,0,17,,0,9,153,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7025,U.E. Alfredo Barbery Chavez A,7017787,15,,2,12,0,,2,1,23,7,,0,25,,0,13,114,0,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7025,U.E. Alfredo Barbery Chavez A,7017797,16,,2,12,0,,3,0,9,4,,0,8,,0,20,138,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7025,U.E. Alfredo Barbery Chavez A,7017807,17,,1,9,0,,2,3,6,1,,0,11,,1,14,156,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7025,U.E. Alfredo Barbery Chavez A,7017817,18,,0,7,1,,6,2,7,4,,0,17,,0,15,134,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7025,U.E. Alfredo Barbery Chavez A,7017827,19,,1,12,0,,3,2,8,0,,0,10,,1,14,146,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7025,U.E. Alfredo Barbery Chavez A,7017837,20,,0,12,1,,2,3,5,2,,0,5,,0,16,148,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7025,U.E. Alfredo Barbery Chavez A,7017847,21,,1,11,1,,3,3,14,1,,0,16,,3,12,135,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7025,U.E. Alfredo Barbery Chavez A,7017857,22,,3,6,1,,2,2,9,2,,0,13,,0,16,147,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7025,U.E. Alfredo Barbery Chavez A,7017867,23,,2,8,0,,1,4,12,0,,0,11,,0,17,136,0,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7025,U.E. Alfredo Barbery Chavez A,7017877,24,,1,8,2,,1,1,17,4,,0,14,,0,21,135,0,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7025,U.E. Alfredo Barbery Chavez A,7017887,25,,2,7,0,,1,1,13,3,,0,9,,6,13,154,0,6,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7025,U.E. Alfredo Barbery Chavez A,7017897,26,,1,8,1,,3,1,8,1,,0,11,,1,19,158,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7025,U.E. Alfredo Barbery Chavez A,7017907,27,,5,10,0,,0,2,11,2,,0,8,,0,27,143,0,4,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7025,U.E. Alfredo Barbery Chavez A,7017917,28,,0,6,1,,2,0,11,4,,0,13,,0,19,134,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7025,U.E. Alfredo Barbery Chavez A,7017927,29,,1,7,0,,2,1,14,3,,0,5,,0,10,153,0,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7025,U.E. Alfredo Barbery Chavez A,7017937,30,,1,4,2,,0,0,4,0,,0,9,,1,7,70,0,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,7020497,1,,0,12,1,,1,5,12,0,,0,26,,2,16,127,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,7020507,2,,0,15,0,,0,4,15,2,,0,8,,3,11,142,0,4,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,7020517,3,,2,9,1,,1,1,7,4,,0,19,,0,12,132,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,7020527,4,,0,10,0,,2,1,12,0,,0,23,,2,14,126,0,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,7020537,5,,3,15,1,,3,1,17,4,,0,18,,1,9,120,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,7020547,6,,2,15,2,,2,3,12,4,,0,15,,0,14,128,0,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,7020557,7,,5,11,2,,1,1,25,0,,0,24,,1,20,104,0,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,7020567,8,,1,7,0,,0,1,7,1,,0,15,,1,12,137,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,7020577,9,,2,12,1,,2,3,11,3,,0,10,,0,14,134,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,7020587,10,,3,7,2,,0,0,16,0,,0,25,,1,6,124,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,7020597,11,,3,8,0,,3,5,15,4,,0,24,,1,12,119,0,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,7020607,12,,2,10,0,,3,3,17,4,,0,17,,0,5,116,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,7020617,13,,5,8,0,,2,0,12,2,,0,12,,4,14,126,0,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,7020627,14,,6,7,1,,3,4,8,3,,0,21,,2,14,126,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,7020637,15,,3,10,0,,1,3,15,1,,0,17,,1,10,121,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,7020647,16,,3,12,0,,1,0,4,0,,0,17,,1,2,95,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,7020657,17,,1,11,0,,2,0,7,2,,0,12,,1,16,148,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,7020667,18,,7,20,1,,1,3,10,1,,0,9,,2,11,125,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,7020677,19,,2,9,1,,0,4,13,2,,0,22,,0,10,125,0,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,7020687,20,,1,8,1,,1,1,16,0,,0,17,,0,15,131,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,7020697,21,,1,9,0,,1,2,8,1,,0,11,,0,19,139,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,7020707,22,,5,10,4,,2,1,15,4,,0,32,,7,16,98,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,7020717,23,,7,3,2,,1,2,6,3,,0,9,,1,11,135,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,7020727,24,,2,10,1,,0,2,16,1,,0,13,,2,9,131,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,7020737,25,,0,15,0,,2,1,11,3,,0,7,,3,20,124,0,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,7020747,26,,4,5,3,,1,2,17,2,,0,20,,2,8,128,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,7020757,27,,3,16,1,,0,4,11,0,,0,18,,2,11,117,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,7020767,28,,1,11,1,,0,2,13,0,,0,11,,5,11,131,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,7020777,29,,0,8,0,,1,4,7,1,,0,19,,0,10,77,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,7020787,30,,1,16,0,,1,2,15,1,,0,15,,2,12,118,0,1,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,7027,U.E. 26 De Septiembre,7020797,31,,1,5,0,,0,2,9,1,,0,10,,0,14,92,0,0,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,8000,U.E. Delcy Martinez,7042687,1,,1,11,0,,3,2,19,4,,0,10,,1,14,131,0,2,,,,,,,,,,,
1,Andrés Ibáñez,1,Santa Cruz de La Sierra,2234,Santa Cruz de la Sierra,8000,U.E. Delcy Martinez,7042697,2,,3,6,0,,4,2,14,3,,0,15,,1,17,138,0,0,,,,,,,,,,,
