CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,SOLUCIONES-CON-TODOS,PATRIA-UNIDOS,LIBRE,MTS,UNIDOS-,NGP,PDC,FRI,A-UPP,APB-SUMATE
1,Cercado,1,Cochabamba,821,Cochabamba,215,Unidad Educativa Garibaldi,3002891,1,5,18,13,25,3,11,1,2,14,95
1,Cercado,1,Cochabamba,821,Cochabamba,215,Unidad Educativa Garibaldi,3002901,2,8,19,15,20,4,6,5,2,29,80
1,Cercado,1,Cochabamba,821,Cochabamba,215,Unidad Educativa Garibaldi,3002911,3,4,10,13,34,7,7,3,9,18,76
1,Cercado,1,Cochabamba,821,Cochabamba,215,Unidad Educativa Garibaldi,3002921,4,8,9,15,26,4,4,3,3,39,82
1,Cercado,1,Cochabamba,821,Cochabamba,215,Unidad Educativa Garibaldi,3002931,5,6,7,11,30,3,6,5,3,27,81
1,Cercado,1,Cochabamba,821,Cochabamba,215,Unidad Educativa Garibaldi,3002941,6,6,8,10,30,1,7,2,1,29,94
1,Cercado,1,Cochabamba,821,Cochabamba,215,Unidad Educativa Garibaldi,3002951,7,2,12,15,33,4,7,4,0,27,80
1,Cercado,1,Cochabamba,821,Cochabamba,215,Unidad Educativa Garibaldi,3002961,8,3,12,12,31,2,9,5,4,21,84
1,Cercado,1,Cochabamba,821,Cochabamba,215,Unidad Educativa Garibaldi,3002971,9,5,7,17,41,1,10,2,1,21,96
1,Cercado,1,Cochabamba,821,Cochabamba,215,Unidad Educativa Garibaldi,3002981,10,5,9,13,37,8,7,5,11,20,77
1,Cercado,1,Cochabamba,821,Cochabamba,215,Unidad Educativa Garibaldi,3002991,11,4,8,21,20,7,7,3,1,32,83
1,Cercado,1,Cochabamba,821,Cochabamba,215,Unidad Educativa Garibaldi,3003001,12,7,14,9,32,5,7,2,3,17,92
1,Cercado,1,Cochabamba,821,Cochabamba,215,Unidad Educativa Garibaldi,3003011,13,4,11,8,35,4,9,0,4,24,79
1,Cercado,1,Cochabamba,821,Cochabamba,215,Unidad Educativa Garibaldi,3003021,14,0,11,18,37,3,17,6,3,17,93
1,Cercado,1,Cochabamba,821,Cochabamba,215,Unidad Educativa Garibaldi,3003031,15,3,8,7,18,2,4,4,1,17,50
1,Cercado,1,Cochabamba,821,Cochabamba,216,Colegio Tecnico Humanistico Abaroa,3004361,1,0,6,17,45,5,8,3,1,21,89
1,Cercado,1,Cochabamba,821,Cochabamba,216,Colegio Tecnico Humanistico Abaroa,3004371,2,7,10,15,33,4,6,5,4,17,85
1,Cercado,1,Cochabamba,821,Cochabamba,216,Colegio Tecnico Humanistico Abaroa,3004381,3,6,5,11,39,5,5,3,3,20,93
1,Cercado,1,Cochabamba,821,Cochabamba,216,Colegio Tecnico Humanistico Abaroa,3004391,4,7,8,5,31,4,9,0,7,19,93
1,Cercado,1,Cochabamba,821,Cochabamba,216,Colegio Tecnico Humanistico Abaroa,3004401,5,4,6,13,45,3,3,0,4,22,101
1,Cercado,1,Cochabamba,821,Cochabamba,216,Colegio Tecnico Humanistico Abaroa,3004411,6,6,8,15,33,2,9,1,2,24,95
1,Cercado,1,Cochabamba,821,Cochabamba,216,Colegio Tecnico Humanistico Abaroa,3004421,7,6,6,15,22,1,6,4,8,34,84
1,Cercado,1,Cochabamba,821,Cochabamba,216,Colegio Tecnico Humanistico Abaroa,3004431,8,10,16,9,31,2,7,4,4,20,101
1,Cercado,1,Cochabamba,821,Cochabamba,216,Colegio Tecnico Humanistico Abaroa,3004441,9,9,8,12,42,3,7,6,5,11,92
1,Cercado,1,Cochabamba,821,Cochabamba,216,Colegio Tecnico Humanistico Abaroa,3004451,10,5,7,9,28,1,11,5,1,18,78
1,Cercado,1,Cochabamba,821,Cochabamba,216,Colegio Tecnico Humanistico Abaroa,3004461,11,6,14,6,30,5,7,2,3,15,99
1,Cercado,1,Cochabamba,821,Cochabamba,216,Colegio Tecnico Humanistico Abaroa,3004471,12,6,9,13,39,1,7,2,2,13,89
1,Cercado,1,Cochabamba,821,Cochabamba,217,Unidad Educativa Felix Capriles,3004291,1,4,5,11,41,0,9,4,3,22,98
1,Cercado,1,Cochabamba,821,Cochabamba,217,Unidad Educativa Felix Capriles,3004301,2,3,9,10,42,4,10,2,3,34,63
1,Cercado,1,Cochabamba,821,Cochabamba,217,Unidad Educativa Felix Capriles,3004311,3,11,12,9,38,3,9,4,4,24,87
1,Cercado,1,Cochabamba,821,Cochabamba,217,Unidad Educativa Felix Capriles,3004321,4,5,9,9,35,9,5,3,4,36,85
1,Cercado,1,Cochabamba,821,Cochabamba,217,Unidad Educativa Felix Capriles,3004331,5,7,4,15,41,3,12,2,4,14,98
1,Cercado,1,Cochabamba,821,Cochabamba,217,Unidad Educativa Felix Capriles,3004341,6,4,8,16,35,3,8,5,4,15,96
1,Cercado,1,Cochabamba,821,Cochabamba,217,Unidad Educativa Felix Capriles,3004351,7,3,11,13,29,1,6,3,2,20,64
1,Cercado,1,Cochabamba,821,Cochabamba,218,Unidad Educativa Nataniel Aguirre,3005351,1,4,8,14,37,3,6,2,2,14,96
1,Cercado,1,Cochabamba,821,Cochabamba,218,Unidad Educativa Nataniel Aguirre,3005361,2,7,13,9,29,3,3,4,5,21,91
1,Cercado,1,Cochabamba,821,Cochabamba,219,Escuela Fiscal Juan XXIII A,3005991,1,2,7,12,53,2,3,3,5,17,96
1,Cercado,1,Cochabamba,821,Cochabamba,219,Escuela Fiscal Juan XXIII A,3006001,2,7,10,13,28,6,8,1,3,19,105
1,Cercado,1,Cochabamba,821,Cochabamba,219,Escuela Fiscal Juan XXIII A,3006011,3,11,10,14,33,3,7,3,0,25,94
1,Cercado,1,Cochabamba,821,Cochabamba,219,Escuela Fiscal Juan XXIII A,3006021,4,6,16,11,29,5,8,2,3,30,91
1,Cercado,1,Cochabamba,821,Cochabamba,219,Escuela Fiscal Juan XXIII A,3006031,5,8,8,13,40,2,6,2,2,16,100
1,Cercado,1,Cochabamba,821,Cochabamba,219,Escuela Fiscal Juan XXIII A,3006041,6,6,11,11,44,9,8,4,4,12,88
1,Cercado,1,Cochabamba,821,Cochabamba,219,Escuela Fiscal Juan XXIII A,3006051,7,6,10,11,34,3,3,4,6,22,106
1,Cercado,1,Cochabamba,821,Cochabamba,219,Escuela Fiscal Juan XXIII A,3006061,8,1,9,8,34,2,9,3,5,30,88
1,Cercado,1,Cochabamba,821,Cochabamba,219,Escuela Fiscal Juan XXIII A,3006071,9,7,6,9,32,8,9,0,2,25,96
1,Cercado,1,Cochabamba,821,Cochabamba,219,Escuela Fiscal Juan XXIII A,3006081,10,6,8,5,42,2,8,3,2,16,93
1,Cercado,1,Cochabamba,821,Cochabamba,219,Escuela Fiscal Juan XXIII A,3006091,11,3,10,11,45,2,7,7,3,26,100
1,Cercado,1,Cochabamba,821,Cochabamba,219,Escuela Fiscal Juan XXIII A,3006101,12,8,18,8,47,3,6,4,5,18,89
1,Cercado,1,Cochabamba,821,Cochabamba,219,Escuela Fiscal Juan XXIII A,3006111,13,2,10,14,34,2,7,2,5,23,101
1,Cercado,1,Cochabamba,821,Cochabamba,219,Escuela Fiscal Juan XXIII A,3006121,14,3,19,10,45,3,6,1,2,17,94
1,Cercado,1,Cochabamba,821,Cochabamba,219,Escuela Fiscal Juan XXIII A,3006131,15,6,15,10,43,6,5,1,2,19,99
1,Cercado,1,Cochabamba,821,Cochabamba,219,Escuela Fiscal Juan XXIII A,3006141,16,4,8,12,42,4,4,4,1,16,60
1,Cercado,1,Cochabamba,821,Cochabamba,220,Unidad Educativa Jose Ignacio Sanjines,3006151,1,7,7,8,32,5,9,2,3,22,97
1,Cercado,1,Cochabamba,821,Cochabamba,220,Unidad Educativa Jose Ignacio Sanjines,3006161,2,7,7,11,39,5,4,3,4,19,87
1,Cercado,1,Cochabamba,821,Cochabamba,220,Unidad Educativa Jose Ignacio Sanjines,3006171,3,6,12,11,38,3,10,1,4,35,64
1,Cercado,1,Cochabamba,821,Cochabamba,220,Unidad Educativa Jose Ignacio Sanjines,3006181,4,5,12,7,28,2,10,4,3,16,109
1,Cercado,1,Cochabamba,821,Cochabamba,220,Unidad Educativa Jose Ignacio Sanjines,3006191,5,7,8,20,34,5,6,3,2,23,77
1,Cercado,1,Cochabamba,821,Cochabamba,220,Unidad Educativa Jose Ignacio Sanjines,3006201,6,14,10,20,38,3,6,3,4,22,75
1,Cercado,1,Cochabamba,821,Cochabamba,220,Unidad Educativa Jose Ignacio Sanjines,3006211,7,12,6,9,33,2,8,4,5,22,92
1,Cercado,1,Cochabamba,821,Cochabamba,220,Unidad Educativa Jose Ignacio Sanjines,3006221,8,7,9,11,39,4,6,4,2,25,94
1,Cercado,1,Cochabamba,821,Cochabamba,220,Unidad Educativa Jose Ignacio Sanjines,3006231,9,12,8,15,44,4,6,2,3,20,90
1,Cercado,1,Cochabamba,821,Cochabamba,220,Unidad Educativa Jose Ignacio Sanjines,3006241,10,1,2,5,6,3,3,1,1,6,19
1,Cercado,1,Cochabamba,821,Cochabamba,221,Unidad Educativa Rene Crespo,3009441,1,6,11,15,17,5,7,2,0,89,36
1,Cercado,1,Cochabamba,821,Cochabamba,221,Unidad Educativa Rene Crespo,3009451,2,4,10,6,24,5,10,5,5,65,37
1,Cercado,1,Cochabamba,821,Cochabamba,221,Unidad Educativa Rene Crespo,3009461,3,4,4,7,29,7,8,2,3,82,43
1,Cercado,1,Cochabamba,821,Cochabamba,221,Unidad Educativa Rene Crespo,3009471,4,4,2,7,23,2,11,3,1,60,29
1,Cercado,1,Cochabamba,821,Cochabamba,222,Unidad Educativa Maria Josefa Mujia,3012241,1,7,8,7,27,5,5,3,2,80,33
1,Cercado,1,Cochabamba,821,Cochabamba,222,Unidad Educativa Maria Josefa Mujia,3012251,2,7,3,8,20,1,10,6,5,96,27
1,Cercado,1,Cochabamba,821,Cochabamba,222,Unidad Educativa Maria Josefa Mujia,3012261,3,5,10,3,23,4,11,1,1,97,24
1,Cercado,1,Cochabamba,821,Cochabamba,222,Unidad Educativa Maria Josefa Mujia,3012271,4,8,6,5,32,1,10,5,1,86,24
1,Cercado,1,Cochabamba,821,Cochabamba,222,Unidad Educativa Maria Josefa Mujia,3012281,5,6,3,5,27,3,8,1,1,103,27
1,Cercado,1,Cochabamba,821,Cochabamba,222,Unidad Educativa Maria Josefa Mujia,3012291,6,3,6,7,23,1,9,0,3,97,38
1,Cercado,1,Cochabamba,821,Cochabamba,222,Unidad Educativa Maria Josefa Mujia,3012301,7,1,5,10,24,3,3,3,1,92,31
1,Cercado,1,Cochabamba,821,Cochabamba,222,Unidad Educativa Maria Josefa Mujia,3012311,8,6,5,5,30,4,6,3,3,90,35
1,Cercado,1,Cochabamba,821,Cochabamba,222,Unidad Educativa Maria Josefa Mujia,3012321,9,3,8,7,21,3,5,3,0,114,26
1,Cercado,1,Cochabamba,821,Cochabamba,222,Unidad Educativa Maria Josefa Mujia,3012331,10,6,6,3,16,1,7,3,2,106,29
1,Cercado,1,Cochabamba,821,Cochabamba,222,Unidad Educativa Maria Josefa Mujia,3012341,11,5,5,3,24,2,11,3,3,76,39
1,Cercado,1,Cochabamba,821,Cochabamba,222,Unidad Educativa Maria Josefa Mujia,3012351,12,5,5,6,23,7,16,1,7,78,38
1,Cercado,1,Cochabamba,821,Cochabamba,222,Unidad Educativa Maria Josefa Mujia,3012361,13,8,6,6,17,6,6,0,1,96,30
1,Cercado,1,Cochabamba,821,Cochabamba,222,Unidad Educativa Maria Josefa Mujia,3012371,14,4,11,12,23,3,4,3,4,70,31
1,Cercado,1,Cochabamba,821,Cochabamba,222,Unidad Educativa Maria Josefa Mujia,3012381,15,3,3,5,32,5,8,3,0,84,34
1,Cercado,1,Cochabamba,821,Cochabamba,222,Unidad Educativa Maria Josefa Mujia,3012391,16,15,6,10,20,2,9,2,2,82,22
1,Cercado,1,Cochabamba,821,Cochabamba,222,Unidad Educativa Maria Josefa Mujia,3012401,17,3,8,5,28,4,4,3,3,95,24
1,Cercado,1,Cochabamba,821,Cochabamba,223,Colegio Venjamnin,3010061,1,3,4,6,33,3,10,1,3,74,37
1,Cercado,1,Cochabamba,821,Cochabamba,223,Colegio Venjamnin,3010071,2,5,7,10,37,3,8,2,0,68,46
1,Cercado,1,Cochabamba,821,Cochabamba,223,Colegio Venjamnin,3010081,3,2,2,2,26,3,15,6,6,67,52
1,Cercado,1,Cochabamba,821,Cochabamba,223,Colegio Venjamnin,3010091,4,6,9,7,23,3,5,4,5,71,37
1,Cercado,1,Cochabamba,821,Cochabamba,223,Colegio Venjamnin,3010101,5,3,7,5,27,3,9,2,4,87,46
1,Cercado,1,Cochabamba,821,Cochabamba,223,Colegio Venjamnin,3010111,6,7,3,2,26,1,7,3,2,79,43
1,Cercado,1,Cochabamba,821,Cochabamba,223,Colegio Venjamnin,3010121,7,5,6,6,33,7,10,0,10,60,50
1,Cercado,1,Cochabamba,821,Cochabamba,223,Colegio Venjamnin,3010131,8,5,9,4,21,3,8,2,4,81,41
1,Cercado,1,Cochabamba,821,Cochabamba,223,Colegio Venjamnin,3010141,9,6,6,8,34,2,6,3,1,83,38
1,Cercado,1,Cochabamba,821,Cochabamba,223,Colegio Venjamnin,3010151,10,6,9,3,35,2,12,2,3,66,43
1,Cercado,1,Cochabamba,821,Cochabamba,223,Colegio Venjamnin,3010161,11,3,4,6,28,4,3,6,5,83,39
1,Cercado,1,Cochabamba,821,Cochabamba,223,Colegio Venjamnin,3010171,12,3,7,8,31,4,4,0,4,81,44
1,Cercado,1,Cochabamba,821,Cochabamba,223,Colegio Venjamnin,3010181,13,1,11,8,24,4,16,1,3,73,48
1,Cercado,1,Cochabamba,821,Cochabamba,223,Colegio Venjamnin,3010191,14,3,6,7,32,3,8,2,8,63,45
1,Cercado,1,Cochabamba,821,Cochabamba,223,Colegio Venjamnin,3010201,15,2,1,4,8,2,3,0,2,24,24
1,Cercado,1,Cochabamba,821,Cochabamba,224,Unidad Educativa Atiy,3013561,1,9,7,8,28,2,10,5,4,72,38
1,Cercado,1,Cochabamba,821,Cochabamba,224,Unidad Educativa Atiy,3013571,2,6,7,8,26,4,5,7,3,80,42
1,Cercado,1,Cochabamba,821,Cochabamba,224,Unidad Educativa Atiy,3013581,3,7,4,11,26,1,7,4,0,85,37
1,Cercado,1,Cochabamba,821,Cochabamba,224,Unidad Educativa Atiy,3013591,4,8,5,7,19,4,3,4,4,82,51
1,Cercado,1,Cochabamba,821,Cochabamba,224,Unidad Educativa Atiy,3013601,5,6,3,4,24,2,9,1,2,77,51
1,Cercado,1,Cochabamba,821,Cochabamba,224,Unidad Educativa Atiy,3013611,6,11,5,5,22,3,6,2,2,105,35
1,Cercado,1,Cochabamba,821,Cochabamba,224,Unidad Educativa Atiy,3013621,7,3,5,13,23,5,6,6,0,75,38
1,Cercado,1,Cochabamba,821,Cochabamba,224,Unidad Educativa Atiy,3013631,8,5,4,8,20,2,7,2,2,87,36
1,Cercado,1,Cochabamba,821,Cochabamba,224,Unidad Educativa Atiy,3013641,9,3,1,6,25,3,7,3,5,68,32
1,Cercado,1,Cochabamba,821,Cochabamba,224,Unidad Educativa Atiy,3013651,10,3,2,0,7,2,2,0,0,32,8
1,Cercado,1,Cochabamba,821,Cochabamba,225,Escuela Central Taquiña A,3001901,1,3,19,13,33,5,5,3,1,34,73
1,Cercado,1,Cochabamba,821,Cochabamba,225,Escuela Central Taquiña A,3001911,2,6,11,5,31,1,9,1,3,35,77
1,Cercado,1,Cochabamba,821,Cochabamba,225,Escuela Central Taquiña A,3001921,3,3,17,5,39,4,8,1,5,43,64
1,Cercado,1,Cochabamba,821,Cochabamba,225,Escuela Central Taquiña A,3001931,4,7,10,5,31,5,13,1,4,72,49
1,Cercado,1,Cochabamba,821,Cochabamba,225,Escuela Central Taquiña A,3001941,5,5,7,6,29,5,3,1,6,55,74
1,Cercado,1,Cochabamba,821,Cochabamba,225,Escuela Central Taquiña A,3001951,6,9,8,5,41,2,6,2,2,62,46
1,Cercado,1,Cochabamba,821,Cochabamba,225,Escuela Central Taquiña A,3001961,7,4,16,5,34,9,11,1,7,36,67
1,Cercado,1,Cochabamba,821,Cochabamba,225,Escuela Central Taquiña A,3001971,8,6,15,5,32,6,8,0,0,59,59
1,Cercado,1,Cochabamba,821,Cochabamba,225,Escuela Central Taquiña A,3001981,9,3,14,11,45,5,7,1,2,49,60
1,Cercado,1,Cochabamba,821,Cochabamba,225,Escuela Central Taquiña A,3001991,10,6,10,6,29,7,9,0,2,73,46
1,Cercado,1,Cochabamba,821,Cochabamba,225,Escuela Central Taquiña A,3002001,11,2,13,9,31,10,7,1,0,40,64
1,Cercado,1,Cochabamba,821,Cochabamba,225,Escuela Central Taquiña A,3002011,12,1,8,9,30,2,10,4,5,46,73
1,Cercado,1,Cochabamba,821,Cochabamba,225,Escuela Central Taquiña A,3002021,13,5,12,11,37,5,7,2,3,59,56
1,Cercado,1,Cochabamba,821,Cochabamba,225,Escuela Central Taquiña A,3002031,14,1,15,10,52,4,6,3,1,32,75
1,Cercado,1,Cochabamba,821,Cochabamba,225,Escuela Central Taquiña A,3002041,15,2,15,8,33,4,7,0,0,41,67
1,Cercado,1,Cochabamba,821,Cochabamba,225,Escuela Central Taquiña A,3002051,16,6,13,9,37,5,9,1,1,39,72
1,Cercado,1,Cochabamba,821,Cochabamba,225,Escuela Central Taquiña A,3002061,17,9,12,5,32,5,7,1,5,36,73
1,Cercado,1,Cochabamba,821,Cochabamba,225,Escuela Central Taquiña A,3002071,18,1,13,5,15,3,4,0,1,19,40
1,Cercado,1,Cochabamba,821,Cochabamba,226,Unidad Educativa Rosendo Peña,3003891,1,7,14,12,30,2,7,1,4,19,107
1,Cercado,1,Cochabamba,821,Cochabamba,226,Unidad Educativa Rosendo Peña,3003901,2,5,12,16,24,6,10,2,3,20,108
1,Cercado,1,Cochabamba,821,Cochabamba,226,Unidad Educativa Rosendo Peña,3003911,3,2,13,11,35,3,11,4,2,17,102
1,Cercado,1,Cochabamba,821,Cochabamba,226,Unidad Educativa Rosendo Peña,3003921,4,4,16,16,37,1,1,4,4,13,100
1,Cercado,1,Cochabamba,821,Cochabamba,226,Unidad Educativa Rosendo Peña,3003931,5,3,17,21,35,0,1,0,5,20,94
1,Cercado,1,Cochabamba,821,Cochabamba,226,Unidad Educativa Rosendo Peña,3003941,6,3,24,14,21,2,4,1,7,18,98
1,Cercado,1,Cochabamba,821,Cochabamba,226,Unidad Educativa Rosendo Peña,3003951,7,5,14,15,32,2,7,2,5,13,103
1,Cercado,1,Cochabamba,821,Cochabamba,226,Unidad Educativa Rosendo Peña,3003961,8,6,16,17,24,1,6,1,2,13,100
1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,3016721,1,8,2,2,14,4,12,1,0,127,10
1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,3016731,2,2,4,4,12,3,6,2,1,147,14
1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,3016741,3,1,3,2,13,4,4,2,0,134,15
1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,3016751,4,6,6,3,9,2,6,1,3,123,10
1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,3016761,5,9,6,0,19,2,11,2,1,122,11
1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,3016771,6,4,0,2,7,3,9,1,1,152,8
1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,3016781,7,4,1,1,10,2,6,0,1,139,11
1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,3016791,8,4,3,2,15,2,6,2,2,135,13
1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,3016801,9,5,4,1,14,0,7,2,3,117,13
1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,3016811,10,1,5,3,16,3,3,2,2,141,19
1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,3016821,11,5,3,2,12,3,5,1,1,115,17
1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,3016831,12,7,3,2,17,1,7,0,3,125,14
1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,3016841,13,3,7,0,11,2,6,1,1,115,18
1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,3016851,14,4,3,5,12,2,6,0,1,117,10
1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,3016861,15,8,3,0,22,3,12,3,2,107,12
1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,3016871,16,6,3,2,15,2,8,1,3,122,17
1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,3016881,17,4,1,3,17,2,6,0,1,127,14
1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,3016891,18,6,2,1,17,5,10,0,1,99,29
1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,3016901,19,3,4,1,12,4,7,1,2,125,25
1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,3016911,20,2,5,3,6,3,9,1,0,136,13
1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,3016921,21,5,0,6,17,1,4,0,2,128,23
1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,3016931,22,5,3,1,12,4,3,1,2,126,22
1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,3016941,23,2,4,1,13,2,5,2,1,128,21
1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,3016951,24,2,4,1,6,1,4,1,2,92,12
1,Cercado,1,Cochabamba,821,Cochabamba,227,Unidad Educativa Dionisio Morales Choque,3016961,25,3,1,3,8,3,6,2,0,90,18
1,Cercado,1,Cochabamba,821,Cochabamba,229,U. E. San Nicolas Club de Leones,3016971,1,4,2,13,20,1,8,2,3,93,29
1,Cercado,1,Cochabamba,821,Cochabamba,229,U. E. San Nicolas Club de Leones,3016981,2,3,1,2,14,6,13,1,5,99,34
1,Cercado,1,Cochabamba,821,Cochabamba,229,U. E. San Nicolas Club de Leones,3016991,3,3,9,4,18,5,9,5,5,94,20
1,Cercado,1,Cochabamba,821,Cochabamba,229,U. E. San Nicolas Club de Leones,3017001,4,5,2,3,17,1,5,4,2,121,21
1,Cercado,1,Cochabamba,821,Cochabamba,229,U. E. San Nicolas Club de Leones,3017011,5,4,5,5,17,3,2,2,0,125,16
1,Cercado,1,Cochabamba,821,Cochabamba,229,U. E. San Nicolas Club de Leones,3017021,6,1,6,3,13,2,4,1,3,117,21
1,Cercado,1,Cochabamba,821,Cochabamba,229,U. E. San Nicolas Club de Leones,3017031,7,6,9,6,18,5,5,3,5,85,30
1,Cercado,1,Cochabamba,821,Cochabamba,229,U. E. San Nicolas Club de Leones,3017041,8,2,4,2,13,4,5,1,1,108,27
1,Cercado,1,Cochabamba,821,Cochabamba,229,U. E. San Nicolas Club de Leones,3017051,9,1,4,3,9,2,0,1,4,120,23
1,Cercado,1,Cochabamba,821,Cochabamba,229,U. E. San Nicolas Club de Leones,3017061,10,3,3,9,10,5,8,2,5,122,19
1,Cercado,1,Cochabamba,821,Cochabamba,229,U. E. San Nicolas Club de Leones,3017071,11,6,5,4,12,1,7,2,2,96,18
1,Cercado,1,Cochabamba,821,Cochabamba,229,U. E. San Nicolas Club de Leones,3017081,12,5,5,7,17,2,7,5,1,108,23
1,Cercado,1,Cochabamba,821,Cochabamba,229,U. E. San Nicolas Club de Leones,3017091,13,6,9,3,16,3,7,0,6,108,18
1,Cercado,1,Cochabamba,821,Cochabamba,229,U. E. San Nicolas Club de Leones,3017101,14,6,4,3,7,1,6,4,4,137,22
1,Cercado,1,Cochabamba,821,Cochabamba,229,U. E. San Nicolas Club de Leones,3017111,15,7,4,4,14,0,7,6,0,113,32
1,Cercado,1,Cochabamba,821,Cochabamba,229,U. E. San Nicolas Club de Leones,3017121,16,3,2,9,20,3,5,0,2,123,20
1,Cercado,1,Cochabamba,821,Cochabamba,229,U. E. San Nicolas Club de Leones,3017131,17,2,5,13,16,3,7,3,6,107,22
1,Cercado,1,Cochabamba,821,Cochabamba,230,Unidad Educativa Stefano Hotellier,3012611,1,6,5,6,23,4,4,3,3,85,36
1,Cercado,1,Cochabamba,821,Cochabamba,230,Unidad Educativa Stefano Hotellier,3012621,2,8,13,3,21,0,6,3,1,103,28
1,Cercado,1,Cochabamba,821,Cochabamba,230,Unidad Educativa Stefano Hotellier,3012631,3,5,8,9,20,2,14,2,2,102,30
1,Cercado,1,Cochabamba,821,Cochabamba,230,Unidad Educativa Stefano Hotellier,3012641,4,5,6,5,27,3,2,5,4,108,14
1,Cercado,1,Cochabamba,821,Cochabamba,230,Unidad Educativa Stefano Hotellier,3012651,5,8,3,7,22,4,4,3,7,100,26
1,Cercado,1,Cochabamba,821,Cochabamba,230,Unidad Educativa Stefano Hotellier,3012661,6,12,3,8,27,2,15,2,3,88,30
1,Cercado,1,Cochabamba,821,Cochabamba,230,Unidad Educativa Stefano Hotellier,3012671,7,4,4,6,34,8,6,1,3,89,33
1,Cercado,1,Cochabamba,821,Cochabamba,230,Unidad Educativa Stefano Hotellier,3012681,8,4,4,6,33,3,4,4,0,81,44
1,Cercado,1,Cochabamba,821,Cochabamba,230,Unidad Educativa Stefano Hotellier,3012691,9,11,7,10,18,3,8,3,1,84,27
1,Cercado,1,Cochabamba,821,Cochabamba,230,Unidad Educativa Stefano Hotellier,3012701,10,7,5,5,33,3,8,2,1,92,34
1,Cercado,1,Cochabamba,821,Cochabamba,230,Unidad Educativa Stefano Hotellier,3012711,11,6,4,8,29,5,4,4,3,96,32
1,Cercado,1,Cochabamba,821,Cochabamba,230,Unidad Educativa Stefano Hotellier,3012721,12,5,3,6,19,5,10,3,5,93,26
1,Cercado,1,Cochabamba,821,Cochabamba,230,Unidad Educativa Stefano Hotellier,3012731,13,6,3,4,17,3,3,2,2,90,32
1,Cercado,1,Cochabamba,821,Cochabamba,230,Unidad Educativa Stefano Hotellier,3012741,14,7,3,4,28,2,7,3,2,101,15
1,Cercado,1,Cochabamba,821,Cochabamba,230,Unidad Educativa Stefano Hotellier,3012751,15,6,12,10,24,2,4,3,1,83,25
1,Cercado,1,Cochabamba,821,Cochabamba,230,Unidad Educativa Stefano Hotellier,3012761,16,2,2,2,8,0,1,0,0,13,4
1,Cercado,1,Cochabamba,821,Cochabamba,231,Unidad Educativa 14 de Septiembre,3003231,1,4,25,10,29,3,8,1,3,11,115
1,Cercado,1,Cochabamba,821,Cochabamba,231,Unidad Educativa 14 de Septiembre,3003241,2,3,17,7,40,2,5,2,1,12,106
1,Cercado,1,Cochabamba,821,Cochabamba,231,Unidad Educativa 14 de Septiembre,3003251,3,6,12,14,35,2,5,1,5,13,106
1,Cercado,1,Cochabamba,821,Cochabamba,231,Unidad Educativa 14 de Septiembre,3003261,4,6,19,13,27,5,6,1,3,14,108
1,Cercado,1,Cochabamba,821,Cochabamba,231,Unidad Educativa 14 de Septiembre,3003271,5,6,16,22,28,3,5,3,1,16,106
