CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,AGN,LIBRE,PATRIA-UNIDOS,MTS,XS-CH,FRI,NGP,A-UPP
1,Oropeza,1,Sucre,2794,Sucre,212,Esc. Guido Villagomez,1005951,11,28,15,50,7,13,8,,14
1,Oropeza,1,Sucre,2794,Sucre,212,Esc. Guido Villagomez,1005961,12,44,13,51,4,11,6,,12
1,Oropeza,1,Sucre,2794,Sucre,212,Esc. Guido Villagomez,1005971,13,40,17,53,7,17,9,,8
1,Oropeza,1,Sucre,2794,Sucre,212,Esc. Guido Villagomez,1005981,14,41,18,46,6,16,5,,13
1,Oropeza,1,Sucre,2794,Sucre,212,Esc. Guido Villagomez,1005991,15,39,18,53,7,21,6,,3
1,Oropeza,1,Sucre,2794,Sucre,212,Esc. Guido Villagomez,1006001,16,27,16,54,7,17,3,,18
1,Oropeza,1,Sucre,2794,Sucre,212,Esc. Guido Villagomez,1006011,17,40,20,50,6,13,9,,13
1,Oropeza,1,Sucre,2794,Sucre,212,Esc. Guido Villagomez,1006021,18,44,14,48,7,8,5,,11
1,Oropeza,1,Sucre,2794,Sucre,212,Esc. Guido Villagomez,1006031,19,45,19,43,8,17,2,,10
1,Oropeza,1,Sucre,2794,Sucre,212,Esc. Guido Villagomez,1006041,20,38,19,58,7,12,8,,10
1,Oropeza,1,Sucre,2794,Sucre,212,Esc. Guido Villagomez,1006051,21,31,12,64,6,20,8,,11
1,Oropeza,1,Sucre,2794,Sucre,212,Esc. Guido Villagomez,1006061,22,42,13,50,8,13,7,,10
1,Oropeza,1,Sucre,2794,Sucre,212,Esc. Guido Villagomez,1006071,23,49,20,46,6,17,10,,8
1,Oropeza,1,Sucre,2794,Sucre,212,Esc. Guido Villagomez,1006081,24,25,9,21,5,8,3,,4
1,Oropeza,1,Sucre,2794,Sucre,216,Col. Jorge Revilla,1002941,1,34,19,74,6,19,4,,8
1,Oropeza,1,Sucre,2794,Sucre,216,Col. Jorge Revilla,1002951,2,49,23,59,4,17,4,,11
1,Oropeza,1,Sucre,2794,Sucre,216,Col. Jorge Revilla,1002961,3,47,16,64,4,17,4,,11
1,Oropeza,1,Sucre,2794,Sucre,216,Col. Jorge Revilla,1002971,4,47,18,53,4,8,8,,13
1,Oropeza,1,Sucre,2794,Sucre,216,Col. Jorge Revilla,1002981,5,42,14,57,8,6,8,,11
1,Oropeza,1,Sucre,2794,Sucre,216,Col. Jorge Revilla,1002991,6,44,13,47,4,12,8,,8
1,Oropeza,1,Sucre,2794,Sucre,216,Col. Jorge Revilla,1003001,7,49,15,49,6,11,10,,6
1,Oropeza,1,Sucre,2794,Sucre,216,Col. Jorge Revilla,1003011,8,39,13,69,4,20,7,,10
1,Oropeza,1,Sucre,2794,Sucre,216,Col. Jorge Revilla,1003021,9,38,15,58,6,15,7,,13
1,Oropeza,1,Sucre,2794,Sucre,216,Col. Jorge Revilla,1003031,10,30,20,64,5,10,8,,11
1,Oropeza,1,Sucre,2794,Sucre,216,Col. Jorge Revilla,1003041,11,48,23,55,3,12,11,,15
1,Oropeza,1,Sucre,2794,Sucre,216,Col. Jorge Revilla,1003051,12,30,23,52,4,12,11,,11
1,Oropeza,1,Sucre,2794,Sucre,216,Col. Jorge Revilla,1003061,13,30,20,42,5,19,9,,8
1,Oropeza,1,Sucre,2794,Sucre,216,Col. Jorge Revilla,1003071,14,41,25,49,1,16,5,,5
1,Oropeza,1,Sucre,2794,Sucre,216,Col. Jorge Revilla,1003081,15,38,16,67,4,12,5,,6
1,Oropeza,1,Sucre,2794,Sucre,216,Col. Jorge Revilla,1003091,16,47,14,44,4,20,8,,13
1,Oropeza,1,Sucre,2794,Sucre,216,Col. Jorge Revilla,1003101,17,36,27,48,9,9,6,,8
1,Oropeza,1,Sucre,2794,Sucre,216,Col. Jorge Revilla,1003111,18,40,18,45,7,14,7,,9
1,Oropeza,1,Sucre,2794,Sucre,216,Col. Jorge Revilla,1003121,19,42,20,54,6,16,3,,7
1,Oropeza,1,Sucre,2794,Sucre,216,Col. Jorge Revilla,1003131,20,44,12,67,0,13,6,,8
1,Oropeza,1,Sucre,2794,Sucre,216,Col. Jorge Revilla,1003141,21,55,20,56,6,8,6,,10
1,Oropeza,1,Sucre,2794,Sucre,216,Col. Jorge Revilla,1003151,22,52,19,45,4,20,13,,14
1,Oropeza,1,Sucre,2794,Sucre,216,Col. Jorge Revilla,1003161,23,38,20,63,5,14,3,,7
1,Oropeza,1,Sucre,2794,Sucre,216,Col. Jorge Revilla,1003171,24,49,27,54,4,12,5,,10
1,Oropeza,1,Sucre,2794,Sucre,216,Col. Jorge Revilla,1003181,25,10,12,23,1,5,3,,2
1,Oropeza,1,Sucre,2794,Sucre,217,U.E. Marcelo Quiroga Santa Cruz,1002721,1,37,9,46,2,16,10,,10
1,Oropeza,1,Sucre,2794,Sucre,217,U.E. Marcelo Quiroga Santa Cruz,1002731,2,41,9,46,2,24,3,,7
1,Oropeza,1,Sucre,2794,Sucre,217,U.E. Marcelo Quiroga Santa Cruz,1002741,3,45,18,48,6,19,4,,9
1,Oropeza,1,Sucre,2794,Sucre,217,U.E. Marcelo Quiroga Santa Cruz,1002751,4,39,18,44,5,8,6,,13
1,Oropeza,1,Sucre,2794,Sucre,217,U.E. Marcelo Quiroga Santa Cruz,1002761,5,22,12,55,7,13,8,,5
1,Oropeza,1,Sucre,2794,Sucre,217,U.E. Marcelo Quiroga Santa Cruz,1002771,6,33,17,43,9,20,5,,5
1,Oropeza,1,Sucre,2794,Sucre,217,U.E. Marcelo Quiroga Santa Cruz,1002781,7,21,13,51,3,14,5,,13
1,Oropeza,1,Sucre,2794,Sucre,217,U.E. Marcelo Quiroga Santa Cruz,1002791,8,45,14,57,8,12,3,,6
1,Oropeza,1,Sucre,2794,Sucre,217,U.E. Marcelo Quiroga Santa Cruz,1002801,9,35,20,40,6,8,5,,12
1,Oropeza,1,Sucre,2794,Sucre,217,U.E. Marcelo Quiroga Santa Cruz,1002811,10,35,13,40,5,18,10,,10
1,Oropeza,1,Sucre,2794,Sucre,217,U.E. Marcelo Quiroga Santa Cruz,1002821,11,33,16,60,8,11,8,,10
1,Oropeza,1,Sucre,2794,Sucre,217,U.E. Marcelo Quiroga Santa Cruz,1002831,12,21,18,48,4,16,9,,10
1,Oropeza,1,Sucre,2794,Sucre,217,U.E. Marcelo Quiroga Santa Cruz,1002841,13,38,18,43,4,14,6,,8
1,Oropeza,1,Sucre,2794,Sucre,217,U.E. Marcelo Quiroga Santa Cruz,1002851,14,26,17,46,7,13,13,,14
1,Oropeza,1,Sucre,2794,Sucre,217,U.E. Marcelo Quiroga Santa Cruz,1002861,15,32,14,46,6,13,2,,13
1,Oropeza,1,Sucre,2794,Sucre,217,U.E. Marcelo Quiroga Santa Cruz,1002871,16,35,20,36,3,16,6,,7
1,Oropeza,1,Sucre,2794,Sucre,217,U.E. Marcelo Quiroga Santa Cruz,1002881,17,38,20,47,8,10,6,,5
1,Oropeza,1,Sucre,2794,Sucre,217,U.E. Marcelo Quiroga Santa Cruz,1002891,18,30,16,49,7,12,11,,16
1,Oropeza,1,Sucre,2794,Sucre,217,U.E. Marcelo Quiroga Santa Cruz,1002901,19,32,19,55,3,13,7,,11
1,Oropeza,1,Sucre,2794,Sucre,217,U.E. Marcelo Quiroga Santa Cruz,1002911,20,36,15,42,5,14,8,,11
1,Oropeza,1,Sucre,2794,Sucre,217,U.E. Marcelo Quiroga Santa Cruz,1002921,21,36,21,53,3,13,7,,11
1,Oropeza,1,Sucre,2794,Sucre,217,U.E. Marcelo Quiroga Santa Cruz,1002931,22,6,3,17,1,5,1,,3
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003251,1,27,19,48,9,14,6,,7
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003261,2,41,21,56,7,16,8,,5
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003271,3,35,18,48,4,27,7,,7
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003281,4,35,12,59,3,8,8,,10
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003291,5,35,23,28,5,10,6,,12
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003301,6,26,16,55,7,16,7,,11
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003311,7,35,10,57,5,11,6,,12
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003321,8,28,11,47,6,15,5,,7
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003331,9,25,14,57,6,13,7,,13
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003341,10,29,16,63,8,10,4,,11
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003351,11,31,13,44,9,19,8,,6
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003361,12,24,18,73,5,10,6,,7
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003371,13,25,11,48,10,14,9,,8
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003381,14,28,14,44,4,12,6,,11
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003391,15,31,18,49,5,6,12,,12
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003401,16,47,14,46,6,12,15,,10
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003411,17,32,15,57,6,6,8,,8
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003421,18,23,15,45,3,18,13,,15
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003431,19,26,9,52,6,13,8,,18
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003441,20,38,13,44,5,14,9,,12
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003451,21,35,10,46,4,19,6,,6
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003461,22,40,11,43,7,20,7,,8
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003471,23,24,18,58,6,10,12,,8
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003481,24,32,18,52,1,8,10,,5
1,Oropeza,1,Sucre,2794,Sucre,219,U.E. Las Americas,1003491,25,9,5,11,0,4,0,,1
1,Oropeza,1,Sucre,2794,Sucre,222,Col. Cardenal Maurer,1001191,1,53,24,56,2,12,13,,6
1,Oropeza,1,Sucre,2794,Sucre,222,Col. Cardenal Maurer,1001201,2,64,25,32,5,23,6,,8
1,Oropeza,1,Sucre,2794,Sucre,222,Col. Cardenal Maurer,1001211,3,55,18,54,7,12,9,,3
1,Oropeza,1,Sucre,2794,Sucre,222,Col. Cardenal Maurer,1001221,4,69,32,40,7,9,12,,3
1,Oropeza,1,Sucre,2794,Sucre,222,Col. Cardenal Maurer,1001231,5,59,23,44,2,19,5,,10
1,Oropeza,1,Sucre,2794,Sucre,222,Col. Cardenal Maurer,1001241,6,56,24,55,7,13,6,,10
1,Oropeza,1,Sucre,2794,Sucre,222,Col. Cardenal Maurer,1001251,7,64,29,50,5,14,6,,6
1,Oropeza,1,Sucre,2794,Sucre,222,Col. Cardenal Maurer,1001261,8,67,24,42,5,14,16,,5
1,Oropeza,1,Sucre,2794,Sucre,222,Col. Cardenal Maurer,1001271,9,61,20,30,2,6,3,,5
1,Oropeza,1,Sucre,2794,Sucre,227,Col. Emilio Hoschman,1002101,1,32,8,51,3,15,8,,11
1,Oropeza,1,Sucre,2794,Sucre,227,Col. Emilio Hoschman,1002111,2,33,8,45,3,16,9,,10
1,Oropeza,1,Sucre,2794,Sucre,227,Col. Emilio Hoschman,1002121,3,30,12,48,5,15,10,,6
1,Oropeza,1,Sucre,2794,Sucre,227,Col. Emilio Hoschman,1002131,4,26,6,53,6,13,6,,8
1,Oropeza,1,Sucre,2794,Sucre,227,Col. Emilio Hoschman,1002141,5,21,15,46,8,15,5,,6
1,Oropeza,1,Sucre,2794,Sucre,227,Col. Emilio Hoschman,1002151,6,26,5,51,6,7,6,,14
1,Oropeza,1,Sucre,2794,Sucre,227,Col. Emilio Hoschman,1002161,7,34,9,41,5,23,11,,5
1,Oropeza,1,Sucre,2794,Sucre,227,Col. Emilio Hoschman,1002171,8,33,6,52,8,13,6,,10
1,Oropeza,1,Sucre,2794,Sucre,227,Col. Emilio Hoschman,1002181,9,29,6,51,4,10,10,,8
1,Oropeza,1,Sucre,2794,Sucre,227,Col. Emilio Hoschman,1002191,10,34,9,49,7,9,6,,6
1,Oropeza,1,Sucre,2794,Sucre,227,Col. Emilio Hoschman,1002201,11,21,9,69,5,16,6,,7
1,Oropeza,1,Sucre,2794,Sucre,227,Col. Emilio Hoschman,1002211,12,20,13,40,7,18,11,,8
1,Oropeza,1,Sucre,2794,Sucre,227,Col. Emilio Hoschman,1002221,13,29,11,63,6,6,9,,9
1,Oropeza,1,Sucre,2794,Sucre,227,Col. Emilio Hoschman,1002231,14,33,12,64,6,13,12,,10
1,Oropeza,1,Sucre,2794,Sucre,227,Col. Emilio Hoschman,1002241,15,27,9,53,7,11,9,,4
1,Oropeza,1,Sucre,2794,Sucre,227,Col. Emilio Hoschman,1002251,16,35,16,44,8,11,7,,10
1,Oropeza,1,Sucre,2794,Sucre,227,Col. Emilio Hoschman,1002261,17,17,14,44,10,17,7,,9
1,Oropeza,1,Sucre,2794,Sucre,227,Col. Emilio Hoschman,1002271,18,31,9,39,2,13,11,,6
1,Oropeza,1,Sucre,2794,Sucre,227,Col. Emilio Hoschman,1002281,19,31,10,52,9,9,7,,10
1,Oropeza,1,Sucre,2794,Sucre,227,Col. Emilio Hoschman,1002291,20,29,12,48,6,13,9,,14
1,Oropeza,1,Sucre,2794,Sucre,227,Col. Emilio Hoschman,1002301,21,25,11,59,7,13,4,,13
1,Oropeza,1,Sucre,2794,Sucre,227,Col. Emilio Hoschman,1002311,22,21,6,26,3,8,3,,1
1,Oropeza,1,Sucre,2794,Sucre,228,Colegio Fe y Alegria,1006751,1,64,21,47,6,15,6,,7
1,Oropeza,1,Sucre,2794,Sucre,228,Colegio Fe y Alegria,1006761,2,50,23,48,1,12,9,,14
1,Oropeza,1,Sucre,2794,Sucre,228,Colegio Fe y Alegria,1006771,3,53,22,65,2,17,4,,18
1,Oropeza,1,Sucre,2794,Sucre,228,Colegio Fe y Alegria,1006781,4,46,27,53,2,12,6,,5
1,Oropeza,1,Sucre,2794,Sucre,228,Colegio Fe y Alegria,1006791,5,60,25,50,4,22,9,,6
1,Oropeza,1,Sucre,2794,Sucre,228,Colegio Fe y Alegria,1006801,6,57,22,55,2,21,2,,9
1,Oropeza,1,Sucre,2794,Sucre,228,Colegio Fe y Alegria,1006811,7,43,30,44,6,19,11,,6
1,Oropeza,1,Sucre,2794,Sucre,228,Colegio Fe y Alegria,1006821,8,64,22,52,5,15,15,,4
1,Oropeza,1,Sucre,2794,Sucre,228,Colegio Fe y Alegria,1006831,9,52,20,53,1,19,1,,6
1,Oropeza,1,Sucre,2794,Sucre,228,Colegio Fe y Alegria,1006841,10,49,29,43,6,19,6,,9
1,Oropeza,1,Sucre,2794,Sucre,228,Colegio Fe y Alegria,1006851,11,47,21,59,6,11,7,,9
1,Oropeza,1,Sucre,2794,Sucre,228,Colegio Fe y Alegria,1006861,12,48,27,58,4,11,10,,4
1,Oropeza,1,Sucre,2794,Sucre,228,Colegio Fe y Alegria,1006871,13,60,22,48,4,20,4,,13
1,Oropeza,1,Sucre,2794,Sucre,228,Colegio Fe y Alegria,1006881,14,44,18,60,3,15,8,,9
1,Oropeza,1,Sucre,2794,Sucre,228,Colegio Fe y Alegria,1006891,15,50,24,48,6,16,8,,12
1,Oropeza,1,Sucre,2794,Sucre,228,Colegio Fe y Alegria,1006901,16,55,22,59,6,16,7,,5
1,Oropeza,1,Sucre,2794,Sucre,228,Colegio Fe y Alegria,1006911,17,48,26,51,8,13,12,,12
1,Oropeza,1,Sucre,2794,Sucre,228,Colegio Fe y Alegria,1006921,18,57,23,46,9,16,3,,8
1,Oropeza,1,Sucre,2794,Sucre,228,Colegio Fe y Alegria,1006931,19,52,24,52,4,13,6,,6
1,Oropeza,1,Sucre,2794,Sucre,228,Colegio Fe y Alegria,1006941,20,61,24,53,1,12,9,,7
1,Oropeza,1,Sucre,2794,Sucre,228,Colegio Fe y Alegria,1006951,21,14,3,11,2,0,2,,3
1,Oropeza,1,Sucre,2794,Sucre,229,Colegio Domingo Sabio,1007631,1,34,27,44,3,36,4,,11
1,Oropeza,1,Sucre,2794,Sucre,229,Colegio Domingo Sabio,1007641,2,63,23,53,1,12,5,,6
1,Oropeza,1,Sucre,2794,Sucre,229,Colegio Domingo Sabio,1007651,3,35,20,58,5,13,7,,14
1,Oropeza,1,Sucre,2794,Sucre,229,Colegio Domingo Sabio,1007661,4,43,13,50,7,18,9,,14
1,Oropeza,1,Sucre,2794,Sucre,229,Colegio Domingo Sabio,1007671,5,40,20,40,2,15,7,,13
1,Oropeza,1,Sucre,2794,Sucre,229,Colegio Domingo Sabio,1007681,6,35,19,51,7,8,8,,12
1,Oropeza,1,Sucre,2794,Sucre,229,Colegio Domingo Sabio,1007691,7,39,14,40,1,22,5,,9
1,Oropeza,1,Sucre,2794,Sucre,229,Colegio Domingo Sabio,1007701,8,36,24,40,5,20,3,,10
1,Oropeza,1,Sucre,2794,Sucre,229,Colegio Domingo Sabio,1007711,9,43,21,53,3,12,3,,8
1,Oropeza,1,Sucre,2794,Sucre,229,Colegio Domingo Sabio,1007721,10,51,18,42,2,9,11,,7
1,Oropeza,1,Sucre,2794,Sucre,229,Colegio Domingo Sabio,1007731,11,4,7,22,2,5,1,,3
1,Oropeza,1,Sucre,2794,Sucre,230,Unidad Educativa 6 de Junio,1007331,1,40,23,54,9,9,9,,5
1,Oropeza,1,Sucre,2794,Sucre,230,Unidad Educativa 6 de Junio,1007341,2,45,17,48,6,20,5,,7
1,Oropeza,1,Sucre,2794,Sucre,230,Unidad Educativa 6 de Junio,1007351,3,26,19,52,14,10,6,,12
1,Oropeza,1,Sucre,2794,Sucre,230,Unidad Educativa 6 de Junio,1007361,4,24,17,55,10,10,9,,8
1,Oropeza,1,Sucre,2794,Sucre,230,Unidad Educativa 6 de Junio,1007371,5,35,17,55,10,10,7,,9
1,Oropeza,1,Sucre,2794,Sucre,230,Unidad Educativa 6 de Junio,1007381,6,32,17,72,2,11,10,,9
1,Oropeza,1,Sucre,2794,Sucre,230,Unidad Educativa 6 de Junio,1007391,7,37,15,53,4,7,5,,12
1,Oropeza,1,Sucre,2794,Sucre,230,Unidad Educativa 6 de Junio,1007401,8,37,18,50,3,13,9,,6
1,Oropeza,1,Sucre,2794,Sucre,230,Unidad Educativa 6 de Junio,1007411,9,32,18,60,8,11,8,,7
1,Oropeza,1,Sucre,2794,Sucre,230,Unidad Educativa 6 de Junio,1007421,10,28,26,49,2,17,5,,7
1,Oropeza,1,Sucre,2794,Sucre,230,Unidad Educativa 6 de Junio,1007431,11,47,16,56,4,10,5,,10
1,Oropeza,1,Sucre,2794,Sucre,230,Unidad Educativa 6 de Junio,1007441,12,24,22,60,5,13,9,,9
1,Oropeza,1,Sucre,2794,Sucre,230,Unidad Educativa 6 de Junio,1007451,13,34,18,54,6,17,10,,4
1,Oropeza,1,Sucre,2794,Sucre,230,Unidad Educativa 6 de Junio,1007461,14,40,22,53,7,4,5,,10
1,Oropeza,1,Sucre,2794,Sucre,230,Unidad Educativa 6 de Junio,1007471,15,30,25,63,5,15,6,,10
1,Oropeza,1,Sucre,2794,Sucre,230,Unidad Educativa 6 de Junio,1007481,16,28,7,41,2,10,8,,10
1,Oropeza,1,Sucre,2794,Sucre,231,E.S.F.M. Mariscal Sucre,1001801,1,44,29,46,0,11,9,,11
1,Oropeza,1,Sucre,2794,Sucre,231,E.S.F.M. Mariscal Sucre,1001811,2,48,19,61,6,11,11,,2
1,Oropeza,1,Sucre,2794,Sucre,231,E.S.F.M. Mariscal Sucre,1001821,3,59,27,52,6,16,8,,3
1,Oropeza,1,Sucre,2794,Sucre,231,E.S.F.M. Mariscal Sucre,1001831,4,46,21,65,3,17,8,,9
1,Oropeza,1,Sucre,2794,Sucre,231,E.S.F.M. Mariscal Sucre,1001841,5,54,23,51,3,15,8,,7
1,Oropeza,1,Sucre,2794,Sucre,231,E.S.F.M. Mariscal Sucre,1001851,6,52,23,53,4,16,4,,8
1,Oropeza,1,Sucre,2794,Sucre,231,E.S.F.M. Mariscal Sucre,1001861,7,9,4,2,0,0,0,,2
1,Oropeza,1,Sucre,2794,Sucre,400,Fac. Derecho,1004501,1,59,16,49,4,16,5,,7
1,Oropeza,1,Sucre,2794,Sucre,400,Fac. Derecho,1004511,2,68,25,49,1,12,6,,3
1,Oropeza,1,Sucre,2794,Sucre,400,Fac. Derecho,1004521,3,50,27,55,6,16,6,,1
1,Oropeza,1,Sucre,2794,Sucre,400,Fac. Derecho,1004531,4,64,19,65,3,17,5,,4
1,Oropeza,1,Sucre,2794,Sucre,400,Fac. Derecho,1004541,5,56,25,41,3,15,9,,10
1,Oropeza,1,Sucre,2794,Sucre,400,Fac. Derecho,1004551,6,56,15,42,4,26,5,,9
1,Oropeza,1,Sucre,2794,Sucre,400,Fac. Derecho,1004561,7,71,25,53,2,20,6,,1
1,Oropeza,1,Sucre,2794,Sucre,400,Fac. Derecho,1004571,8,54,26,64,1,20,3,,8
1,Oropeza,1,Sucre,2794,Sucre,400,Fac. Derecho,1004581,9,67,19,40,2,16,4,,4
1,Oropeza,1,Sucre,2794,Sucre,400,Fac. Derecho,1004591,10,51,29,55,4,9,5,,7
1,Oropeza,1,Sucre,2794,Sucre,400,Fac. Derecho,1004601,11,54,21,61,4,25,5,,7
1,Oropeza,1,Sucre,2794,Sucre,400,Fac. Derecho,1004611,12,63,24,51,1,19,2,,4
1,Oropeza,1,Sucre,2794,Sucre,400,Fac. Derecho,1004621,13,60,29,50,1,15,7,,9
1,Oropeza,1,Sucre,2794,Sucre,400,Fac. Derecho,1004631,14,56,23,46,6,13,6,,5
1,Oropeza,1,Sucre,2794,Sucre,400,Fac. Derecho,1004641,15,54,23,51,6,15,4,,3
1,Oropeza,1,Sucre,2794,Sucre,401,Col. Victorino Vega,1008931,1,45,21,46,3,16,7,,6
1,Oropeza,1,Sucre,2794,Sucre,401,Col. Victorino Vega,1008941,2,46,17,48,8,14,2,,6
1,Oropeza,1,Sucre,2794,Sucre,401,Col. Victorino Vega,1008951,3,63,13,48,6,11,5,,6
1,Oropeza,1,Sucre,2794,Sucre,401,Col. Victorino Vega,1008961,4,48,13,46,3,12,4,,4
1,Oropeza,1,Sucre,2794,Sucre,401,Col. Victorino Vega,1008971,5,46,15,42,4,12,5,,9
1,Oropeza,1,Sucre,2794,Sucre,401,Col. Victorino Vega,1008981,6,51,8,42,1,13,7,,10
1,Oropeza,1,Sucre,2794,Sucre,401,Col. Victorino Vega,1008991,7,52,5,60,0,13,6,,9
1,Oropeza,1,Sucre,2794,Sucre,401,Col. Victorino Vega,1009001,8,45,14,55,6,13,2,,4
1,Oropeza,1,Sucre,2794,Sucre,401,Col. Victorino Vega,1009011,9,47,21,46,7,13,4,,6
1,Oropeza,1,Sucre,2794,Sucre,401,Col. Victorino Vega,1009021,10,56,8,57,5,10,4,,6
1,Oropeza,1,Sucre,2794,Sucre,401,Col. Victorino Vega,1009031,11,36,21,62,4,26,3,,3
1,Oropeza,1,Sucre,2794,Sucre,401,Col. Victorino Vega,1009041,12,57,14,53,1,15,3,,11
1,Oropeza,1,Sucre,2794,Sucre,401,Col. Victorino Vega,1009051,13,34,19,60,5,20,2,,9
1,Oropeza,1,Sucre,2794,Sucre,401,Col. Victorino Vega,1009061,14,47,10,44,5,13,5,,12
1,Oropeza,1,Sucre,2794,Sucre,401,Col. Victorino Vega,1009071,15,50,15,53,10,17,4,,6
1,Oropeza,1,Sucre,2794,Sucre,401,Col. Victorino Vega,1009081,16,49,9,68,3,12,4,,3
1,Oropeza,1,Sucre,2794,Sucre,401,Col. Victorino Vega,1009091,17,65,14,55,6,17,3,,2
1,Oropeza,1,Sucre,2794,Sucre,401,Col. Victorino Vega,1009101,18,51,8,42,13,17,4,,14
1,Oropeza,1,Sucre,2794,Sucre,401,Col. Victorino Vega,1009111,19,54,10,40,5,12,4,,9
1,Oropeza,1,Sucre,2794,Sucre,401,Col. Victorino Vega,1009121,20,20,3,34,5,2,5,,5
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001471,1,44,15,44,12,20,8,,5
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001481,2,46,15,51,3,16,6,,8
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001491,3,38,21,41,10,20,8,,13
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001501,4,42,18,48,3,16,3,,10
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001511,5,49,19,39,6,12,7,,5
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001521,6,31,12,49,5,21,8,,10
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001531,7,37,16,52,7,11,8,,7
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001541,8,35,20,55,10,11,3,,5
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001551,9,45,19,41,9,12,8,,10
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001561,10,38,21,39,10,16,6,,7
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001571,11,44,16,46,7,7,11,,11
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001581,12,36,19,49,5,10,10,,15
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001591,13,41,18,47,5,11,7,,8
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001601,14,46,15,49,9,17,8,,6
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001611,15,32,17,54,6,19,6,,6
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001621,16,45,9,50,4,18,7,,7
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001631,17,43,15,44,10,10,12,,11
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001641,18,37,14,60,2,13,6,,11
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001651,19,34,17,53,9,13,5,,9
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001661,20,39,14,48,9,21,8,,6
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001671,21,37,21,48,6,23,10,,9
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001681,22,32,27,52,5,11,5,,11
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001691,23,35,15,53,5,13,5,,7
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001701,24,45,20,41,7,15,11,,9
1,Oropeza,1,Sucre,2794,Sucre,403,Esc. Sagrada Familia,1001711,25,24,16,36,8,7,2,,2
1,Oropeza,1,Sucre,2794,Sucre,407,Estadium Patria,1002541,1,53,28,52,5,20,4,,6
